year;month;day;hour;NO2;NOx;O3;NO
2016;7;26;10;7.28442443665229;15.8385426418458;54.6269533333333;5.57896726039554
2016;7;26;11;6.15624153713275;14.6848013419308;67.3297;5.56229815720879
2016;7;26;12;5.89314245090087;14.104253759026;75.6808;5.3552593102678
2016;7;26;13;3.75569831051851;11.4422470732083;82.9242;5.01314137399276
2016;7;26;14;2.5663431532909;10.2041009898394;95.51305;4.98132009528035
2016;7;26;15;1.96355886792502;9.59788778130562;109.594999999999;4.97908376306778
2016;7;26;16;2.10190295693008;9.58968780858717;107.373916666666;4.88350821653577
2016;7;26;17;1.48650765204712;9.38941416440082;-999;5.15424917411352
2016;7;26;18;1.41736010380929;9.87284216802065;122.503933333333;5.51463709940982
2016;7;26;19;-999;-999;111.827799999999;-999
2016;7;26;20;4.43156711077211;11.6096625288771;90.6755833333333;4.68152980459041
2016;7;26;21;14.1099478645992;20.8738704441981;65.8527833333333;4.41140766566937
2016;7;26;22;17.4768623791351;24.2270845275522;48.0244116666666;4.40247229031178
2016;7;26;23;21.3429036560708;28.8217986400956;32.4563883333333;4.87771027462289
2016;7;27;0;10.780727963734;17.4187533349856;30.2336116666666;4.32929792779851
2016;7;27;1;10.3216292836596;17.1557859776875;25.1311133333333;4.45721412000668
2016;7;27;2;8.35892409279788;15.2744404257125;26.9666633333333;4.51027660415506
2016;7;27;3;8.34004047999066;15.3261181136406;22.1894466666666;4.55629644830621
2016;7;27;4;9.26900800481534;16.1970972056573;26.3727749999999;4.51847658653237
2016;7;27;5;13.2011580184479;20.7598357365517;21.8276733333333;4.92974430673402
2016;7;27;6;27.6128255821739;46.9085568599252;8.94388766666666;12.5846113511275
2016;7;27;7;19.2832430634553;50.4757248195456;8.09944;20.3436321913414
2016;7;27;8;16.3649759528435;32.4409534479355;21.9508316666666;10.4846987114957
2016;7;27;9;8.97508497094824;19.1204916921514;60.4597416666666;6.61680030404832
2016;7;27;10;4.47853482064979;12.071210234102;85.1442;4.95191748984041
2016;7;27;11;2.56339867887474;9.95170139566781;97.3436333333333;4.81862630117205
2016;7;27;12;2.57596793087005;9.81066716189427;108.090283333333;4.71844662190754
2016;7;27;13;2.5313138992161;9.54245192676473;113.189766666666;4.57264075332277
2016;7;27;14;2.30019418179961;9.3146496921193;118.1475;4.57480440448151
2016;7;27;15;2.10481959979924;9.26979770985507;123.661366666666;4.67297474018809
2016;7;27;16;3.47249140476276;10.5921700737807;115.233633333333;4.64343059637308
2016;7;27;17;2.48774765379727;9.60596651693214;119.738866666666;4.64247851586255
2016;7;27;18;2.06587310498721;9.26619851717382;-999;4.69602813232046
2016;7;27;19;2.66040493121061;9.85432509928983;105.808066666666;4.69185065355376
2016;7;27;20;-999;-999;100.2189;-999
2016;7;27;21;6.56660735010691;13.2874339834285;92.3922;4.38330063376151
2016;7;27;22;11.6756752054323;18.4046799840387;69.8750383333333;4.38863439274175
2016;7;27;23;10.1349537358514;16.880509575149;59.1469666666666;4.3994289391235
2016;7;28;0;15.3723796815299;22.1550152272187;49.0616233333333;4.42361219951568
2016;7;28;1;5.60782346256397;12.2884236840966;50.5491516666666;4.35706510264186
2016;7;28;2;6.43885016137889;13.1992129976427;48.4717;4.40908601298171
2016;7;28;3;6.90886411209271;13.483443797316;45.165845;4.28791886374136
2016;7;28;4;7.8480305791342;14.2573567604313;41.0822183333333;4.18014108163051
2016;7;28;5;12.673520740661;19.7398706264223;24.8040566666666;4.60864974243948
2016;7;28;6;15.1448446042555;23.4226526636196;22.4699983333333;5.39875870817316
2016;7;28;7;19.7135096046422;31.432060278934;19.4755533333333;7.64279952449888
2016;7;28;8;10.6888611789196;18.1269451729206;47.3455333333333;4.85109348353511
2016;7;28;9;5.26017190985011;12.3020160028298;70.97285;4.59266714641513
2016;7;28;10;1.95211488299157;8.61905400991358;93.4897666666666;4.3481553824643
2016;7;28;11;2.09286886507578;9.43340117679926;97.5294666666666;4.78747060288661
2016;7;28;12;1.50794451711147;8.90745189781219;99.1596999999999;4.82593394546746
2016;7;28;13;0.911961176654256;8.36639654233159;101.436399999999;4.86175779340985
2016;7;28;14;0.816672866571853;8.13205070121451;103.798299999999;4.77106493713357
2016;7;28;15;0.728455242715921;8.21277461637021;109.405549999999;4.88124804338227
2016;7;28;16;0.925979934133515;8.11372534132419;112.049433333333;4.68782349517091
2016;7;28;17;0.806347500208806;8.22501333370364;112.837333333333;4.83842902425108
2016;7;28;18;1.43792541099927;8.8584596554683;107.940583333333;4.83964759563436
2016;7;28;19;6.0656911636673;13.1655940044207;-999;4.63053286737418
2016;7;28;20;8.70912985207489;15.3967992842257;72.9186499999999;4.3616756181444
2016;7;28;21;-999;-999;60.6633833333333;-999
2016;7;28;22;9.0837506235306;15.1314674859756;50.7402766666666;3.94430069428293
2016;7;28;23;11.4413567589097;17.2883825686363;37.6938899999999;3.81341066146916
2016;7;29;0;13.2587421788555;19.726222371364;23.9744483333333;4.21806893308474
2016;7;29;1;7.93632288603886;14.135557149618;24.975835;4.04311983613139
2016;7;29;2;6.93321122054118;13.3349023870229;26.7450033333333;4.17516155052445
2016;7;29;3;7.12493121183773;13.4402263029084;24.9227749999999;4.11881431933323
2016;7;29;4;9.0360603815507;15.6778462414161;22.50889;4.33175050588501
2016;7;29;5;12.9711779872312;21.8462724737707;14.6817316666666;5.78830691669184
2016;7;29;6;17.9890517587935;30.7623577902818;10.634165;8.33070743790052
2016;7;29;7;11.5065297229341;22.4632395865156;14.5397216666666;7.14592949784844
2016;7;29;8;8.6583640135728;18.8158660520982;21.3038899999999;6.62468882951942
2016;7;29;9;7.58132472974817;16.6955698323918;26.87278;5.9442801480108
2016;7;29;10;5.7804267612427;14.5264484178896;38.4572216666666;5.7041260490788
2016;7;29;11;5.44001637493536;14.0839811710155;52.1278166666666;5.63756490623011
2016;7;29;12;3.39045859476095;11.5643019200177;70.8922;5.33095325658744
2016;7;29;13;2.35594884642274;10.0329040184262;94.2558333333333;5.00688446625959
2016;7;29;14;1.54015173210861;9.13233549808369;106.03635;4.95159683900153
2016;7;29;15;1.00183923128716;8.5849195071171;104.465783333333;4.9456595732008
2016;7;29;16;0.653298832493311;8.34862202141578;99.4422666666666;5.01886402541125
2016;7;29;17;0.874784459298929;8.64802924196772;96.7792166666666;5.06968422802719
2016;7;29;18;0.811072211426255;8.53089294734101;99.56635;5.03484124355947
2016;7;29;19;1.52740195995159;9.28757927162012;97.76055;5.06116166718131
2016;7;29;20;5.34209465602335;13.0766845226574;-999;5.04447362117818
2016;7;29;21;11.972541199733;18.439111783106;79.40275;4.21747568905132
2016;7;29;22;-999;-999;53.0038883333333;-999
2016;7;29;23;19.6740269549112;25.2388331016428;53.0508316666666;3.62934794193222
2016;7;30;0;15.9223860480437;21.5940149716846;55.1811166666666;3.69901739946665
2016;7;30;1;17.5816395307689;23.2757661002076;50.7283616666666;3.71369028875003
2016;7;30;2;22.9509171886115;31.0993017707592;40.2494616666666;5.31434914954926
2016;7;30;3;24.9534291673571;33.8427704869958;18.3436133333333;5.79759865355093
2016;7;30;4;23.685343735415;32.2453069956879;10.9894478333333;5.58277938575325
2016;7;30;5;19.8675406656081;27.8681653314982;10.0620733333333;5.21798062675991
2016;7;30;6;21.1064582251473;37.0006296228323;6.03416683333333;10.3661253833228
2016;7;30;7;20.6017713141421;41.5118192147703;9.7525;13.6374632489976
2016;7;30;8;17.6800351754829;38.3851568560287;21.3055533333333;13.5038110542054
2016;7;30;9;9.05989224338948;18.0466095156971;53.9905366666666;5.86110692393704
2016;7;30;10;4.11783305532479;10.5726562539341;82.0683666666666;4.20981408403026
2016;7;30;11;3.40484505440902;9.44616422935879;92.3858166666666;3.94012814391337
2016;7;30;12;1.29704392866875;7.74363777472722;96.3089;4.20444692784253
2016;7;30;13;1.50859035749041;8.37938949802842;109.66335;4.48111220096805
2016;7;30;14;1.52745093912098;8.54457468941374;117.624183333333;4.5765446216606
2016;7;30;15;1.61925302205682;8.39127156363001;122.256916666666;4.41668782496955
2016;7;30;16;1.08944648410046;8.17782876016158;117.550583333333;4.62301919364446
2016;7;30;17;1.07405138192377;8.30930619758711;112.069666666666;4.71880897234947
2016;7;30;18;1.31363492691953;8.30702278980103;120.3564;4.56106415534165
2016;7;30;19;1.30965771813408;8.41342451559272;111.447183333333;4.63305292700362
2016;7;30;20;4.44596052601099;11.898281401327;99.6300166666666;4.86037872987396
2016;7;30;21;7.89942171287702;14.7184073271911;-999;4.44731959259918
2016;7;30;22;17.0437562845512;23.5105589512955;57.3944033333333;4.2176270530492
2016;7;30;23;-999;-999;54.8646916666666;-999
2016;7;31;0;10.7553487875991;16.9519473308691;49.7346766666666;4.04140082816823
2016;7;31;1;11.1084423100947;17.474357176485;33.4272166666666;4.15182836735811
2016;7;31;2;10.2058304349064;16.7083513597516;32.0141633333333;4.24092238142361
2016;7;31;3;8.02366021029125;14.554102832636;49.9916933333333;4.25913281907107
2016;7;31;4;10.2532806954356;16.7978597155731;51.2516516666666;4.26835253039306
2016;7;31;5;12.9929982716537;20.0176867795248;31.4276116666666;4.58147833123181
2016;7;31;6;10.7366923076307;17.4960996221331;29.8016666666666;4.40846282488732
2016;7;31;7;13.4065544357362;21.6552755304038;26.1469433333333;5.37978828716033
2016;7;31;8;5.75106691739471;12.8459019843187;46.0666616666666;4.62722768224592
2016;7;31;9;4.03918703259937;11.245775115619;71.08085;4.70011262527481
2016;7;31;10;2.18700219351124;8.94240079542361;86.76505;4.40584835595436
2016;7;31;11;1.62139018185959;8.39390302500954;92.7508333333333;4.41701020680334
2016;7;31;12;1.21140085524206;8.2286960011722;98.08715;4.5766564053216
2016;7;31;13;0.827282345203664;7.98256191055572;105.520266666666;4.66664938179604
2016;7;31;14;0.829145156479949;8.13187607513878;104.072766666666;4.7628166608617
2016;7;31;15;0.907854557729054;8.14577504204687;107.47925;4.72054751252318
2016;7;31;16;1.14487682062761;8.44561671953335;117.7105;4.76151812444324
2016;7;31;17;1.3254947829898;8.76270973487787;123.673216666666;4.85052669717804
2016;7;31;18;1.28729640760148;8.75883617597065;114.691166666666;4.87291322759223
2016;7;31;19;2.88273215147662;10.2494399610777;102.876316666666;4.80454217498565
2016;7;31;20;8.60904189159241;15.9198603328385;94.0353166666666;4.76809131602188
2016;7;31;21;4.39850052475547;11.3026916228267;92.0758333333333;4.50289032389896
2016;7;31;22;7.32813970278694;13.9798388869298;-999;4.33821594279613
2016;7;31;23;7.97118040159719;14.6129512740923;56.1533783333333;4.33174073117231
2016;8;1;0;-999;-999;58.0047283333333;-999
2016;8;1;1;4.01546886712468;10.9456786809011;73.6460333333333;4.51985964318998
2016;8;1;2;2.94305545327563;10.1429725917274;88.0511499999999;4.69576185755722
2016;8;1;3;4.41395922082891;11.6442503089146;57.1169616666666;4.71557164583832
2016;8;1;4;15.4812285240443;22.4974158082856;55.1219416666666;4.57593386163648
2016;8;1;5;22.3627029861029;30.0074455502234;40.9864699999999;4.9858755112229
2016;8;1;6;22.4926553667157;30.523191231535;19.38195;5.23748861058033
2016;8;1;7;22.881428387298;43.638964183231;14.84889;13.5379953648162
2016;8;1;8;17.2953682271892;26.7200157469153;40.7677849999999;6.14672356542802
2016;8;1;9;6.41558115700449;14.1494333997613;72.9352683333333;5.04399254535446
2016;8;1;10;2.0903774013409;8.69542516329644;88.6336166666666;4.30779004140092
2016;8;1;11;4.14602578587786;11.4865437478324;94.9697;4.78746124401532
2016;8;1;12;2.79094012922697;9.85702204774411;92.1561166666666;4.60847497509983
2016;8;1;13;2.02163922033773;9.02803132279492;83.4966166666667;4.56954547686408
2016;8;1;14;3.28272563817894;10.460412029296;68.7891833333333;4.68126303855807
2016;8;1;15;7.72682873635912;15.2591944715941;63.9664;4.91258371958053
2016;8;1;16;8.35744083828893;15.8276870460571;63.3808333333333;4.87206957169816
2016;8;1;17;8.73298183983107;16.8511235415777;50.82294;5.2946248441831
2016;8;1;18;9.69029248959799;17.5629275535308;44.7652816666666;5.13450623678042
2016;8;1;19;7.29759586925259;13.6769578154875;53.0047166666666;4.16059850782163
2016;8;1;20;10.3062566809374;16.9973035800207;43.9127933333333;4.3638783907724
2016;8;1;21;11.2707067407318;17.3515967023454;35.1483383333333;3.965936078521
2016;8;1;22;10.4102581451233;16.8607225052511;34.1900016666666;4.20697126416285
2016;8;1;23;9.69890153727248;16.3431221246793;-999;4.33333842703779
2016;8;2;0;5.79207919109943;12.1093404376089;34.960555;4.12009663932913
2016;8;2;1;-999;-999;32.6561116666666;-999
2016;8;2;2;5.70673036731862;11.9232465058379;22.7225066666666;4.05439101712008
2016;8;2;3;7.61227781010774;13.6408627488352;18.1272233333333;3.93182291767426
2016;8;2;4;9.02883984620779;15.3253099216714;15.3511099999999;4.10653670716693
2016;8;2;5;10.2298476755753;17.7773399490442;12.485185;4.92244919718395
2016;8;2;6;15.4530579361135;30.5906588981028;7.59889166666666;9.87269267761537
2016;8;2;7;15.3419702206452;37.2750958205007;7.20472549999999;14.3047110999058
2016;8;2;8;8.11460503560364;21.6986309592636;17.4541683333333;8.85945623786821
2016;8;2;9;6.38098143512418;17.0588365742918;31.3280533333333;6.96406137999061
2016;8;2;10;5.62099813787053;14.4317452680071;50.0210866666666;5.74633978623448
2016;8;2;11;4.2605473707597;11.8553289916496;70.0285833333333;4.95329115128123
2016;8;2;12;1.93147330942927;9.07535498597236;95.0205666666666;4.65921571686675
