year;month;day;hour;PM10;SO2
2016;3;10;17;53.1124626637776;3.61936665376027
2016;3;10;18;42.7724770019531;4.17774999539057
2016;3;10;19;32.6559806035359;3.68503333727518
2016;3;10;20;52.0209939224243;5.02929999828338
2016;3;10;21;50.9463756917317;2.74633333832025
2016;3;10;22;63.5750985432942;3.71085000236829
2016;3;10;23;67.216708656167;6.94831664959589
2016;3;11;0;42.3568994477924;3.90753331979115
2016;3;11;1;34.9336604085286;3.52423333525657
2016;3;11;2;30.9640031300862;27.0582334081331
2016;3;11;3;40.6040804209391;8.73238334655761
2016;3;11;4;42.2740761271158;3.74326665997505
2016;3;11;5;38.2924338790893;5.45778332153955
2016;3;11;6;35.8602011637369;8.92538332939148
2016;3;11;7;37.8389237263997;4.44656664133071
2016;3;11;8;47.9985125183105;4.4478833357493
2016;3;11;9;43.0300649571736;3.52346667249997
2016;3;11;10;32.2424006922403;3.57576668262481
2016;3;11;11;31.5266072774251;3.43784999450047
2016;3;11;12;32.3402861353556;3.65899998545646
2016;3;11;13;31.9637400650024;-999
2016;3;11;14;32.316165065511;3.21774999896685
2016;3;11;15;34.3120792210896;3.49400000572204
2016;3;11;16;39.8699024378458;3.71803334355354
2016;3;11;17;39.1322784586588;3.33088333408037
2016;3;11;18;46.8783596801757;3.12543332775433
2016;3;11;19;55.5308552398681;3.19504998922347
2016;3;11;20;36.2857088785807;3.0009500046571
2016;3;11;21;29.0417775477091;2.8584666741391
2016;3;11;22;36.9137651397705;4.55673333406448
2016;3;11;23;50.2498195593492;4.37240001161893
2016;3;12;0;37.0675234164533;3.54909999966621
2016;3;12;1;30.5486058949788;3.36714999278386
2016;3;12;2;30.8979827504475;2.95919999380906
2016;3;12;3;31.6254012018839;2.94301666518052
2016;3;12;4;34.2776394831339;2.93004999359448
2016;3;12;5;34.5575688496907;2.74983334094285
2016;3;12;6;35.4650434499104;2.39608333955208
2016;3;12;7;37.1216910491943;2.52524999628464
2016;3;12;8;41.2541752543131;2.66348333160082
2016;3;12;9;42.0775102971394;3.24055000245571
2016;3;12;10;38.1311787114461;3.39528333743413
2016;3;12;11;41.5635459599812;3.38691666523615
2016;3;12;12;44.8427235076904;3.13884999950726
2016;3;12;13;40.0269355524698;2.89530001382032
2016;3;12;14;41.6263478159586;-999
2016;3;12;15;39.7834340235392;2.6265833302401
2016;3;12;16;31.3642158671061;2.90123332391182
2016;3;12;17;30.0506968719482;3.07688333193461
2016;3;12;18;28.2060791488647;2.9705499942104
2016;3;12;19;28.9764575693766;3.26659999589125
2016;3;12;20;32.2328771845499;3.47116665641466
2016;3;12;21;35.6820576034545;3.56741668581962
2016;3;12;22;29.3154399927775;3.57488332688808
2016;3;12;23;24.0342403391712;3.84573330680529
2016;3;13;0;26.8291865302776;3.8068000058333
2016;3;13;1;27.4118448323567;3.46140000820159
2016;3;13;2;25.7588511286417;3.08388333121935
2016;3;13;3;27.5852363169352;2.75121665994326
2016;3;13;4;28.0646852244059;3.81703333854675
2016;3;13;5;28.4773560043334;5.46154999732971
2016;3;13;6;27.4084179758707;12.8427832921346
2016;3;13;7;30.6482521458943;9.57259991963704
2016;3;13;8;33.2941851903279;11.6050332705179
2016;3;13;9;30.8954644836425;11.8304000298182
2016;3;13;10;26.6326813680012;6.03171667257944
2016;3;13;11;25.2875625554402;4.39175000985463
2016;3;13;12;27.4972340977986;3.56898334026336
2016;3;13;13;27.0853205963134;3.48533332943916
2016;3;13;14;28.1233025843302;3.35755000710487
2016;3;13;15;31.9439926122029;-999
2016;3;13;16;32.1643575693766;3.51991666257381
2016;3;13;17;35.8106716506958;3.72953332861264
2016;3;13;18;40.2769312586466;3.28164998888969
2016;3;13;19;29.1121526936848;2.78123333255449
2016;3;13;20;56.1774473805745;3.09953334213544
2016;3;13;21;41.6947917394002;3.70974999864896
2016;3;13;22;28.3638315877278;3.69121667146682
2016;3;13;23;21.0760320094846;3.71853332718213
2016;3;14;0;20.7496866247242;4.13653334379196
2016;3;14;1;18.6363205060323;3.38165000478426
2016;3;14;2;17.1190221613566;2.98909999032815
2016;3;14;3;15.1793589337666;2.75993333111206
2016;3;14;4;14.3618933405558;2.61730000724395
2016;3;14;5;14.0504021107991;2.48706667001048
2016;3;14;6;13.8287685407002;2.64703332980473
2016;3;14;7;14.5484624089558;2.78121666908264
2016;3;14;8;16.1066567146301;3.17223333319028
2016;3;14;9;16.5677402475992;3.75838333964347
2016;3;14;10;15.4496133008321;3.43495000402132
2016;3;14;11;14.5098762916564;3.22473333676656
2016;3;14;12;14.6245176307678;3.0283166706562
2016;3;14;13;16.2231536206563;2.93398334632317
2016;3;14;14;16.0540789482116;2.97698333660761
2016;3;14;15;15.2834922490437;2.80620000163714
2016;3;14;16;15.7926096069335;-999
2016;3;14;17;16.8679092979431;2.95113333960374
2016;3;14;18;25.9211856437683;3.38699999252955
2016;3;14;19;49.3647608078002;4.61073330839474
2016;3;14;20;80.8497399505615;5.3407166481018
2016;3;14;21;187.961096940104;8.04706668059031
2016;3;14;22;187.017516589355;8.98781662782033
2016;3;14;23;64.9458272705078;6.09346669117609
2016;3;15;0;132.572884730898;8.82421667575836
2016;3;15;1;94.0802770721435;6.52075001001358
2016;3;15;2;82.8997457794189;5.74343336423238
2016;3;15;3;70.3310040028889;4.84874998927116
2016;3;15;4;76.6629350830078;4.65954999725023
2016;3;15;5;75.2489184855143;5.70685000419616
2016;3;15;6;53.8626961415608;6.68301665782928
2016;3;15;7;48.0158172515869;7.05283332268396
2016;3;15;8;56.6046211079915;17.0072332382202
2016;3;15;9;47.4995435221354;6.26975003878275
2016;3;15;10;40.7334518188476;4.62528334061304
2016;3;15;11;37.7541592788696;4.14856666525204
2016;3;15;12;35.1683580067952;4.50286665956179
2016;3;15;13;25.4484769658406;3.38766667544841
2016;3;15;14;24.0833268925984;2.72111666550238
2016;3;15;15;22.4132933044433;2.58918333028753
2016;3;15;16;16.1405852986653;2.5033499966065
2016;3;15;17;17.4125266558329;-999
2016;3;15;18;20.5469777844746;2.77820000251134
2016;3;15;19;24.5789825337727;2.67621667062242
2016;3;15;20;29.8553617187499;2.87311666421592
2016;3;15;21;23.5389180119832;2.54168333063522
2016;3;15;22;25.820005913035;5.39126664797465
2016;3;15;23;28.189074883355;4.07098333239555
2016;3;16;0;27.1769787308265;3.74993333419163
2016;3;16;1;22.6704647384643;5.90755003293355
2016;3;16;2;21.7428830052693;4.88886666198571
2016;3;16;3;27.3687527277628;2.03046666675557
2016;3;16;4;31.0592568049112;2.07355000029007
2016;3;16;5;28.7760292582194;1.96248333955494
2016;3;16;6;27.7978387186686;1.84663333133018
2016;3;16;7;26.6196552759806;1.88735000093777
2016;3;16;8;25.7224613535563;2.28371666955451
2016;3;16;9;25.1160455245971;2.97734999457995
2016;3;16;10;28.2904651016235;5.94408334096272
2016;3;16;11;31.5153418487548;5.45966662963231
2016;3;16;12;28.5666078231811;5.13993335167566
2016;3;16;13;21.8622196873982;5.21856666405995
2016;3;16;14;17.0295242721557;5.81863332589467
2016;3;16;15;18.1739685587565;10.0470833142598
2016;3;16;16;17.3141868998209;9.64416667620341
2016;3;16;17;17.6888586608886;7.00604999462763
2016;3;16;18;20.4501528923034;-999
2016;3;16;19;23.5207607716878;7.89444998900095
2016;3;16;20;22.2507128092447;3.76274998883406
2016;3;16;21;25.9029717249552;3.11926665902137
2016;3;16;22;28.1247037119547;2.95298332969347
2016;3;16;23;28.5593663095327;3.11555000245571
2016;3;17;0;26.6246084184317;3.14090000192324
2016;3;17;1;26.3841623728434;7.1833333214124
2016;3;17;2;25.41502168986;13.2255500634511
2016;3;17;3;29.0982178675333;17.993116680781
2016;3;17;4;33.3088964345296;14.9776500066121
2016;3;17;5;32.489726856486;12.9479000091552
2016;3;17;6;34.6419355545043;8.22998334964116
2016;3;17;7;48.2649424306233;7.66876669327418
2016;3;17;8;60.0029465779622;10.4935333490371
2016;3;17;9;40.4572145909627;14.3140667120615
2016;3;17;10;28.4118276570637;16.6620999495188
2016;3;17;11;23.128367358907;8.23706668217977
2016;3;17;12;21.6907214350382;6.89136667251586
2016;3;17;13;18.7901917032877;5.29813333352406
2016;3;17;14;21.6571719055175;5.91903332471847
2016;3;17;15;21.7010213607788;5.94226665496826
2016;3;17;16;23.2963817331949;5.18515001138051
2016;3;17;17;25.903293703715;4.89755001068115
2016;3;17;18;34.8817640843709;4.66458334128061
2016;3;17;19;80.3883533437093;-999
2016;3;17;20;82.3005251068115;6.15713331302007
2016;3;17;21;83.2479675415039;5.12246668338775
2016;3;17;22;90.0421564056396;4.65854998429616
2016;3;17;23;62.0782263171856;3.84133333563804
2016;3;18;0;54.9923895474137;3.5620000064373
2016;3;18;1;63.6154831878662;3.4092333416144
2016;3;18;2;66.8023041473388;3.43334998488426
2016;3;18;3;83.2444275085449;3.38373332619666
2016;3;18;4;77.8992821685791;3.23586666385332
2016;3;18;5;76.5489568410237;3.16931665241718
2016;3;18;6;80.2060436686197;3.96901667316754
2016;3;18;7;54.1813252532959;3.99349999626477
2016;3;18;8;82.2304145568847;4.12794999082883
2016;3;18;9;69.7265002929687;80.9988336165746
2016;3;18;10;49.7832063323974;14.9716666777928
