year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;2;20;14;5.54538648234122;7.15103294891358;54.5110453844842;13.7367549712181;13.9085341892083;1.64039927760535;1.04719725094965
2016;2;20;15;4.80878285886707;6.11427008758545;55.7985691321035;13.8692115995089;13.8166888307571;1.92113752170569;0.851434400738397
2016;2;20;16;4.26791939484407;5.47642684674072;61.6939442500723;11.8800143563588;11.8681832850297;1.82613455546472;0.788184514913768
2016;2;20;17;5.05074490785047;6.0833721897583;60.0084864906611;13.9203500159899;13.9385864858309;1.99077969448169;0.673476056767291
2016;2;20;18;6.39025116541753;7.05130303649903;58.5624888829581;15.8941220684369;15.9088714182059;2.10240321550708;0.431135817593423
2016;2;20;19;6.1283896536924;6.75150138690186;56.6271370852275;16.3023903761864;16.237252328825;2.16511542752824;0.406391386669557
2016;2;20;20;4.87205866578471;5.53302204382324;59.0653411325471;16.3444746653875;16.2968504265785;1.92564758427144;0.431078102727011
2016;2;20;21;4.77040710804296;5.5409759854126;60.4362715726689;16.6534843691508;16.7336222579797;1.90835524905409;0.502562442510429
2016;2;20;22;4.75070984121666;5.55229502191162;60.3502397778954;15.7412099424362;15.6904011724631;1.93174985575251;0.522791171718943
2016;2;20;23;3.72326939282446;4.3561478467102;63.700291935063;12.4914945982297;12.5286592669964;1.91354226080344;0.412761209202681
2016;2;21;0;4.12791453003639;4.60700227005005;62.7821854734459;12.9988539673805;13.0653804813226;1.99408934963116;0.312459420395938
2016;2;21;1;4.63928890921165;5.16989496356201;66.4057525381947;11.6687542700132;11.7185969574928;2.01931804053884;0.346059492560092
2016;2;21;2;4.97173473001142;5.67374527008057;68.0760481323229;13.6314603410085;13.4489698835691;1.11134072747451;0.457848924407023
2016;2;21;3;5.41423536458505;6.21185858392334;70.6371573932248;16.3265343371709;16.0817568603834;1.81829812169759;0.520207193783918
2016;2;21;4;5.72076147959895;6.39938748907471;72.8206391286863;16.9031399136543;16.7837658429941;2.18462987885855;0.442597611828596
2016;2;21;5;5.43330987856391;5.9845600145874;73.8331821463979;15.8810441208839;15.7359861531417;2.15042020822055;0.359523493525785
2016;2;21;6;5.00613179047559;5.54740032116699;73.9841125267271;14.6022504145622;14.607335329469;2.05447881343256;0.353013523939425
2016;2;21;7;5.04969709635081;5.52384451092529;73.0738625457083;14.882253632768;14.8109483848572;2.1780278294075;0.309237356681162
2016;2;21;8;6.1790859332339;7.00939204376221;70.0449023408336;16.1524963832219;15.8798321769714;2.40355879230176;0.54152286601925
2016;2;21;9;6.92159548992483;8.10152636499023;70.7164183606972;14.9922430370967;14.8185457850297;2.50882944641285;0.769546967158243
2016;2;21;10;6.51765757249186;8.24439103649903;73.8150498451659;13.602118642362;13.0905366763274;2.62873998593559;1.12616978536451
2016;2;21;11;6.57595225697355;7.84241221893311;76.4230037986796;12.0478486455599;11.6091930779298;2.735393557738;0.825980947993502
2016;2;21;12;6.47737131864655;7.85556665698242;78.0046275570914;9.97532103261947;9.48695804894765;2.97513692411711;0.898854386456501
2016;2;21;13;6.43374113744463;7.89074756201172;80.1182503705332;9.17135932118098;8.76637729662259;2.92173122324826;0.950254713093706
2016;2;21;14;5.90887503671804;7.26024639416504;81.4864003757785;8.84893638482094;8.13916149388154;2.77136374631811;0.881359875908159
2016;2;21;15;6.48374387301915;7.13145402923584;81.8230151813134;8.6450536567529;8.10168048132261;2.62784845272336;0.422434395817057
2016;2;21;16;6.1634735290998;7.22720699273682;84.7756579854043;8.7988039993604;7.85737866763274;2.68648921694242;0.693763404369962
2016;2;21;17;5.21197166129909;5.82823486132812;88.9132700454602;8.48677633045514;7.35560599645774;2.38333560546309;0.401924796253248
2016;2;21;18;4.96646281613004;5.72146884667969;92.3014470044029;8.29043862317403;7.35661900354226;2.25260933030357;0.492412405907643
2016;2;21;19;4.80321649980318;5.44920005834961;91.3628369826686;9.96241065963109;8.84927454121907;2.38443069526225;0.421308314595918
2016;2;21;20;4.72757970867101;5.56942654016113;90.5146653916116;11.3736610102336;10.1339273127238;2.30813255201675;0.549049685600514
2016;2;21;21;4.61105864470966;5.33333272815704;87.0055751888563;12.0097883045514;10.7981176486333;2.39260903024546;0.47106473957055
2016;2;21;22;4.60307193230689;5.0645055292511;86.7696775878077;11.543004317983;10.3182932979107;2.25776953694632;0.300945447379408
2016;2;21;23;4.67256242095703;5.52078538677978;84.6952049113737;11.7653302898407;10.341761104838;2.22651259110927;0.553208179069549
2016;2;22;0;4.11969157739256;4.76638656933594;86.772994161066;10.0735736615499;8.77954634846846;2.44160949054939;0.421772309076042
2016;2;22;1;4.05213079821464;4.53052218981933;86.4496566226865;11.4019967178345;10.1788370009661;2.41928469057824;0.312005264294484
2016;2;22;2;3.9134158273436;4.42467391241455;85.1238809727582;12.9671649776141;11.6905706750393;2.48616959867244;0.333440811759138
2016;2;22;3;3.43270851847854;4.3543123649292;85.577235096722;12.9614643563588;12.0917186950048;2.20352482519897;0.60106694378869
2016;2;22;4;3.05971523629811;3.61031489779663;85.2072590699071;12.2646416346868;11.2039930618286;1.99681642248276;0.359099256217918
2016;2;22;5;2.67147652866681;3.20558269345093;85.1215146621136;11.6645626353264;10.7562470379988;1.91088359533422;0.34834225286914
2016;2;22;6;2.6777666598796;3.32978628463745;83.8434802944603;13.3994096717834;12.4275281847;2.06743820130166;0.425245016774604
2016;2;22;7;2.81413906091212;3.05017536495972;83.2187199100169;14.3631576481183;13.4999574935595;1.99294205518833;0.153942087420166
2016;2;22;8;3.11850274967286;3.82537661315918;82.3802828017865;14.7124073454857;13.8658192959785;1.9655692616938;0.461020767660793
2016;2;22;9;3.07625902307966;3.8731001897583;81.6427903506275;13.3953855956713;12.5649585238298;1.98349539884017;0.519697141657039
2016;2;22;10;3.09960886071296;3.93520196347046;80.5213364787422;12.4306316123009;11.7130254909833;2.00462367854923;0.544971024654082
2016;2;22;11;3.23756403653126;4.1413919781189;80.5274983673871;12.6804549392382;11.7521947869619;1.9292031254857;0.589473558137962
2016;2;22;12;3.26351593998352;4.25947709490967;82.4551559404697;13.8249475777626;12.9733663661798;1.9640606148577;0.649562531481647
2016;2;22;13;3.62560034986688;4.50574280285644;81.2610840985807;13.9470089545886;13.0977965309143;1.86483959023459;0.574025961756268
2016;2;22;14;3.81486191519172;4.68409411676025;77.8970539906491;13.1194063256582;12.0486661112785;1.72763142910512;0.56691033229914
2016;2;22;15;3.72747602832602;4.97808319708252;77.9101492760316;12.7557373167038;11.5869070025762;1.90114820333961;0.815641809330203
2016;2;22;16;4.1199987824259;5.07230658392334;78.9156716953583;12.8461096717835;11.8936771544297;1.72045819407928;0.621091960495454
2016;2;22;17;5.70596465988459;6.6563603503418;79.5313076978128;12.3627267050425;11.539802487119;1.8930680389142;0.619844888075391
2016;2;22;18;4.43763503586592;5.13226690509033;80.010510475595;13.6648260358175;11.6782458494345;2.03227632543416;0.453036579980568
2016;2;22;19;4.04869795086784;4.60363708761597;80.8315651354954;16.6399032981555;12.6974926164309;2.0854489867989;0.361929447450268
2016;2;22;20;3.99959633493652;4.5467360364685;82.4099601172475;21.7317723390897;14.0385358526548;2.01275916181871;0.356842681909197
2016;2;22;21;3.89266666771832;4.4326277956543;85.5450834329902;23.6414956180573;13.8396501260916;1.84166235447032;0.35216084023858
2016;2;22;22;3.16974114347168;3.71524548901367;88.0533038927499;20.4030139577866;12.6370503326893;1.96852526796485;0.355776108206517
2016;2;22;23;2.83623722996191;3.08505026275635;90.2271748001082;18.3822952994347;11.3226827940464;2.13109613667234;0.162275027141558
2016;2;23;0;2.55144703245499;3.06149439416504;89.797054707662;18.1603046685855;10.8553521866322;2.12065191813248;0.332651182035793
2016;2;23;1;2.5113032598276;3.24627005111694;87.3835921748077;21.6177590345383;11.6206736048381;1.96601952640856;0.47934288113902
2016;2;23;2;2.10760875346756;2.68490689050293;86.4387780389338;18.3573131458283;10.939937658294;1.97342370820756;0.376511912595764
2016;2;23;3;2.19612409216462;2.83450177371216;85.0906840527886;18.7333892604192;10.6617004131953;1.9561096805491;0.416347787076243
2016;2;23;4;2.17442188771616;2.57446975183106;80.9595060138494;17.6566340505282;10.2283051647345;1.92322976000326;0.260909877903387
2016;2;23;5;2.24217505768674;2.70020288320923;79.7988041061324;17.8122285528183;10.9326778198083;1.98007403658556;0.298724214658231
2016;2;23;6;2.3392224721728;3.101264;77.3506027256402;12.874109998401;9.59095929919878;2.05614948781082;0.497000933682278
2016;2;23;7;2.09226726484177;2.53439424816895;78.533117796757;6.52272899536292;5.34209966529806;1.98298184227362;0.28835373860303
2016;2;23;8;1.78029815194657;2.39581245257568;80.9464825969508;1.91860233129462;1.99582298776309;1.79077876176954;0.401436366571395
2016;2;23;9;1.87806530782987;2.46189116061401;79.6734721057187;1.6241796705842;1.84184700378378;1.83114456723216;0.38076926695702
2016;2;23;10;2.29955759176436;2.91312322625732;77.9387230808426;2.24354034220775;2.33061948748132;1.96994785596076;0.400165453040128
2016;2;23;11;3.77213202303778;4.52991037957764;73.7456302287733;2.64409601063331;2.65883149750431;2.1554576285832;0.494220507638705
2016;2;23;12;3.30766821557015;4.27293762771606;75.8246956834956;4.38850000299811;3.11603216288288;2.10517656617059;0.629545479574242
2016;2;23;13;2.54922213503913;3.50110145254517;77.2766496559078;7.56259768969218;4.05271951465209;2.02284356924318;0.620812504670515
2016;2;23;14;2.17578626431495;2.94738626275635;78.8574074936192;16.2926657267888;7.26764381707112;1.92997497514722;0.503234936221977
2016;2;23;15;3.00550587793272;3.88656066421509;77.1151904749442;21.7352933397293;9.47294489967028;2.18464375117874;0.574620982475999
2016;2;23;16;2.53222669798849;3.28512191241455;76.7963753268655;18.8012942636172;10.007639987119;2.01118332000198;0.491035738697331
2016;2;23;17;5.73428673973512;6.77995204376222;71.5548798021734;15.3134923518817;10.890300697581;2.25533360278084;0.681979411151563
2016;2;23;18;5.31015966359873;6.01209281750488;71.6577615951226;18.2347484856605;12.8597415083726;2.218785556262;0.457798453410552
