year;month;day;hour;O3
2016;7;28;8;-999
2016;7;28;9;-999
2016;7;28;10;-999
2016;7;28;11;-999
2016;7;28;12;-999
2016;7;28;13;-999
2016;7;28;14;-999
2016;7;28;15;-999
2016;7;28;16;-999
2016;7;28;17;-999
2016;7;28;18;-999
2016;7;28;19;-999
2016;7;28;20;-999
2016;7;28;21;-999
2016;7;28;22;-999
2016;7;28;23;-999
2016;7;29;0;-999
2016;7;29;1;-999
2016;7;29;2;-999
2016;7;29;3;-999
2016;7;29;4;-999
2016;7;29;5;-999
2016;7;29;6;-999
2016;7;29;7;-999
2016;7;29;8;-999
2016;7;29;9;-999
2016;7;29;10;-999
2016;7;29;11;-999
2016;7;29;12;-999
2016;7;29;13;-999
2016;7;29;14;-999
2016;7;29;15;-999
2016;7;29;16;-999
2016;7;29;17;-999
2016;7;29;18;-999
2016;7;29;19;-999
2016;7;29;20;-999
2016;7;29;21;-999
2016;7;29;22;-999
2016;7;29;23;-999
2016;7;30;0;-999
2016;7;30;1;-999
2016;7;30;2;-999
2016;7;30;3;-999
2016;7;30;4;-999
2016;7;30;5;-999
2016;7;30;6;-999
2016;7;30;7;-999
2016;7;30;8;-999
2016;7;30;9;-999
2016;7;30;10;-999
2016;7;30;11;-999
2016;7;30;12;-999
2016;7;30;13;-999
2016;7;30;14;-999
2016;7;30;15;-999
2016;7;30;16;-999
2016;7;30;17;-999
2016;7;30;18;-999
2016;7;30;19;-999
2016;7;30;20;-999
2016;7;30;21;-999
2016;7;30;22;-999
2016;7;30;23;-999
2016;7;31;0;-999
2016;7;31;1;-999
2016;7;31;2;-999
2016;7;31;3;-999
2016;7;31;4;-999
2016;7;31;5;-999
2016;7;31;6;-999
2016;7;31;7;-999
2016;7;31;8;-999
2016;7;31;9;-999
2016;7;31;10;-999
2016;7;31;11;-999
2016;7;31;12;-999
2016;7;31;13;-999
2016;7;31;14;-999
2016;7;31;15;-999
2016;7;31;16;-999
2016;7;31;17;-999
2016;7;31;18;-999
2016;7;31;19;-999
2016;7;31;20;-999
2016;7;31;21;-999
2016;7;31;22;-999
2016;7;31;23;-999
2016;8;1;0;-999
2016;8;1;1;-999
2016;8;1;2;-999
2016;8;1;3;-999
2016;8;1;4;-999
2016;8;1;5;-999
2016;8;1;6;-999
2016;8;1;7;-999
2016;8;1;8;-999
2016;8;1;9;-999
2016;8;1;10;-999
2016;8;1;11;-999
2016;8;1;12;-999
2016;8;1;13;-999
2016;8;1;14;-999
2016;8;1;15;-999
2016;8;1;16;-999
2016;8;1;17;-999
2016;8;1;18;-999
2016;8;1;19;-999
2016;8;1;20;-999
2016;8;1;21;-999
2016;8;1;22;-999
2016;8;1;23;-999
2016;8;2;0;-999
2016;8;2;1;-999
2016;8;2;2;-999
2016;8;2;3;-999
2016;8;2;4;-999
2016;8;2;5;-999
2016;8;2;6;-999
2016;8;2;7;-999
2016;8;2;8;-999
2016;8;2;9;-999
2016;8;2;10;-999
2016;8;2;11;-999
2016;8;2;12;-999
2016;8;2;13;-999
2016;8;2;14;-999
2016;8;2;15;-999
2016;8;2;16;-999
2016;8;2;17;-999
2016;8;2;18;-999
2016;8;2;19;-999
2016;8;2;20;-999
2016;8;2;21;-999
2016;8;2;22;-999
2016;8;2;23;-999
2016;8;3;0;-999
2016;8;3;1;-999
2016;8;3;2;-999
2016;8;3;3;-999
2016;8;3;4;-999
2016;8;3;5;-999
2016;8;3;6;-999
2016;8;3;7;-999
2016;8;3;8;-999
2016;8;3;9;-999
2016;8;3;10;-999
2016;8;3;11;-999
2016;8;3;12;-999
2016;8;3;13;-999
2016;8;3;14;-999
2016;8;3;15;-999
2016;8;3;16;-999
2016;8;3;17;-999
2016;8;3;18;-999
2016;8;3;19;-999
2016;8;3;20;-999
2016;8;3;21;-999
2016;8;3;22;-999
2016;8;3;23;-999
2016;8;4;0;-999
2016;8;4;1;-999
2016;8;4;2;-999
2016;8;4;3;-999
2016;8;4;4;-999
2016;8;4;5;-999
2016;8;4;6;-999
2016;8;4;7;-999
2016;8;4;8;-999
2016;8;4;9;-999
2016;8;4;10;-999
2016;8;4;11;-999
2016;8;4;12;-999
2016;8;4;13;-999
2016;8;4;14;-999
2016;8;4;15;-999
2016;8;4;16;-999
2016;8;4;17;-999
2016;8;4;18;-999
2016;8;4;19;-999
2016;8;4;20;-999
2016;8;4;21;-999
2016;8;4;22;-999
2016;8;4;23;-999
2016;8;5;0;-999
2016;8;5;1;-999
2016;8;5;2;-999
2016;8;5;3;-999
2016;8;5;4;-999
2016;8;5;5;-999
2016;8;5;6;-999
2016;8;5;7;-999
2016;8;5;8;-999
2016;8;5;9;-999
2016;8;5;10;-999
2016;8;5;11;-999
2016;8;5;12;-999
2016;8;5;13;-999
2016;8;5;14;-999
2016;8;5;15;-999
2016;8;5;16;-999
2016;8;5;17;-999
2016;8;5;18;-999
2016;8;5;19;-999
2016;8;5;20;-999
2016;8;5;21;-999
2016;8;5;22;-999
2016;8;5;23;-999
2016;8;6;0;-999
2016;8;6;1;-999
2016;8;6;2;-999
2016;8;6;3;-999
2016;8;6;4;-999
2016;8;6;5;-999
2016;8;6;6;-999
2016;8;6;7;-999
2016;8;6;8;-999
2016;8;6;9;-999
2016;8;6;10;-999
2016;8;6;11;-999
2016;8;6;12;-999
2016;8;6;13;-999
2016;8;6;14;-999
2016;8;6;15;-999
2016;8;6;16;-999
2016;8;6;17;-999
2016;8;6;18;-999
2016;8;6;19;-999
2016;8;6;20;-999
2016;8;6;21;-999
2016;8;6;22;-999
2016;8;6;23;-999
2016;8;7;0;-999
2016;8;7;1;-999
2016;8;7;2;-999
2016;8;7;3;-999
2016;8;7;4;-999
2016;8;7;5;-999
2016;8;7;6;-999
2016;8;7;7;-999
2016;8;7;8;-999
2016;8;7;9;-999
2016;8;7;10;-999
2016;8;7;11;-999
2016;8;7;12;-999
2016;8;7;13;-999
2016;8;7;14;-999
2016;8;7;15;-999
2016;8;7;16;-999
2016;8;7;17;-999
2016;8;7;18;-999
2016;8;7;19;-999
2016;8;7;20;-999
2016;8;7;21;-999
2016;8;7;22;-999
2016;8;7;23;-999
2016;8;8;0;-999
2016;8;8;1;-999
2016;8;8;2;-999
2016;8;8;3;-999
2016;8;8;4;-999
2016;8;8;5;-999
2016;8;8;6;-999
2016;8;8;7;-999
2016;8;8;8;-999
2016;8;8;9;-999
2016;8;8;10;-999
2016;8;8;11;-999
2016;8;8;12;-999
2016;8;8;13;-999
2016;8;8;14;-999
2016;8;8;15;-999
2016;8;8;16;-999
2016;8;8;17;-999
2016;8;8;18;-999
2016;8;8;19;-999
2016;8;8;20;-999
2016;8;8;21;-999
2016;8;8;22;-999
2016;8;8;23;-999
2016;8;9;0;-999
2016;8;9;1;-999
2016;8;9;2;-999
2016;8;9;3;-999
2016;8;9;4;-999
2016;8;9;5;-999
2016;8;9;6;-999
2016;8;9;7;-999
2016;8;9;8;-999
2016;8;9;9;-999
2016;8;9;10;-999
2016;8;9;11;-999
2016;8;9;12;-999
2016;8;9;13;-999
2016;8;9;14;-999
2016;8;9;15;-999
2016;8;9;16;-999
2016;8;9;17;-999
2016;8;9;18;-999
2016;8;9;19;-999
2016;8;9;20;-999
2016;8;9;21;-999
2016;8;9;22;-999
2016;8;9;23;-999
2016;8;10;0;-999
2016;8;10;1;-999
2016;8;10;2;-999
2016;8;10;3;-999
2016;8;10;4;-999
2016;8;10;5;-999
2016;8;10;6;-999
2016;8;10;7;-999
2016;8;10;8;-999
2016;8;10;9;-999
2016;8;10;10;-999
2016;8;10;11;-999
2016;8;10;12;-999
2016;8;10;13;-999
2016;8;10;14;-999
2016;8;10;15;-999
2016;8;10;16;-999
2016;8;10;17;-999
2016;8;10;18;-999
2016;8;10;19;-999
2016;8;10;20;-999
2016;8;10;21;-999
2016;8;10;22;-999
2016;8;10;23;-999
2016;8;11;0;-999
2016;8;11;1;-999
2016;8;11;2;-999
2016;8;11;3;-999
2016;8;11;4;-999
2016;8;11;5;-999
2016;8;11;6;-999
2016;8;11;7;-999
2016;8;11;8;-999
2016;8;11;9;-999
2016;8;11;10;-999
2016;8;11;11;-999
2016;8;11;12;-999
2016;8;11;13;-999
2016;8;11;14;-999
2016;8;11;15;87.4039291654314
2016;8;11;16;83.957666905721
2016;8;11;17;81.4779997507731
2016;8;11;18;80.9653331756591
2016;8;11;19;79.7716664632161
2016;8;11;20;78.6913333892822
2016;8;11;21;77.5286669413248
2016;8;11;22;75.0736668904622
2016;8;11;23;73.6616669972737
2016;8;12;0;73.3573340098063
2016;8;12;1;72.1399993896484
2016;8;12;2;68.7430000305175
2016;8;12;3;66.3060005187988
2016;8;12;4;69.0966663360595
2016;8;12;5;75.0041662851969
2016;8;12;6;82.5329165458679
2016;8;12;7;86.5950000762939
2016;8;12;8;86.205666732788
2016;8;12;9;87.4946664174397
2016;8;12;10;90.1256666819254
2016;8;12;11;90.825
2016;8;12;12;91.7143333435058
2016;8;12;13;91.9090000152587
2016;8;12;14;91.3216667175293
2016;8;12;15;91.9133335113525
2016;8;12;16;93.3963333129882
2016;8;12;17;94.8049997965494
2016;8;12;18;94.9639994303385
2016;8;12;19;93.4003335316976
2016;8;12;20;92.1753332773844
2016;8;12;21;91.2449999491373
2016;8;12;22;90.6116668701171
2016;8;12;23;91.7400002797444
2016;8;13;0;91.2386674245198
2016;8;13;1;90.9126669565836
2016;8;13;2;90.8623330434163
2016;8;13;3;91.2766667683919
2016;8;13;4;88.5386662801106
2016;8;13;5;88.4693332672119
2016;8;13;6;87.6929167111714
2016;8;13;7;88.9500001271565
2016;8;13;8;90.3146664937337
2016;8;13;9;93.6080001831054
2016;8;13;10;95.6773334503173
2016;8;13;11;98.8033332824707
2016;8;13;12;100.556667073567
2016;8;13;13;102.49800008138
2016;8;13;14;104.069333902994
2016;8;13;15;105.29300028483
2016;8;13;16;108.11899986267
2016;8;13;17;114.189333724975
2016;8;13;18;108.540999730428
2016;8;13;19;106.924000167846
2016;8;13;20;100.866000493367
2016;8;13;21;95.9373329162597
2016;8;13;22;86.2493334452311
2016;8;13;23;83.393667602539
2016;8;14;0;83.7226666768392
2016;8;14;1;84.6376670837402
2016;8;14;2;85.0029998779296
2016;8;14;3;78.9546663920084
2016;8;14;4;72.6893333435058
2016;8;14;5;72.4920004526774
2016;8;14;6;71.7183334350586
2016;8;14;7;73.0220836003621
2016;8;14;8;73.6020836830139
2016;8;14;9;85.3170000712076
2016;8;14;10;91.7973333994547
2016;8;14;11;98.9176666259765
2016;8;14;12;104.041000111897
2016;8;14;13;105.066666666666
2016;8;14;14;105.390666453043
2016;8;14;15;108.704000727335
2016;8;14;16;110.351333618164
2016;8;14;17;114.709667332967
2016;8;14;18;114.948999913533
2016;8;14;19;111.559333546956
2016;8;14;20;106.936999766031
2016;8;14;21;109.065000152587
2016;8;14;22;105.47100016276
2016;8;14;23;97.8119997660319
2016;8;15;0;81.876000213623
2016;8;15;1;83.7093338012695
2016;8;15;2;82.8563335418701
2016;8;15;3;73.551999982198
2016;8;15;4;71.3816670735677
2016;8;15;5;66.8553335189819
2016;8;15;6;67.2593328475952
2016;8;15;7;65.6973336537679
2016;8;15;8;66.714583714803
2016;8;15;9;80.6595832506815
2016;8;15;10;88.2023330688476
2016;8;15;11;95.2826672871907
2016;8;15;12;99.2240001678466
2016;8;15;13;107.474333572387
2016;8;15;14;112.176000213623
2016;8;15;15;114.479666773478
2016;8;15;16;116.534999974568
2016;8;15;17;114.063333511352
2016;8;15;18;112.980333964029
2016;8;15;19;122.748332977294
2016;8;15;20;125.166333389282
2016;8;15;21;123.928333918253
2016;8;15;22;114.821999867757
2016;8;15;23;95.5710000356038
2016;8;16;0;98.9620005289713
2016;8;16;1;90.6159999847412
2016;8;16;2;80.447000058492
2016;8;16;3;74.5433335622151
2016;8;16;4;76.3999998092651
2016;8;16;5;50.5349998792012
2016;8;16;6;47.5296666463216
2016;8;16;7;61.443666712443
2016;8;16;8;71.4749997456868
2016;8;16;9;78.7120830217997
2016;8;16;10;87.2262501716613
2016;8;16;11;102.273666763305
2016;8;16;12;106.145999908447
2016;8;16;13;111.131333796183
2016;8;16;14;112.52933362325
2016;8;16;15;114.104333750406
2016;8;16;16;122.844332758585
2016;8;16;17;128.649333318074
2016;8;16;18;121.50966682434
2016;8;16;19;113.264666748046
2016;8;16;20;111.925333277384
2016;8;16;21;111.674666722615
2016;8;16;22;108.215000406901
2016;8;16;23;74.5430002848307
2016;8;17;0;87.9090001424153
2016;8;17;1;83.0090003331502
2016;8;17;2;82.418667157491
2016;8;17;3;85.6133333841959
2016;8;17;4;80.1369997024536
2016;8;17;5;65.139333152771
2016;8;17;6;53.3680000305175
2016;8;17;7;64.6043337504069
2016;8;17;8;68.9459998448689
2016;8;17;9;81.1866667429606
2016;8;17;10;93.554583231608
2016;8;17;11;107.0079164505
2016;8;17;12;108.371666844685
2016;8;17;13;109.945999654134
2016;8;17;14;107.823666636149
2016;8;17;15;107.214333724975
2016;8;17;16;106.207667032877
2016;8;17;17;102.928000259399
2016;8;17;18;100.034333419799
2016;8;17;19;98.5333332061767
2016;8;17;20;73.5390003840128
2016;8;17;21;81.1836668014526
2016;8;17;22;88.4583332061767
2016;8;17;23;96.8353333791097
2016;8;18;0;77.8799996058146
2016;8;18;1;80.4863330205281
2016;8;18;2;75.6356669108072
2016;8;18;3;70.8370000839233
2016;8;18;4;68.4346666971842
2016;8;18;5;69.3560005187988
2016;8;18;6;59.7626666386922
2016;8;18;7;60.7899998982747
2016;8;18;8;71.2793333689371
2016;8;18;9;76.929999923706
2016;8;18;10;93.4073329925537
2016;8;18;11;106.708749771118
2016;8;18;12;114.15208307902
2016;8;18;13;120.030000559488
2016;8;18;14;117.919333394368
2016;8;18;15;120.149666976928
2016;8;18;16;117.630000050862
2016;8;18;17;115.606666819254
2016;8;18;18;117.284000269571
2016;8;18;19;118.129666900634
2016;8;18;20;113.572666803995
2016;8;18;21;110.318000411987
2016;8;18;22;88.1136667887369
2016;8;18;23;101.652333068847
2016;8;19;0;82.6476671854655
2016;8;19;1;83.5523344675699
2016;8;19;2;76.5396673838297
2016;8;19;3;70.9460000356038
2016;8;19;4;65.5353338241577
2016;8;19;5;63.4113334655761
2016;8;19;6;58.9156667073567
2016;8;19;7;58.3030002593994
2016;8;19;8;61.9156668345133
2016;8;19;9;78.663773302762
2016;8;19;10;91.9693336486816
2016;8;19;11;103.806666819254
2016;8;19;12;110.011333338419
2016;8;19;13;111.143666966756
2016;8;19;14;113.66466662089
2016;8;19;15;113.963333257039
2016;8;19;16;118.876000467936
2016;8;19;17;124.075000127156
2016;8;19;18;126.057999928792
2016;8;19;19;119.612000274658
2016;8;19;20;122.216667048136
2016;8;19;21;116.583666483561
2016;8;19;22;116.479333114624
2016;8;19;23;112.806000010172
2016;8;20;0;109.240999984741
2016;8;20;1;97.3353333791097
2016;8;20;2;77.0758330027262
2016;8;20;3;89.7729167938232
2016;8;20;4;81.0500001271565
2016;8;20;5;71.1726666768392
2016;8;20;6;74.9613334655761
2016;8;20;7;70.2810003916422
2016;8;20;8;72.5283334096272
2016;8;20;9;82.5143337249755
2016;8;20;10;94.1186668395996
2016;8;20;11;105.419666671752
2016;8;20;12;111.564000320434
2016;8;20;13;113.183000183105
2016;8;20;14;114.349333318074
2016;8;20;15;113.386333592732
2016;8;20;16;116.136000188191
2016;8;20;17;114.353332901
2016;8;20;18;114.584000396728
2016;8;20;19;120.93666712443
2016;8;20;20;118.344999949137
2016;8;20;21;112.053000132242
2016;8;20;22;104.416000111897
2016;8;20;23;91.8840001424153
2016;8;21;0;91.63233350118
2016;8;21;1;88.6426663716634
2016;8;21;2;79.0629165172576
2016;8;21;3;79.9516666730244
2016;8;21;4;81.8500003814697
2016;8;21;5;66.03233350118
2016;8;21;6;60.0789999643961
2016;8;21;7;70.9250002543131
2016;8;21;8;76.1663333892822
2016;8;21;9;85.2880002339681
2016;8;21;10;93.1163332621256
2016;8;21;11;106.745333862304
2016;8;21;12;111.478666814168
2016;8;21;13;118.018333816528
2016;8;21;14;121.016333516438
2016;8;21;15;124.474666849772
2016;8;21;16;124.417333730061
2016;8;21;17;124.996333440144
2016;8;21;18;131.008000055948
2016;8;21;19;125.451666386922
2016;8;21;20;123.41700032552
2016;8;21;21;126.076333618164
2016;8;21;22;112.74800008138
2016;8;21;23;108.106333414713
2016;8;22;0;102.63133354187
2016;8;22;1;96.7713338216145
2016;8;22;2;108.500833352406
2016;8;22;3;86.2958335876464
2016;8;22;4;88.6136671702067
2016;8;22;5;84.2683335622151
2016;8;22;6;105.615333684285
2016;8;22;7;93.5856669108072
2016;8;22;8;99.9413337707519
2016;8;22;9;86.7720001220703
2016;8;22;10;74.726667022705
2016;8;22;11;75.8340001424153
2016;8;22;12;77.5736665089925
2016;8;22;13;86.7170004526774
2016;8;22;14;83.9543332417806
2016;8;22;15;87.5139996846517
2016;8;22;16;88.6413327534993
2016;8;22;17;87.811333211263
2016;8;22;18;90.7033335367838
2016;8;22;19;92.0296666463216
2016;8;22;20;92.8130001068115
2016;8;22;21;92.0813330332438
2016;8;22;22;91.7876661936442
2016;8;22;23;89.778667195638
2016;8;23;0;87.9486668904622
2016;8;23;1;85.7250007629394
2016;8;23;2;83.8291665712992
2016;8;23;3;78.7866667111714
2016;8;23;4;77.548333231608
2016;8;23;5;75.9860001881917
2016;8;23;6;72.9800001780192
2016;8;23;7;68.0479999542236
2016;8;23;8;70.294666481018
2016;8;23;9;75.7680001576741
2016;8;23;10;83.6896671295166
2016;8;23;11;91.4576667785644
2016;8;23;12;96.7999997456868
2016;8;23;13;90.5276668548584
2016;8;23;14;85.7350002288818
2016;8;23;15;91.5806666056315
2016;8;23;16;95.9066665649414
2016;8;23;17;98.8393332163492
2016;8;23;18;90.3016666412353
2016;8;23;19;83.8846672058105
2016;8;23;20;80.8866664886474
2016;8;23;21;82.5616672515869
2016;8;23;22;87.9653339385986
2016;8;23;23;90.257666905721
2016;8;24;0;91.2793337504069
2016;8;24;1;94.3750005086263
2016;8;24;2;95.7595833142598
2016;8;24;3;98.5324999491373
2016;8;24;4;100.006666819254
2016;8;24;5;102.467666753133
2016;8;24;6;101.894333394368
2016;8;24;7;100.224667612711
2016;8;24;8;102.212333552042
2016;8;24;9;100.979000218709
2016;8;24;10;103.255666987101
2016;8;24;11;104.729000091552
2016;8;24;12;106.456000518798
2016;8;24;13;107.866999816894
2016;8;24;14;106.71466700236
2016;8;24;15;105.429667027791
2016;8;24;16;105.187000656127
2016;8;24;17;101.957999420166
2016;8;24;18;99.6613335927327
2016;8;24;19;95.2843329111735
2016;8;24;20;94.2600003560384
2016;8;24;21;94.0236668904622
2016;8;24;22;90.6866667429606
2016;8;24;23;94.6786666870117
2016;8;25;0;103.274666849772
2016;8;25;1;106.446999867757
2016;8;25;2;107.976250489552
2016;8;25;3;104.254166762034
2016;8;25;4;99.3523338317871
2016;8;25;5;100.141666793823
2016;8;25;6;97.6243334452311
2016;8;25;7;95.4656667073567
2016;8;25;8;101.60333366394
2016;8;25;9;104.678667322794
2016;8;25;10;107.272666676839
2016;8;25;11;109.437999852498
2016;8;25;12;107.97000020345
2016;8;25;13;106.665333302815
2016;8;25;14;111.777333068847
2016;8;25;15;120.378333536783
2016;8;25;16;123.29700012207
2016;8;25;17;120.407333882649
2016;8;25;18;106.365666707356
2016;8;25;19;95.3280001322428
2016;8;25;20;91.2826672871907
2016;8;25;21;87.6026663462321
2016;8;25;22;85.6556663513183
2016;8;25;23;82.9249996185302
2016;8;26;0;83.4470002492268
2016;8;26;1;83.8036670684814
2016;8;26;2;79.6266671816508
2016;8;26;3;78.3741664886474
2016;8;26;4;78.1513338724772
2016;8;26;5;78.8590002695719
2016;8;26;6;74.4836667378743
2016;8;26;7;75.4560002644856
2016;8;26;8;75.8629998524983
2016;8;26;9;82.901667022705
2016;8;26;10;98.723666636149
2016;8;26;11;108.917000452677
2016;8;26;12;113.474000167846
2016;8;26;13;118.074333445231
2016;8;26;14;116.090333684285
2016;8;26;15;114.470666631062
2016;8;26;16;114.250666936238
2016;8;26;17;114.674333318074
2016;8;26;18;119.609333165486
2016;8;26;19;116.651999664306
2016;8;26;20;115.856000010172
2016;8;26;21;111.778333028157
2016;8;26;22;108.943666712443
2016;8;26;23;101.256332906087
2016;8;27;0;97.9153336842854
2016;8;27;1;95.0286666870117
2016;8;27;2;88.1387502352396
2016;8;27;3;79.5604163805643
2016;8;27;4;76.567999903361
2016;8;27;5;77.7839998881022
2016;8;27;6;74.804999923706
2016;8;27;7;74.8273337046305
2016;8;27;8;74.1019997914632
2016;8;27;9;87.4470002492268
2016;8;27;10;102.239000320434
2016;8;27;11;110.087333552042
2016;8;27;12;112.327666982014
2016;8;27;13;116.942334111531
2016;8;27;14;118.275000127156
2016;8;27;15;119.402666854858
2016;8;27;16;116.441333643595
2016;8;27;17;112.197000376383
2016;8;27;18;118.295000076293
2016;8;27;19;118.182333628336
2016;8;27;20;113.136333338419
2016;8;27;21;90.160333887736
2016;8;27;22;98.1416665395101
2016;8;27;23;91.4550003051757
2016;8;28;0;84.1793330510457
2016;8;28;1;85.8060002644856
2016;8;28;2;86.0829172134399
2016;8;28;3;77.9450004895528
2016;8;28;4;69.7566665013631
2016;8;28;5;67.8996662139892
2016;8;28;6;72.8230000813802
2016;8;28;7;72.6466667175293
2016;8;28;8;74.6036668141682
2016;8;28;9;81.6136666615804
2016;8;28;10;94.0900001525878
2016;8;28;11;103.348666890462
2016;8;28;12;112.965333048502
2016;8;28;13;116.460667037963
2016;8;28;14;118.256000264485
2016;8;28;15;123.202333196004
2016;8;28;16;121.694667053222
2016;8;28;17;125.86899986267
2016;8;28;18;131.998666381835
2016;8;28;19;134.453666687011
2016;8;28;20;131.527666473388
2016;8;28;21;117.613333384195
2016;8;28;22;125.228000386555
2016;8;28;23;115.86066678365
2016;8;29;0;111.003666941324
2016;8;29;1;100.409666506449
2016;8;29;2;77.5970833301544
2016;8;29;3;65.2149995962778
2016;8;29;4;84.6256668726603
2016;8;29;5;88.985999806722
2016;8;29;6;70.6319994608561
2016;8;29;7;75.3706668853759
2016;8;29;8;80.9103335062662
2016;8;29;9;85.6326670328776
2016;8;29;10;98.4583332061767
2016;8;29;11;110.779000091552
2016;8;29;12;123.831000010172
2016;8;29;13;127.433000310262
2016;8;29;14;133.286665852864
2016;8;29;15;135.274999491373
2016;8;29;16;142.166000111897
2016;8;29;17;145.992999521891
2016;8;29;18;146.018665822347
2016;8;29;19;134.072999827067
2016;8;29;20;131.926999664306
2016;8;29;21;132.910666402181
2016;8;29;22;128.041666793823
2016;8;29;23;116.683333206176
2016;8;30;0;111.653666814168
2016;8;30;1;97.0953333536783
2016;8;30;2;100.979166666666
2016;8;30;3;99.9658331871032
2016;8;30;4;88.9950001398722
2016;8;30;5;80.9073340098063
2016;8;30;6;75.9223335266113
2016;8;30;7;78.7230004628499
2016;8;30;8;84.080666732788
2016;8;30;9;100.336333592732
2016;8;30;10;115.397666549682
2016;8;30;11;127.068666839599
2016;8;30;12;131.292333475748
2016;8;30;13;136.846332804362
2016;8;30;14;128.557000605265
2016;8;30;15;132.89899965922
2016;8;30;16;137.229667409261
2016;8;30;17;136.282666778564
2016;8;30;18;134.351333109537
2016;8;30;19;137.368000030517
2016;8;30;20;137.837666829427
2016;8;30;21;126.600333531697
2016;8;30;22;114.106666819254
2016;8;30;23;108.519666798909
2016;8;31;0;102.488333511352
2016;8;31;1;100.399333063761
2016;8;31;2;99.2854170799255
2016;8;31;3;99.220832824707
2016;8;31;4;96.9863333384196
2016;8;31;5;98.2226666768392
2016;8;31;6;95.3470007578532
2016;8;31;7;92.2559998830159
2016;8;31;8;93.234666442871
2016;8;31;9;97.6500002543131
2016;8;31;10;110.281666946411
2016;8;31;11;118.999999745686
2016;8;31;12;120.581333796183
2016;8;31;13;128.517333475748
2016;8;31;14;129.621333058675
2016;8;31;15;126.474333445231
2016;8;31;16;130.815665562947
2016;8;31;17;132.761000061035
2016;8;31;18;132.934666697184
2016;8;31;19;133.654999796549
2016;8;31;20;128.932666651407
2016;8;31;21;124.365666707356
2016;8;31;22;114.818333816528
2016;8;31;23;111.167666880289
2016;9;1;0;100.342999776204
2016;9;1;1;99.8716669718424
2016;9;1;2;95.2879168192545
2016;9;1;3;87.1149997711181
2016;9;1;4;78.3540005366007
2016;9;1;5;70.7163333257039
2016;9;1;6;75.926333618164
2016;9;1;7;78.3043336232503
2016;9;1;8;83.4110004425048
2016;9;1;9;90.8160003662109
2016;9;1;10;99.3763332366943
2016;9;1;11;125.828333536783
2016;9;1;12;132.114666493733
2016;9;1;13;128.653332646687
2016;9;1;14;122.681666437784
2016;9;1;15;120.964000066121
2016;9;1;16;125.89500058492
2016;9;1;17;123.755000305175
2016;9;1;18;119.604000473022
2016;9;1;19;110.647666676839
2016;9;1;20;102.211000315348
2016;9;1;21;89.5746667226155
2016;9;1;22;86.5349997202555
2016;9;1;23;72.6766672134399
2016;9;2;0;69.0073336283365
2016;9;2;1;64.3726666768391
2016;9;2;2;57.4508332411448
2016;9;2;3;58.6020834445953
2016;9;2;4;51.7973332722981
2016;9;2;5;51.7583334604899
2016;9;2;6;51.0919999440511
2016;9;2;7;57.8756662368774
2016;9;2;8;66.3106667200724
2016;9;2;9;84.7866664886474
2016;9;2;10;100.030000305175
2016;9;2;11;117.840000025431
2016;9;2;12;123.841333516438
2016;9;2;13;128.714666493733
2016;9;2;14;132.326998901367
2016;9;2;15;133.409666697184
2016;9;2;16;137.592999013264
2016;9;2;17;141.771333058675
2016;9;2;18;138.236332702636
2016;9;2;19;132.127666727701
2016;9;2;20;126.319999694824
2016;9;2;21;120.06666653951
2016;9;2;22;110.037666575113
2016;9;2;23;110.161333847045
2016;9;3;0;111.114333343505
2016;9;3;1;113.844333521525
2016;9;3;2;111.915833155314
2016;9;3;3;108.73708375295
2016;9;3;4;107.974333445231
2016;9;3;5;100.794333648681
2016;9;3;6;99.3106670379638
2016;9;3;7;95.4113334655761
2016;9;3;8;99.7316674550374
2016;9;3;9;107.626666641235
2016;9;3;10;119.963666407267
2016;9;3;11;130.301333618164
2016;9;3;12;133.276000467936
2016;9;3;13;131.802332814534
2016;9;3;14;140.205999755859
2016;9;3;15;142.814999389648
2016;9;3;16;135.325999450683
2016;9;3;17;134.318999989827
2016;9;3;18;133.326999791463
2016;9;3;19;136.138665771484
2016;9;3;20;135.569998677571
2016;9;3;21;123.590999603271
2016;9;3;22;111.100666936238
2016;9;3;23;109.72100016276
2016;9;4;0;101.739333724975
2016;9;4;1;92.4096665700276
2016;9;4;2;99.148333231608
2016;9;4;3;92.1145833333333
2016;9;4;4;91.3753335316975
2016;9;4;5;92.9186670939127
2016;9;4;6;91.272333017985
2016;9;4;7;87.4933331807454
2016;9;4;8;91.1770001729329
2016;9;4;9;99.455666732788
2016;9;4;10;117.420667012532
2016;9;4;11;123.615666961669
2016;9;4;12;129.082999801635
2016;9;4;13;135.830666605631
2016;9;4;14;138.923332977294
2016;9;4;15;140.578999837239
2016;9;4;16;142.111000823974
2016;9;4;17;140.894000498453
2016;9;4;18;140.555000305175
2016;9;4;19;138.381999588012
2016;9;4;20;133.992333857218
2016;9;4;21;135.284999720255
2016;9;4;22;121.342666625976
2016;9;4;23;112.052666854858
2016;9;5;0;112.439333597819
2016;9;5;1;94.1949998219808
2016;9;5;2;84.2870831489563
2016;9;5;3;91.1458338101704
2016;9;5;4;87.422667312622
2016;9;5;5;79.0916666030883
2016;9;5;6;71.1076665878295
2016;9;5;7;81.0956671396891
2016;9;5;8;81.1160001118977
2016;9;5;9;79.725333404541
2016;9;5;10;88.3793334960937
2016;9;5;11;89.9623338063558
2016;9;5;12;107.546666717529
2016;9;5;13;132.165000661214
