year;month;day;hour;NO2;NOx;PM10;SO2;NO
2016;5;6;11;-999;-999;36.81968;-999;-999
2016;5;6;12;-999;-999;19.79916;5.02002;-999
2016;5;6;13;-999;-999;35.1498;2.03601;-999
2016;5;6;14;-999;-999;49.97956;2.34745166666666;-999
2016;5;6;15;-999;-999;27.0302;2.20041166666666;-999
2016;5;6;16;-999;-999;25.74332;1.86901833333333;-999
2016;5;6;17;-999;-999;15.20316;1.81988333333333;-999
2016;5;6;18;-999;-999;25.94248;2.06408666666666;-999
2016;5;6;19;-999;-999;29.00648;1.73416833333333;-999
2016;5;6;20;-999;-999;19.47744;1.68651;-999
2016;5;6;21;-999;-999;37.70824;2.24400666666666;-999
2016;5;6;22;-999;-999;36.92692;2.38069833333333;-999
2016;5;6;23;-999;-999;21.2852;2.04192166666666;-999
2016;5;7;0;-999;-999;28.9452;2.150535;-999
2016;5;7;1;-999;-999;29.8644;1.92739333333333;-999
2016;5;7;2;-999;-999;21.31584;1.73416999999999;-999
2016;5;7;3;-999;-999;19.41616;1.65843333333333;-999
2016;5;7;4;-999;-999;16.01512;1.507705;-999
2016;5;7;5;-999;-999;17.82288;1.51656833333333;-999
2016;5;7;6;-999;-999;21.63756;1.565705;-999
2016;5;7;7;-999;-999;12.38428;1.999065;-999
2016;5;7;8;-999;-999;26.52464;1.82246833333333;-999
2016;5;7;9;-999;-999;45.0312;1.86089;-999
2016;5;7;10;-999;-999;42.82512;1.81581999999999;-999
2016;5;7;11;-999;-999;33.25012;1.86532666666666;-999
2016;5;7;12;-999;-999;36.31412;-999;-999
2016;5;7;13;-999;-999;23.26148;5.03035166666666;-999
2016;5;7;14;-999;-999;11.81744;1.58454666666666;-999
2016;5;7;15;-999;-999;28.62348;1.55462166666666;-999
2016;5;7;16;-999;-999;16.65856;1.82542499999999;-999
2016;5;7;17;-999;-999;17.8382;1.89044666666666;-999
2016;5;7;18;-999;-999;3.17696;1.46891;-999
2016;5;7;19;-999;-999;26.20292;1.43898666666666;-999
2016;5;7;20;-999;-999;15.24912;1.98576166666666;-999
2016;5;7;21;-999;-999;21.91332;1.93699666666666;-999
2016;5;7;22;-999;-999;24.5024;1.97763666666666;-999
2016;5;7;23;-999;-999;22.49548;1.97246333333333;-999
2016;5;8;0;-999;-999;19.89108;2.12615166666666;-999
2016;5;8;1;-999;-999;23.33808;1.83983166666666;-999
2016;5;8;2;-999;-999;17.47052;1.584915;-999
2016;5;8;3;-999;-999;12.00128;1.55055666666666;-999
2016;5;8;4;-999;-999;9.259;1.53467166666666;-999
2016;5;8;5;-999;-999;17.43988;1.48196999999999;-999
2016;5;8;6;-999;-999;13.88564;1.79919333333333;-999
2016;5;8;7;-999;-999;12.36896;1.60006333333333;-999
2016;5;8;8;-999;-999;20.99412;1.69685833333333;-999
2016;5;8;9;-999;-999;30.61508;1.69501;-999
2016;5;8;10;-999;-999;22.87848;1.656955;-999
2016;5;8;11;-999;-999;27.73492;1.62629166666666;-999
2016;5;8;12;-999;-999;25.74332;1.67099333333333;-999
2016;5;8;13;-999;-999;18.02204;-999;-999
2016;5;8;14;-999;-999;20.5192;4.87224166666666;-999
2016;5;8;15;-999;-999;18.58888;1.56865833333333;-999
2016;5;8;16;-999;-999;10.88292;1.48553666666666;-999
2016;5;8;17;-999;-999;15.29508;1.550275;-999
2016;5;8;18;-999;-999;10.88292;1.718655;-999
2016;5;8;19;-999;-999;21.07072;1.59230333333333;-999
2016;5;8;20;-999;-999;20.62644;1.56866;-999
2016;5;8;21;-999;-999;11.61828;1.66508333333333;-999
2016;5;8;22;-999;-999;15.41764;1.70276833333333;-999
2016;5;8;23;-999;-999;16.29088;1.56681166666666;-999
2016;5;9;0;-999;-999;25.37564;1.63368166666666;-999
2016;5;9;1;-999;-999;27.7196;1.65806666666666;-999
2016;5;9;2;-999;-999;16.39812;1.513615;-999
2016;5;9;3;-999;-999;18.23652;1.47149833333333;-999
2016;5;9;4;-999;-999;13.9316;1.43344499999999;-999
2016;5;9;5;-999;-999;16.70452;1.50733333333333;-999
2016;5;9;6;-999;-999;17.36328;1.84944;-999
2016;5;9;7;-999;-999;23.13892;2.81221;-999
2016;5;9;8;-999;-999;28.57752;2.22405833333333;-999
2016;5;9;9;-999;-999;43.9588;2.33932333333333;-999
2016;5;9;10;-999;-999;40.2054;1.98539499999999;-999
2016;5;9;11;-999;-999;41.72208;1.95177333333333;-999
2016;5;9;12;-999;-999;23.10828;1.79476;-999
2016;5;9;13;-999;-999;17.63904;1.87714833333333;-999
2016;5;9;14;-999;-999;15.67808;-999;-999
2016;5;9;15;-999;-999;22.5108;6.00310333333333;-999
2016;5;9;16;-999;-999;24.5024;2.35779666666666;-999
2016;5;9;17;-999;-999;14.51376;1.92037166666666;-999
2016;5;9;18;-999;-999;15.93852;1.77296;-999
2016;5;9;19;-999;-999;11.94;1.78219999999999;-999
2016;5;9;20;-999;-999;15.12656;2.051525;-999
2016;5;9;21;-999;-999;22.86316;2.22368666666666;-999
2016;5;9;22;-999;-999;29.29756;2.26802;-999
2016;5;9;23;-999;-999;25.5748;1.95251333333333;-999
2016;5;10;0;-999;-999;23.95088;1.951775;-999
2016;5;10;1;-999;-999;23.87428;1.75522833333333;-999
2016;5;10;2;-999;-999;23.53724;1.69205499999999;-999
2016;5;10;3;-999;-999;24.53304;1.62703166666666;-999
2016;5;10;4;-999;-999;23.00104;1.63589833333333;-999
2016;5;10;5;-999;-999;27.19872;1.65804166666666;-999
2016;5;10;6;-999;-999;29.08308;2.01051833333333;-999
2016;5;10;7;-999;-999;41.7374;3.01725333333333;-999
2016;5;10;8;-999;-999;46.80832;4.08420833333333;-999
2016;5;10;9;-999;-999;48.5548;2.736475;-999
2016;5;10;10;-999;-999;39.91432;2.96072666666666;-999
2016;5;10;11;-999;-999;36.13028;2.13428166666666;-999
2016;5;10;12;-999;-999;16.35216;1.66766833333333;-999
2016;5;10;13;-999;-999;12.706;1.71754666666666;-999
2016;5;10;14;-999;-999;17.63904;1.87751666666666;-999
2016;5;10;15;-999;-999;16.55132;-999;-999
2016;5;10;16;-999;-999;19.66128;5.34917333333333;-999
2016;5;10;17;-999;-999;16.12236;2.06334833333333;-999
2016;5;10;18;-999;-999;27.16808;2.41579833333333;-999
2016;5;10;19;-999;-999;22.26568;2.31863333333333;-999
2016;5;10;20;-999;-999;27.38256;2.40065166666666;-999
2016;5;10;21;-999;-999;33.81696;2.87169;-999
2016;5;10;22;-999;-999;33.37268;2.758275;-999
2016;5;10;23;-999;-999;28.30176;2.71874166666666;-999
2016;5;11;0;-999;-999;26.58592;2.197455;-999
2016;5;11;1;-999;-999;19.63064;1.91445833333333;-999
2016;5;11;2;-999;-999;19.7532;1.77074666666666;-999
2016;5;11;3;-999;-999;18.86464;1.68983666666666;-999
2016;5;11;4;-999;-999;13.28816;1.67395166666666;-999
2016;5;11;5;-999;-999;21.37712;1.69685666666666;-999
2016;5;11;6;-999;-999;36.48264;1.703875;-999
2016;5;11;7;-999;-999;26.9536;1.84796;-999
2016;5;11;8;-999;-999;34.49104;1.7423;-999
2016;5;11;9;-999;-999;37.18736;2.61234166666666;-999
2016;5;11;10;-999;-999;62.12832;2.08957666666666;-999
2016;5;11;11;-999;-999;48.20244;2.01051666666666;-999
2016;5;11;12;-999;-999;37.35588;2.02751;-999
2016;5;11;13;-999;-999;35.5328;2.145735;-999
2016;5;11;14;-999;-999;34.09272;2.10989833333333;-999
2016;5;11;15;-999;-999;40.75692;1.9817;-999
2016;5;11;16;-999;-999;43.69836;-999;-999
2016;5;11;17;-999;-999;47.14536;7.10719833333333;-999
2016;5;11;18;-999;-999;53.687;2.68549333333333;-999
2016;5;11;19;-999;-999;49.091;2.48266833333333;-999
2016;5;11;20;-999;-999;48.20244;3.25443499999999;-999
2016;5;11;21;-999;-999;38.07592;2.10361666666666;-999
2016;5;11;22;-999;-999;40.665;2.41173499999999;-999
2016;5;11;23;-999;-999;46.5632;2.443135;-999
2016;5;12;0;-999;-999;35.82388;2.22184;-999
2016;5;12;1;-999;-999;31.94792;2.071475;-999
2016;5;12;2;-999;-999;25.40628;1.93515;-999
2016;5;12;3;-999;-999;33.81696;1.905595;-999
2016;5;12;4;-999;-999;30.07888;1.82764;-999
2016;5;12;5;-999;-999;40.1288;2.05152666666666;-999
2016;5;12;6;-999;-999;40.19008;2.16309666666666;-999
2016;5;12;7;-999;-999;37.09544;3.53854166666666;-999
2016;5;12;8;-999;-999;37.63164;3.75688166666666;-999
2016;5;12;9;-999;-999;44.69416;3.85219833333333;-999
2016;5;12;10;-999;-999;46.34872;4.45771666666666;-999
2016;5;12;11;-999;-999;41.30844;3.92756333333333;-999
2016;5;12;12;-999;-999;34.64424;4.03913666666666;-999
2016;5;12;13;-999;-999;52.44608;3.41994833333333;-999
2016;5;12;14;29.2569675936915;121.945448;45.04652;2.73352;60.4511166666667
2016;5;12;15;22.466509841112;66.2964649333333;26.27952;2.14979999999999;28.58575
2016;5;12;16;20.4383229011494;46.4074585333333;9.99436;1.99019833333333;16.9369833333333
2016;5;12;17;21.8368109893611;45.7690098666667;8.32448;-999;15.6085
2016;5;12;18;22.8873657524726;53.89928;12.82856;4.23753666666666;20.2258666666667
2016;5;12;19;-999;-999;13.02772;4.31178666666666;-999
2016;5;12;20;18.4805379886661;41.1616316;26.15696;1.93256333333333;14.7925333333333
2016;5;12;21;23.283881765838;84.5695126666667;13.18092;2.49966166666666;39.9702833333333
2016;5;12;22;23.6111899978615;120.970168666667;31.04404;2.95481833333333;63.4972
2016;5;12;23;20.6359517647688;127.446272;24.21132;3.08264166666666;69.6613333333333
2016;5;13;0;18.7263007750869;120.3700556;27.42852;2.98584999999999;66.2917166666667
2016;5;13;1;18.3776631123229;80.3940552;24.6556;2.22664166666666;40.4468833333333
2016;5;13;2;13.9181755412991;35.8739;18.35908;1.771115;14.31945
2016;5;13;3;12.0328947318899;27.534712;4.54044;1.72936833333333;10.1102333333333
2016;5;13;4;9.1232107297514;20.1700066666667;8.06404;1.65621666666666;7.20468333333333
2016;5;13;5;8.96353810713713;20.3774268;7.58912;1.58565666666666;7.4441
2016;5;13;6;14.3942506873029;34.0476532;12.9358;1.68614166666666;12.8178833333333
2016;5;13;7;24.8559854082866;69.7595430666667;12.67536;2.00090999999999;29.28595
2016;5;13;8;24.3296034263566;46.5688313333333;12.64472;1.74008333333333;14.50435
2016;5;13;9;19.5874829522588;34.3767084;23.49128;1.785895;9.64548333333333
2016;5;13;10;13.6460636980487;24.5052117333333;21.132;1.77554833333333;7.0823
2016;5;13;11;10.2325438278535;18.4715133333333;18.46632;1.66139;5.37342833333333
2016;5;13;12;8.35844653183641;14.9528916;11.0208;1.67210333333333;4.300875
2016;5;13;13;7.14992354001604;12.7618352;13.96224;1.61668666666666;3.66007
2016;5;13;14;7.22253147169206;12.8815582666667;13.02772;1.61779333333333;3.69079833333333
2016;5;13;15;12.5645704903502;24.3769484;22.92444;1.65954333333333;7.70399333333333
2016;5;13;16;7.5940847687784;13.46048;18.00672;1.62148833333333;3.82604333333333
2016;5;13;17;8.54303058251804;14.6851478666667;0.26616;1.581285;4.00586833333333
2016;5;13;18;8.00754582464582;12.7729566666667;5.91924;-999;3.107985
2016;5;13;19;9.15000607324245;14.6746;2.54884;3.66267666666666;3.60312166666667
2016;5;13;20;-999;-999;7.2674;3.84039333333333;-999
2016;5;13;21;12.0493015420476;19.6962768;3.10036;1.53356333333333;4.98733166666667
2016;5;13;22;12.6913145733226;20.2754534666667;8.67684;1.458565;4.94635
2016;5;13;23;11.1903811826784;18.7811617333333;5.84264;1.48960166666666;4.95068166666667
2016;5;14;0;10.992096151938;18.5469417333333;6.37884;1.43861666666666;4.927245
2016;5;14;1;9.86162942293504;17.3917432;6.85376;1.42273;4.911115
2016;5;14;2;11.8194681279872;23.9286481333333;7.0376;1.47962499999999;7.89756666666667
2016;5;14;3;10.353427740711;18.7587913333333;3.71316;1.39243666666666;5.48195
2016;5;14;4;11.3724978027265;20.29588;2.88588;1.44489666666666;5.8198
2016;5;14;5;9.59595393082064;17.7397272;7.94148;1.41819333333333;5.31134166666667
2016;5;14;6;10.4826766663459;19.1752568;9.09048;1.420145;5.66927166666667
2016;5;14;7;16.5390146080727;32.7281501333333;4.40256;1.50253;10.5585
2016;5;14;8;18.3923992351778;31.5594401333333;9.96372;1.565335;8.5875
2016;5;14;9;17.7333668484362;34.6279133333333;9.27432;1.58971833333333;11.0185666666667
2016;5;14;10;18.2622851308206;33.9743917333333;8.14064;1.57161333333333;10.2473833333333
2016;5;14;11;20.534290326116;39.69551;4.08084;1.658805;12.4968833333333
2016;5;14;12;17.7365489919273;35.7403468;12.36896;1.62038166666666;11.7420166666667
2016;5;14;13;16.2386279084737;33.3088882666667;2.87056;1.61114833333333;11.1331666666667
2016;5;14;14;13.1077194754344;27.9986269333333;6.47076;1.65400166666666;9.7118
2016;5;14;15;9.88359102496659;21.5583417333333;9.7186;1.637745;7.61423333333333
2016;5;14;16;7.52771424517509;17.2451565333333;6.89972;1.70461666666666;6.33768333333333
2016;5;14;17;7.76247142977814;17.6145868;5.72008;1.77074666666666;6.42551666666667
2016;5;14;18;30.1795648872494;63.5031285333333;36.36008;2.08219;21.7335166666667
2016;5;14;19;29.8966212394547;52.0693048;22.67932;-999;14.46095
2016;5;14;20;41.7515655282545;76.4255398666667;9.35092;4.02657333333333;22.61425
2016;5;14;21;-999;-999;19.38552;4.45920333333333;-999
2016;5;14;22;35.1672145014702;100.336183333333;22.75592;2.292405;42.5029833333333
2016;5;14;23;32.4634041410318;82.9684676;20.24344;2.03600833333333;32.9392333333333
2016;5;15;0;34.6574729504411;91.2977769333333;31.7028;2.14314666666666;36.9406166666667
2016;5;15;1;29.3613647102914;74.1773465333333;29.95632;1.91298333333333;29.2288333333333
2016;5;15;2;21.4934521025394;53.0558649333333;22.3576;1.771855;20.5849
2016;5;15;3;18.5089528590217;41.7439949333333;14.26864;1.69205333333333;15.1538166666667
2016;5;15;4;16.4859293412457;36.0828816;18.65016;1.60892833333333;12.7810666666667
2016;5;15;5;13.6322207618284;33.1246033333333;11.83276;1.62740166666666;12.7128666666667
2016;5;15;6;20.5636059983962;45.6553733333333;14.37588;1.71200666666666;16.3647666666667
2016;5;15;7;26.4027037880781;51.9129032;5.70476;1.69981333333333;16.6376666666667
2016;5;15;8;25.7488301214649;50.7498017333333;13.51796;1.69981333333333;16.30555
2016;5;15;9;21.6487618028335;46.1562217333333;2.54884;1.670995;15.9836833333333
2016;5;15;10;28.430894433467;65.6049582666667;5.29112;1.81803666666666;24.2448
2016;5;15;11;32.7229765403903;73.9471736;12.44556;1.79254333333333;26.8862833333333
2016;5;15;12;34.780519375675;77.7647684;15.70872;1.825795;28.0341833333333
2016;5;15;13;26.6991429308741;49.9642884;12.41492;1.56127166666666;15.17345
2016;5;15;14;22.9768014051858;39.8325048;13.18092;1.46004333333333;10.9932333333333
2016;5;15;15;16.1729261504411;26.3356968;11.61828;1.37507333333333;6.628125
2016;5;15;16;9.82769144848971;16.6944368;16.49004;1.29859833333333;4.47846833333333
2016;5;15;17;6.26558666463512;11.5311764;12.52216;1.27790833333333;3.4342
2016;5;15;18;5.33214105821973;9.9665868;8.90664;1.27125833333333;3.02257
2016;5;15;19;5.85590578251804;10.8699430666667;8.7228;1.20992999999999;3.27013833333333
2016;5;15;20;6.90918336446939;10.7961526133333;7.58912;-999;2.53506833333333
2016;5;15;21;12.7642643241914;19.2386714666667;7.60444;3.274015;4.22258666666667
2016;5;15;22;-999;-999;13.089;4.086065;-999
2016;5;15;23;25.3979103760492;76.5444981333333;23.30744;1.879735;33.3576333333333
2016;5;16;0;20.0782245591018;49.3529582666667;20.62644;1.51767833333333;19.0928833333333
2016;5;16;1;17.1113177599572;48.43574;13.02772;1.58934999999999;20.4296833333333
2016;5;16;2;11.1217419670676;28.7328668;15.06528;1.36177166666666;11.4859166666667
2016;5;16;3;7.88220911371291;18.0681450666667;9.70328;1.24096166666666;6.64323333333333
2016;5;16;4;6.11755725827319;15.7907618666667;8.0334;1.246875;6.30883166666667
2016;5;16;5;6.6086311779738;20.0799514666667;7.6504;1.28492833333333;8.78595
2016;5;16;6;9.5326564578455;39.4137768;7.5738;1.59193666666666;19.4883666666667
2016;5;16;7;23.6901908377439;148.739897333333;18.3744;3.134735;81.557
2016;5;16;8;27.6478057011494;134.016541333333;22.03588;2.70211499999999;69.3733333333333
2016;5;16;9;23.2214063864207;92.4010009333333;40.55776;2.23551;45.1187
2016;5;16;10;25.6529801968458;78.2271537333333;32.22368;3.26071833333333;34.2887
2016;5;16;11;24.0676194077519;41.3045217333333;27.29064;2.35742666666666;11.24185
2016;5;16;12;17.026375920556;25.4362601333333;19.58468;1.59488833333333;5.48489833333333
2016;5;16;13;10.1424923332799;15.4094134666667;8.11;1.36324999999999;3.43506833333333
2016;5;16;14;8.29099747361668;13.1317434666667;4.70896;1.32298;3.15711833333333
2016;5;16;15;11.8169425604918;16.8099534666667;7.00696;1.3566;3.256425
2016;5;16;16;11.3882273376103;17.6342166666667;14.32992;1.426425;4.07361333333333
2016;5;16;17;10.2421081977011;14.2808236;8.04872;1.25686833333333;2.63403666666667
2016;5;16;18;8.39117438558674;11.53306928;3.57528;1.260915;2.04913333333333
2016;5;16;19;8.98900782796044;11.9999350666667;4.83152;1.200325;1.96371666666667
2016;5;16;20;8.84283777643411;11.6682253733333;8.00276;1.20328166666666;1.84270833333333
2016;5;16;21;43.5947463822507;77.384376;11.11272;-999;22.0374833333333
2016;5;16;22;52.1495173398556;99.2307924;24.41048;4.01400833333333;30.70625
2016;5;16;23;-999;-999;19.96768;4.01141666666666;-999
2016;5;17;0;43.5687270317028;80.2437082666667;16.75048;1.67727666666666;23.9193
2016;5;17;1;31.7310429510826;54.6003466666667;19.07912;1.463;14.9152833333333
2016;5;17;2;18.7153310009089;27.2218450666667;8.75344;1.30007499999999;5.54792
2016;5;17;3;11.2206327689922;18.2590901333333;8.53896;1.25389333333333;4.59045833333333
2016;5;17;4;9.03481837177225;16.3136301333333;6.578;1.26608833333333;4.74721666666667
2016;5;17;5;10.8687450639936;22.1176017333333;8.73812;1.299705;7.33646666666667
2016;5;17;6;17.6847120193531;41.6885150666667;6.195;1.51176499999999;15.6552
2016;5;17;7;34.73914399722;123.231522933333;11.95532;2.62711999999999;57.7144333333333
2016;5;17;8;40.3613351232291;134.884589333333;28.22516;3.17168166666666;61.64775
2016;5;17;9;39.0585856946271;90.1244462666667;45.7206;2.84102833333333;33.3049833333333
2016;5;17;10;36.4895150628174;64.13565;27.01488;2.02344833333333;18.0307166666667
2016;5;17;11;33.8490378241112;49.1145;20.01364;1.62296833333333;9.95608333333333
2016;5;17;12;31.173252344293;45.5804866666667;11.0974;1.552405;9.39635
2016;5;17;13;31.5465593813419;46.7470616;12.98176;1.51753;9.91371666666667
2016;5;17;14;42.4036757441326;70.5116601333333;12.76728;1.87160666666666;18.3319333333333
2016;5;17;15;48.6161547304999;78.7600281333333;8.15596;1.784785;19.6597333333333
2016;5;17;16;29.3306185901096;40.0534682666667;10.20884;1.39243499999999;6.99340666666667
2016;5;17;17;37.5307338636728;61.6785706666667;4.26468;1.68873166666666;15.7491383333333
2016;5;17;18;57.4571724040631;99.6015929333333;16.88836;2.03342333333333;27.48645
2016;5;17;19;52.0013813194333;81.5987426666667;1.09344;1.73380333333333;19.3033
2016;5;17;20;64.5013667394814;113.585769733333;8.11;2.171965;32.0126833333333
2016;5;17;21;52.6659492809409;102.835326666667;21.22392;2.079235;32.7203
2016;5;17;22;56.1193145718257;108.0439652;26.69316;-999;33.8650833333333
2016;5;17;23;49.2941550414328;87.7424766666667;20.749;3.79862166666666;25.0758666666667
2016;5;18;0;-999;-999;16.19896;3.84000499999999;-999
2016;5;18;1;37.8906326237904;68.3845282666667;12.52216;1.65141666666666;19.8880166666667
2016;5;18;2;26.2499347325314;37.9672850666667;7.54316;1.31633166666666;7.64201666666667
2016;5;18;3;16.6808041531141;25.3236114666667;9.36624;1.31448333333333;5.63681
2016;5;18;4;14.6722726855921;21.7147114666667;4.14212;1.267935;4.593055
2016;5;18;5;20.2187314899759;34.1680773333333;10.99016;1.374355;9.09771666666667
2016;5;18;6;23.2599157325849;48.8399049333333;13.3188;1.59821666666666;16.6831833333333
2016;5;18;7;32.1904464639401;100.703064266667;17.11816;2.325285;44.6837
2016;5;18;8;42.5145786694467;116.3828664;26.09568;2.30533333333333;48.17665
2016;5;18;9;43.8180544893879;106.357039466667;32.26964;2.32195833333333;40.7877166666667
2016;5;18;10;43.6822381682972;80.2368569333333;29.46608;2.03859666666666;23.8408
2016;5;18;11;43.6456587615076;73.0766081333333;41.01736;2.12910833333333;19.1947666666667
2016;5;18;12;34.6530469847634;48.3011033333333;19.3702;1.79402166666666;8.90121666666667
2016;5;18;13;20.2449591877038;27.0640732;16.55132;1.51361166666666;4.44740333333333
2016;5;18;14;14.9688440482224;20.7234350666667;13.48732;1.46558666666666;3.753125
2016;5;18;15;14.6609269511895;20.9162284;123.42364;1.419775;4.07968666666667
2016;5;18;16;33.2979207157445;55.3625336;86.59436;1.69981333333333;14.3904666666667
2016;5;18;17;49.6755250351243;80.0499270666667;6.14904;1.91613999999999;19.8100833333333
2016;5;18;18;57.1099402222935;92.2066142666667;21.71416;2.05669666666666;22.8899333333333
2016;5;18;19;55.2231402136327;93.1161845333333;22.69464;2.09770666666666;24.7137166666667
2016;5;18;20;52.1244219182037;81.452156;25.1152;1.95325333333333;19.12745
2016;5;18;21;57.2857958984229;117.479016;31.13596;2.36001166666666;39.2578166666667
2016;5;18;22;50.699556535258;102.442155733333;30.707;2.0349;33.74635
2016;5;18;23;47.8241920387062;87.2915314666667;27.21404;-999;25.7404666666667
2016;5;19;0;38.3968934761828;70.4091450666667;24.64028;3.74691333333333;20.8782833333333
2016;5;19;1;-999;-999;18.43568;3.806765;-999
2016;5;19;2;27.824057321251;46.0030068;12.76728;1.446005;11.85625
2016;5;19;3;21.4741692171077;30.4100732;9.90244;1.347735;5.82796666666667
2016;5;19;4;17.0758357471264;23.9007966666667;7.78828;1.37765999999999;4.45121666666667
2016;5;19;5;17.6677623514568;24.0346048;11.41912;1.35623;4.15243333333333
2016;5;19;6;31.8552532124031;74.2108702666667;14.63632;1.98022333333333;27.6241916666667
2016;5;19;7;39.6048752713178;62.5407233333333;23.39936;1.55499166666666;14.9586833333333
2016;5;19;8;44.1040538873029;63.3113230666667;19.81448;1.71791666666666;12.5269166666667
2016;5;19;9;39.2393151308206;51.9559550666667;23.03168;1.58861166666666;8.29375
2016;5;19;10;29.361631654317;38.9110801333333;27.38256;1.50918;6.22811833333333
2016;5;19;11;34.659098993745;48.7650182666667;17.7616;1.60819;9.19983333333333
2016;5;19;12;26.3214955362737;35.4322598666667;18.6042;1.48073333333333;5.94201
2016;5;19;13;17.7738658296712;23.3290768;19.69192;1.4231;3.62309
2016;5;19;14;11.5831334283881;15.9503182666667;15.37168;1.48996833333333;2.84826333333333
2016;5;19;15;10.8368579535953;15.4606550666667;9.15176;1.51102666666666;3.015625
2016;5;19;16;12.7799062576851;17.85091;7.12952;1.54686333333333;3.30729166666667
2016;5;19;17;9.81581246490243;13.4243432;77.6628;1.45561166666666;2.35347166666667
2016;5;19;18;10.4925976770917;14.1575633333333;-999;1.39502333333333;2.39027833333333
2016;5;19;19;9.23609079390537;12.52838;-0.6224;1.412755;2.14722
2016;5;19;20;13.5861214247527;19.3215566666667;6.86908;1.454505;3.74063166666667
2016;5;19;21;21.143537243197;29.7506881333333;3.03908;1.46078333333333;5.613555
2016;5;19;22;26.2590788559209;37.9213333333333;1.85944;1.47888666666666;7.60608333333333
2016;5;19;23;28.2576900026731;39.2453933333333;5.6588;1.44194166666666;7.16614333333333
2016;5;20;0;46.6516986195135;76.1066182666667;17.04156;-999;19.2104
2016;5;20;1;33.7049344319701;51.7092433333333;17.79224;3.65787166666666;11.74235
2016;5;20;2;-999;-999;1.92072;3.68890166666666;-999
2016;5;20;3;13.8594145068164;20.47035;-0.74496;1.33665;4.31163
2016;5;20;4;11.3054947756215;17.6073849333333;9.39688;1.380985;4.11007166666667
2016;5;20;5;17.8142805827319;30.5139266666667;15.04996;1.48627333333333;8.28266666666667
2016;5;20;6;31.4609799530607;53.5572550666667;4.08084;1.645875;14.4111166666667
2016;5;20;7;45.9201788680032;85.7694838666667;8.876;1.95547;25.9895833333333
2016;5;20;8;55.0332347618284;110.503084;25.75864;2.16346666666666;36.17725
2016;5;20;9;52.7592442757552;102.7710516;41.75272;2.22996666666666;32.6175333333333
2016;5;20;10;51.0971416024592;91.1191961333333;45.1844;2.297575;26.10225
2016;5;20;11;54.5657807885592;91.64933;34.36848;2.53586833333333;24.1857666666667
2016;5;20;12;55.3864362065758;90.6776834666667;28.8686;2.50076999999999;23.0168333333333
2016;5;20;13;59.0973573526865;92.2787604;27.06084;2.45606666666666;21.6408
2016;5;20;14;66.9579548099439;110.160517333333;24.87008;2.66147666666666;28.1765666666667
2016;5;20;15;67.9803090296712;119.130346666667;35.48684;2.736105;33.3598833333333
2016;5;20;16;67.7217597113071;109.96868;28.66944;2.62933666666666;27.5533
2016;5;20;17;70.5462679722;112.341790666667;41.67612;2.56967333333333;27.2589
2016;5;20;18;74.3503966650628;119.135764;22.57208;2.444985;29.2088666666667
2016;5;20;19;62.7931476841486;92.1919237333333;29.7878;1.99906333333333;19.1737833333333
2016;5;20;20;56.0997834228281;85.3393794666667;48.20244;1.88971;19.0699666666667
2016;5;20;21;57.0924012638332;112.570274666667;9.32028;2.19450166666666;36.1824833333333
2016;5;20;22;53.9197326757552;110.91034;14.02352;2.14314666666666;37.1690833333333
2016;5;20;23;46.758641772895;90.5063364;13.44136;1.91704666666666;28.5321
2016;5;21;0;43.6143990947875;86.5880429333333;23.64448;1.93736666666666;28.0272666666667
2016;5;21;1;36.5161390622828;73.1104186666667;15.93852;-999;23.8666666666667
2016;5;21;2;31.7263549223202;55.7815484;15.78532;3.73324166666666;15.6887166666667
2016;5;21;3;-999;-999;13.79372;3.84924166666666;-999
2016;5;21;4;19.2576546214381;35.7021068;10.791;1.506595;10.7250166666667
2016;5;21;5;27.6070321605988;82.2655208;17.71564;2.17528833333333;35.6480833333333
2016;5;21;6;29.9576529847634;121.774642666667;34.24592;2.68216666666666;59.8827333333333
2016;5;21;7;29.6651985808073;125.258912133333;33.70972;2.57502833333333;62.3459
2016;5;21;8;32.644472508741;92.1961938666667;32.82116;2.16457666666666;38.8394333333333
2016;5;21;9;34.6346374044373;71.1112633333333;38.9032;2.21112833333333;23.7899333333333
2016;5;21;10;44.15794279722;80.9944550666667;22.41888;2.31272166666666;24.02465
2016;5;21;11;47.4628029816627;79.9707384;25.05392;2.18120166666666;21.2015666666667
2016;5;21;12;47.2744198978883;72.8221846666667;17.24072;2.0748;16.6621666666667
2016;5;21;13;43.4695697968458;60.51241;18.48164;1.898205;11.1152833333333
2016;5;21;14;39.9624956031008;53.9571498666667;23.813;1.770745;9.12726666666667
2016;5;21;15;38.7639933107725;52.6750582666667;20.76432;1.78330666666666;9.07275
2016;5;21;16;34.7936525821973;47.6143766666667;24.21132;1.78183166666666;8.36163333333333
2016;5;21;17;37.8608607751938;49.9924266666667;17.9148;1.67321333333333;7.91216666666667
2016;5;21;18;37.0109317478749;49.4469968;24.196;1.67099666666666;8.11076
2016;5;21;19;48.569907099706;65.2485933333333;12.98176;1.73602;10.8777833333333
2016;5;21;20;33.2905809049987;42.5757149333333;19.81448;1.49883666666666;6.05573333333333
2016;5;21;21;45.2509208844694;71.5943301333333;30.79892;2.04635333333333;17.1810833333333
2016;5;21;22;52.9335305377172;89.0271176;39.57728;2.15755833333333;23.5401166666667
