year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;7;7;10;8.1529445753959;15.9802154681841;89.1068781272015;9.87187;1.7458895619067;5.10491987620651
2016;7;7;11;8.16668888010932;16.4838720371762;97.861235218209;8.76832;1.72236101942304;5.4244390150954
2016;7;7;12;8.53840296999736;15.9144642330119;101.594079668;10.40788;1.75949423893168;4.81064246599327
2016;7;7;13;8.07008619486144;15.4841371004624;106.891410709163;9.92442;1.77812960010115;4.83541918372615
2016;7;7;14;8.45159748531545;16.432729088651;110.35462439299;16.68235;1.77790475974556;5.20526731661055
2016;7;7;15;11.5387961291927;21.491806392004;110.646483576451;10.39737;1.82761967351384;6.49131997789001
2016;7;7;16;13.8409604932442;23.3418609341414;110.867208406929;15.789;1.77782480373677;6.19645546537598
2016;7;7;17;13.2657442146666;22.7731944713894;109.918190881013;14.95871;1.73394527077497;6.20072723333333
2016;7;7;18;21.3256985082809;31.8191138908418;102.446707661533;14.87463;1.85950599726696;6.84377038810326
2016;7;7;19;31.436113871903;42.2221366048081;90.7477236768443;17.39703;1.98174280828859;7.03460792255892
2016;7;7;20;41.5804401195618;52.1231771177957;72.0075953832654;26.78246;1.87903966694872;6.87593778075196
2016;7;7;21;50.3810667621548;62.8025336424736;54.8947173167018;20.98094;2.2033061467184;8.10123912121212
2016;7;7;22;36.8259012780134;41.0352104765208;51.8126090529388;17.31295;1.84233459415849;2.74529736952862
2016;7;7;23;31.4720627084684;39.0113672457553;56.298806946017;18.1012;1.66635114676703;4.91710918305275
2016;7;8;0;28.1754273987062;31.8978337162245;55.3332223687852;13.10895;1.61654000859788;2.42774094034792
2016;7;8;1;23.320502361358;25.4520036303883;57.6432665471517;22.04245;1.96785369156551;1.39015799292929
2016;7;8;2;21.8013298968373;24.2491401076453;46.5874811097901;15.56829;2.39061825889939;1.59645362598204
2016;7;8;3;12.1797621869181;14.5943203785365;53.8582236771588;12.4258;3.73156356158866;1.57476677037037
2016;7;8;4;17.9368740775193;21.4685767142043;-999;11.86877;2.39501652764161;2.30336463804714
2016;7;8;5;25.3662878945633;32.1758819010281;39.4254707469366;14.82208;-999;4.44119441739618
2016;7;8;6;30.6870026605349;46.0947909898406;35.6904690477493;17.12377;13.3988055326019;10.0489079741863
2016;7;8;7;-999;-999;59.0486716513813;24.33363;9.09885790672658;-999
2016;7;8;8;25.8619780737;41.4088569392368;67.7818872917924;30.97595;6.15517113707983;10.1396223563412
2016;7;8;9;21.3983622221284;35.1717229892256;80.3926243442406;34.52833;9.95950371600723;8.98293978900112
2016;7;8;10;17.0841831356501;25.8253706460426;98.5069006670818;30.96544;8.93201550587457;5.70097323507295
2016;7;8;11;15.8021658490525;24.8112102744736;112.297274827961;20.86533;11.1934473244436;5.8756686184624
2016;7;8;12;13.8297264594651;22.6488030914882;111.471978307102;20.01402;10.4391069999805;5.75177225948373
2016;7;8;13;13.8261106828451;20.866076817037;110.125277174856;22.36826;9.79092324064348;4.5914423479798
2016;7;8;14;13.93555485794;23.1402368206554;111.659063464296;20.17167;9.11759201826563;6.0032627654321
2016;7;8;15;16.8214609472697;25.6636775409787;121.591852803882;21.21216;9.18759086269646;5.76686406503928
2016;7;8;16;19.0914254655538;26.7121017755017;132.165670118131;23.53487;10.1724520090258;4.97017958080808
2016;7;8;17;15.3679541448816;25.5393366219978;113.177194285615;19.34138;6.49107316256224;6.63374160510662
2016;7;8;18;26.8476781723326;40.5069895519057;88.2821389197111;21.47491;4.5719315035189;8.90855716021325
2016;7;8;19;22.8527141010147;32.0371571337284;84.9436010032961;18.01712;3.59797165336037;5.9900630030303
2016;7;8;20;41.3062118683184;48.1234133955062;64.0217684354871;23.47181;3.90811964595685;4.44615601694725
2016;7;8;21;73.2297466978905;104.077402100211;28.3918868215642;28.36947;4.052387295774;20.1187375976431
2016;7;8;22;61.0987762217628;79.6950110956454;22.0674386102619;31.79573;3.29494057516534;12.1284021379349
2016;7;8;23;53.2077050713142;61.2850954098855;27.593844620666;26.96113;3.06145971259045;5.26804694152638
2016;7;9;0;47.5943108166344;61.2985432172525;20.4846642838856;32.58398;2.82166627692187;8.93785449977553
2016;7;9;1;48.839825802622;64.2210259877217;12.6738273659231;28.81089;2.31964205766612;10.0315672755331
2016;7;9;2;22.3276094538253;25.8863999585903;35.3023470575432;16.96612;1.77054990808823;2.32103125493827
2016;7;9;3;14.3233523158972;16.8937229849068;42.4437566700634;17.97508;1.66587682644724;1.67638714657688
2016;7;9;4;18.150008182429;21.9371497430527;37.6110706461667;16.78745;1.7704704393285;2.46996104921437
2016;7;9;5;29.3113017809416;34.5936713146038;-999;16.91357;1.75981573862044;3.44514372828283
2016;7;9;6;32.5718985321104;49.4130916881167;19.2300828289804;19.47801;-999;10.9837698041526
2016;7;9;7;24.5547387002211;41.3609983914792;26.2419014929926;25.92064;4.64957206030092;10.960986315376
2016;7;9;8;-999;-999;33.2502685996628;25.88911;5.11507986104692;-999
2016;7;9;9;33.5794705949892;51.3476676914209;52.0383035250603;23.44028;2.99112934126984;11.588358671156
2016;7;9;10;30.4543180008302;42.796642472211;67.5525089642461;23.0409;4.0805235570524;8.04962270701459
2016;7;9;11;15.645948574692;23.2316426726914;97.7020300982538;24.66995;3.21156801384025;4.94736429927048
2016;7;9;12;11.5606883689291;16.9685103230662;115.149764762291;21.90582;2.14029147948762;3.52696337699214
2016;7;9;13;9.84372641704743;14.8742239766164;124.054870035099;22.68356;2.13748753125972;3.28087366986532
2016;7;9;14;9.60696691277124;14.2583430625769;133.106166359387;16.71388;2.02463593453353;3.03361195544332
2016;7;9;15;5.90235835892284;9.34019074421459;140.267977793188;17.56519;1.84730262488328;2.24214277429854
2016;7;9;16;6.49988417932491;9.54731136521571;143.514532749597;18.50058;1.88821149769491;1.98752181004489
2016;7;9;17;8.2013179670562;12.0493190693971;147.509392549818;20.63411;1.77222878094849;2.50965343860831
2016;7;9;18;15.4906224336506;21.3921432642155;139.638680701489;17.42856;1.88369369728446;3.84895213164983
2016;7;9;19;23.4553442260886;28.4192247523816;125.625155973857;21.95837;1.71967476659274;3.2374262637486
2016;7;9;20;37.0715928884631;41.9913645491717;94.5605854688758;19.11016;1.78838271557928;3.20865860925926
2016;7;9;21;42.2379916783141;48.9020371608709;72.8880211975392;28.36947;1.96420305788009;4.34626815729517
2016;7;9;22;54.3088942924632;63.9906128569742;46.6758703782331;33.67702;1.97732772049097;6.31438444034792
2016;7;9;23;28.9798549612586;32.256513032211;62.8845617124597;22.44183;1.8195850927093;2.13702542598204
2016;7;10;0;27.5301182686914;31.0882676964938;65.4405241033237;19.05761;1.73411476511437;2.32061314668911
2016;7;10;1;47.4437742656278;56.8092333636543;18.9356805224373;26.28849;1.92404212044817;6.10812107491583
2016;7;10;2;41.9440307783929;47.4206515015713;13.5457371608922;23.48232;1.62690554191954;3.57183370387205
2016;7;10;3;37.8920113121913;48.7109605578317;14.0108790017675;22.33673;1.60518020629084;7.05608248395062
2016;7;10;4;32.0054913060756;47.7496196851852;9.05016722231657;23.53487;1.50560013494981;10.268267828844
2016;7;10;5;33.6259492909247;56.7120958871156;13.3497866094567;30.31382;1.95632915331271;15.0567075342312
2016;7;10;6;27.1908016788546;37.9489992083187;-999;33.74008;8.42716217201602;7.01646041801347
2016;7;10;7;27.0079228020515;39.1299064893603;62.1847619439412;32.64704;-999;7.90591718518519
2016;7;10;8;18.4445926938387;26.6284736862492;84.9538570972977;24.54383;3.3732943659197;5.33749978950617
2016;7;10;9;-999;-999;99.0179223804221;25.62636;3.3601447689737;-999
2016;7;10;10;17.0637197038412;24.4194707124085;114.060282741105;22.98835;3.10377115178182;4.79739618602694
2016;7;10;11;16.6168457639847;26.8951010208081;115.853528990539;17.33397;3.2793542164274;6.70344367429854
2016;7;10;12;18.0214752754382;30.7249885773872;114.989405372194;19.40444;4.51249576767234;8.28518885331089
2016;7;10;13;10.8412538107363;18.51357255902;121.577646857387;16.49317;5.98862213090375;5.00386060622896
2016;7;10;14;7.96613088247085;13.4407454674276;129.924560334264;11.43786;7.63875598350451;3.57052530723906
2016;7;10;15;7.90978493073153;12.7406602828283;135.554142602342;15.53676;7.97992052497665;3.15068073434343
2016;7;10;16;6.9896848700574;11.8121306887533;128.433460573923;9.91391;5.58005467301781;3.14518302087542
