year;month;day;hour;NO2;NOx;O3;NO
2016;7;17;3;8.09225149106186;10.1483781229955;27.8552616269035;1.34099890691491
2016;7;17;4;7.78123504922567;9.68118253536784;24.3941723215103;1.23913939080507
2016;7;17;5;7.54000122058396;9.54576739398478;20.8948369338101;1.30815398443035
2016;7;17;6;6.86665812435392;8.8383088549451;18.6495920387914;1.28590400682385
2016;7;17;7;7.32066618151455;9.63594218528461;18.4359002188092;1.51001525978099
2016;7;17;8;7.6828601322028;11.0876327650823;20.975656252533;2.22058131443554
2016;7;17;9;8.11912220427509;12.4368919120176;30.7630119488705;2.816034950604
2016;7;17;10;6.60160699344828;9.54638589442103;44.5030019870352;1.92057494221393
2016;7;17;11;6.0538135169784;8.46658913485453;57.6172849218554;1.57360418174244
2016;7;17;12;6.43005738038807;8.69984762050745;66.7931104636694;1.48034959698163
2016;7;17;13;6.66418292873012;8.80775643766941;79.5066981327741;1.39803146738875
2016;7;17;14;6.54317134241874;8.66802430515843;81.7777296638919;1.38582198982029
2016;7;17;15;6.03244644120611;8.38683800490467;89.6364610585888;1.53552629703562
2016;7;17;16;5.6940208453148;8.01099714914769;89.7940671106752;1.51112418979059
2016;7;17;17;5.60464464603646;7.98895497102348;91.8663341946969;1.55503921300147
2016;7;17;18;5.84050003108211;7.96937549003634;91.7562225826539;1.38844544838699
2016;7;17;19;5.8702835174849;7.81300524711348;92.6146131570436;1.26703660922952
2016;7;17;20;6.45791664049255;8.2109102790597;63.6593839536709;1.14329658331236
2016;7;17;21;6.92866225005405;8.17218023954689;-999;0.811018270343918
2016;7;17;22;7.40059297552606;8.28007365370341;38.9336265349759;0.573594354438888
2016;7;17;23;-999;-999;22.4088410351647;-999
2016;7;18;0;21.8991717664485;22.8918678662525;11.0152079905946;0.647433073460084
2016;7;18;1;18.2712698065076;19.2001521314433;11.3209996016567;0.605813943093513
2016;7;18;2;14.4714131205538;15.6859264999964;9.85388761651665;0.792101560755718
2016;7;18;3;12.875174720681;14.6532765265905;7.06713435785885;1.15967204600897
2016;7;18;4;10.3352861933743;11.8582206352759;9.03119297650829;0.993252745319696
2016;7;18;5;10.0846597698754;11.2978404203701;8.4245413520695;0.791232359396901
2016;7;18;6;11.9061320661144;14.429236992036;11.5836313657142;1.64556058714662
2016;7;18;7;11.7117729143397;16.3782716945393;9.18537727188852;3.04347488436657
2016;7;18;8;13.2778599713704;22.6427707799383;17.9544594999107;6.10776348236621
2016;7;18;9;15.7123352053252;25.2520986553245;22.3363508449113;6.22180178982698
2016;7;18;10;13.468006048589;20.9732035083786;37.4674519334902;4.89486466127495
2016;7;18;11;9.13794093768221;12.3326026264508;65.8892332830086;2.08354765998665
2016;7;18;12;9.06328711737904;11.8600843597912;82.8758772851881;1.82406179983681
2016;7;18;13;7.2030957830239;9.56848514343249;90.6043731635191;1.54269902323719
2016;7;18;14;6.17953626130754;8.73681125443025;86.7084159421146;1.66784619059834
2016;7;18;15;5.66144282899612;8.14033333891368;84.0485043417869;1.61672409302677
2016;7;18;16;5.25687446365618;7.7978784286692;81.1212963251834;1.65723428052889
2016;7;18;17;5.12418629823464;7.70778205298862;79.6863366795725;1.68501250323129
2016;7;18;18;5.06200130591737;7.50397469451624;78.1888456679142;1.59264687007468
2016;7;18;19;5.0830128253621;7.27228584441354;75.0423067277176;1.42783653491483
2016;7;18;20;5.69030059120035;7.64584437433336;66.0486346884379;1.27539910960611
2016;7;18;21;7.56603048294613;9.08135582831192;47.6993257588335;0.988290118028838
2016;7;18;22;13.2163159135569;15.1726317006644;-999;1.27590260801415
2016;7;18;23;18.8199327064755;21.2626063661708;43.6290729486213;1.59310358453981
2016;7;19;0;-999;-999;71.4232239957882;-999
2016;7;19;1;8.61685161847245;10.363301570954;66.0702572176076;1.13902881315091
2016;7;19;2;9.20403255465491;10.7588157000296;52.8413533650093;1.01402436311834
2016;7;19;3;8.16905526322564;9.64104941337126;35.1559587988002;0.9600296575479
2016;7;19;4;8.9987549068457;10.30685096181;24.6009212084063;0.85313586848349
2016;7;19;5;8.82753713713395;10.4224870992398;23.9765837209878;1.04022102654079
2016;7;19;6;8.66150948081622;10.1765900586042;22.7220429700246;0.98813048143391
2016;7;19;7;8.79724442356338;10.91417244009;23.3046342821882;1.38065336642712
2016;7;19;8;16.7284332291185;26.9127917512098;20.6464569604888;6.64220453820495
2016;7;19;9;12.4313276307291;17.6301782274444;43.3243299385077;3.39067295716737
2016;7;19;10;6.73729743944246;9.40598526260315;66.7068259598274;1.74050926541913
2016;7;19;11;5.95266789869548;8.66642454794496;69.6111008822811;1.76990300293625
2016;7;19;12;5.71843397140024;8.37827360101517;77.3629122474416;1.73473850320597
2016;7;19;13;5.7281089352912;8.00435791516064;79.889609591354;1.4845619654274
2016;7;19;14;5.7095161536704;8.09544846657502;85.6206634117244;1.55609706809208
2016;7;19;15;5.45631190214289;7.98574737240209;92.1638770942159;1.64968934697344
2016;7;19;16;5.3752348906418;7.74846891074468;93.6068304080267;1.54781528403154
2016;7;19;17;5.38656465936134;7.84748586083886;93.7032411012686;1.6050045702105
2016;7;19;18;5.37962141913542;7.88121221204208;94.9333421566077;1.63152914160806
2016;7;19;19;5.47166524170047;7.83107461718925;96.6277647271975;1.53879889708918
2016;7;19;20;6.34937312466054;8.55367832431349;89.0154039762085;1.43764047278621
2016;7;19;21;7.74742451616272;9.33523576502297;67.934239138023;1.03556518165728
2016;7;19;22;10.0964524053864;11.4799381848498;44.6987519375928;0.90230479445134
2016;7;19;23;14.1266066212341;15.8485468484072;-999;1.12304365234567
2016;7;20;0;15.0609624034501;15.9483528287392;16.4436406630928;0.578753065029089
2016;7;20;1;-999;-999;7.45402389025992;-999
2016;7;20;2;12.4022205560641;13.9283032748692;14.7247036394363;0.995306040977975
2016;7;20;3;10.3967817468997;11.8153240767797;10.8461345246284;0.925168559288885
2016;7;20;4;11.9337975080808;13.8170084404505;9.04473806693723;1.22822386645658
2016;7;20;5;10.4764670429109;11.8281570306105;10.0580342846786;0.881567685492387
2016;7;20;6;11.090359775822;12.6377795301856;7.83129839969306;1.00922198414826
2016;7;20;7;13.8002364098168;17.639231946072;14.6079631674585;2.50378003855143
2016;7;20;8;14.8276615827648;22.2618823612801;18.6852399344808;4.84857390732661
2016;7;20;9;12.1749615777525;18.0838999876702;30.4005840115373;3.85378985207501
2016;7;20;10;8.94150918348303;12.2436928361017;53.8997456093539;2.15367312490346
2016;7;20;11;6.65580936525795;9.07695693223058;73.9871292513888;1.57906433891991
2016;7;20;12;5.94220333970495;8.06882927811583;84.526454959647;1.3869783186184
2016;7;20;13;5.56553747951348;7.85409655412104;86.7473492140813;1.49259056801026
2016;7;20;14;5.30875703202421;7.60388992173069;92.35192748321;1.49687798821338
2016;7;20;15;5.51285802006455;8.3683671982892;96.8723480978956;1.86235352784839
2016;7;20;16;5.19518573264495;7.7985160042348;94.5770073866492;1.69788328905468
2016;7;20;17;5.02879843685166;7.34399118660842;94.3359214008838;1.5099609617922
2016;7;20;18;4.93369178867196;7.31919017509228;94.1757305292538;1.5558140626915
2016;7;20;19;5.40198591086308;7.85730259931611;86.5212634753727;1.6013493255758
2016;7;20;20;10.2889253342674;12.8368844393147;60.320020052322;1.66177039957843
2016;7;20;21;8.53873139465358;10.777589724997;53.6739490207055;1.46017590896349
2016;7;20;22;19.4143014467912;21.9352627648089;35.8289187616805;1.64416253324693
2016;7;20;23;15.1314729833938;17.5919133815228;36.3054413140175;1.60469099187596
2016;7;21;0;15.5178817882599;17.6326451962238;-999;1.37924161596808
2016;7;21;1;13.550461079186;15.2334753927049;19.5197026962848;1.09765630175635
2016;7;21;2;-999;-999;13.9496397426202;-999
2016;7;21;3;10.9713491415438;13.7583690160451;12.5647192361432;1.81768503321294
2016;7;21;4;8.90088281403546;11.1497332982179;16.1332318476376;1.46669275825077
2016;7;21;5;8.54199591434113;10.593381904112;14.4219312593611;1.33790707596461
2016;7;21;6;9.37770784261324;11.5448370639493;10.7541488502492;1.41339442416637
2016;7;21;7;13.8302377826948;24.1520635209372;8.24491092679653;6.73186019643739
2016;7;21;8;12.4658388792669;26.5626808919656;10.4120249300583;9.19391317460006
2016;7;21;9;11.1375037574439;18.4270239312724;26.4325132171945;4.75420065730337
2016;7;21;10;7.94757510188742;11.1392053487275;57.4435644981956;2.08157056370793
2016;7;21;11;6.498022918178;9.16495171866651;76.4640283379479;1.73936203672028
2016;7;21;12;6.1020726540661;8.62790619925811;79.3950901076869;1.64734018350128
2016;7;21;13;5.89414978346111;8.44305694625163;87.4182065865409;1.66238871966516
2016;7;21;14;5.87212544506515;8.53017966854709;87.2736766476671;1.73357406730229
2016;7;21;15;5.64633979070644;8.48118746609015;92.3539406516564;1.84887816485538
2016;7;21;16;5.06631395804195;8.00178572784203;92.2898606699404;1.91450486241668
2016;7;21;17;4.88041333204863;7.88680818960844;92.1165939073623;1.96076066285413
2016;7;21;18;5.03868245949817;7.95348163682066;93.4809829437379;1.90102226679976
2016;7;21;19;5.32379013605568;8.34306214392194;76.0500551463624;1.96915909718056
2016;7;21;20;6.33842451238583;9.1618761870452;63.4867995524621;1.84144573132858
2016;7;21;21;7.22645759007865;9.9877352381655;39.1609143977603;1.80089603931187
2016;7;21;22;8.22286715656426;10.5408263254614;32.9413632121233;1.5117652110956
2016;7;21;23;16.8146007250424;19.7540274922139;18.6754032439541;1.91708429846386
2016;7;22;0;29.824267235382;33.7104858137158;8.07994011844486;2.53457874852628
2016;7;22;1;17.2478371024396;19.6014667915709;-999;1.53502940499308
2016;7;22;2;14.3000026626744;16.6277573668811;10.6486634801088;1.51815382643608
2016;7;22;3;-999;-999;14.2080168685834;-999
2016;7;22;4;10.2870749813581;12.3351032537385;12.5225933018867;1.33571718392176
2016;7;22;5;11.5001929536323;13.4038185084734;8.56733183736502;1.24153821489895
2016;7;22;6;9.86510149628448;12.0654267707882;8.02686313225826;1.43504477892581
2016;7;22;7;11.2598875435849;16.8850728989431;8.9180636534166;3.66872705969227
2016;7;22;8;14.944204221631;30.3861568796632;11.0981601033594;10.0711898350241
2016;7;22;9;12.0379466143877;17.9152674944881;37.942039868897;3.8331690049609
2016;7;22;10;8.23858111473463;11.341642733096;56.2932083898027;2.02380640067815
2016;7;22;11;7.67786759104786;10.6918027667511;74.558779181292;1.96567843310774
2016;7;22;12;7.86705867501367;10.8545693556626;94.9548136205296;1.9484444658835
2016;7;22;13;7.05430335138401;9.95076235265476;104.712490055874;1.88906086536853
2016;7;22;14;5.97092670811739;8.87038704156711;97.6734081548731;1.89101832416935
2016;7;22;15;5.6629111541933;8.82332839579324;101.995050998079;2.061213546169
2016;7;22;16;5.57863991968484;8.66753032193089;105.452313566997;2.01456398096277
2016;7;22;17;5.90207148286129;9.07234093891823;104.955609021437;2.06763912745973
2016;7;22;18;5.73433167383269;8.78137212973343;101.86980921421;1.98726958603986
2016;7;22;19;6.55976009944001;9.7728840922732;93.2371766183351;2.09558871289906
2016;7;22;20;6.21957703818715;9.24292036991117;81.2787362256102;1.97181440097272
2016;7;22;21;6.21095953214832;9.02609367473167;69.3038614311297;1.83602106474971
2016;7;22;22;17.240783149783;20.0861425294847;51.7884743411444;1.85573386322593
2016;7;22;23;31.4170871851126;34.0096858918179;38.9167367959782;1.69088419835854
2016;7;23;0;23.6435678839215;25.8868733565845;25.5645238317526;1.46307632029855
2016;7;23;1;20.943890509931;23.3282526901712;10.4693241064415;1.55507303282398
2016;7;23;2;14.4660633739935;16.7533185893779;-999;1.49174019538932
2016;7;23;3;10.6828144630018;12.2349267836871;18.8170520117364;1.01228246019588
2016;7;23;4;-999;-999;31.046974706599;-999
2016;7;23;5;9.0185062729195;11.0522232023008;35.8162060162352;1.32638337392178
2016;7;23;6;11.7039678496442;12.696885562603;32.0227923890136;0.647577608817799
2016;7;23;7;11.5580450546978;13.4884719495902;27.4300885585708;1.25901795916884
2016;7;23;8;17.5400209209587;25.4936133935116;25.2468190127353;5.18730638769532
2016;7;23;9;12.6426565387297;17.5393920118649;56.8475344382957;3.19363448483243
2016;7;23;10;10.0189163241224;13.6048843754471;83.3770664049212;2.33875635983364
2016;7;23;11;9.27846479088479;12.9051122763666;97.833858877414;2.36528735062545
2016;7;23;12;8.25654894320269;11.3177291786275;111.999510500432;1.99649150291566
2016;7;23;13;5.81168071227159;8.87063640173472;108.312706852023;1.99504066148563
2016;7;23;14;5.53959279890996;8.72420870412419;110.455908336507;2.07699583357853
2016;7;23;15;5.52974074320476;8.7038822571271;109.07530220698;2.07016447063868
2016;7;23;16;5.26111898602684;8.40305909343917;111.366033541582;2.04916282109998
2016;7;23;17;5.54284858094626;8.85498561978494;116.117474622138;2.16016469007941
2016;7;23;18;7.18835353066707;10.7898141535571;115.625665537109;2.34886056315054
2016;7;23;19;7.49371347221513;11.6369532808323;112.964287300165;2.70220713459496
2016;7;23;20;9.71199114039351;14.1401368051156;99.9174091024891;2.88802178028686
2016;7;23;21;12.2067948747659;16.1789223611625;82.2354185569203;2.59060825080367
2016;7;23;22;13.2965859288613;17.1047757642709;67.9297575334175;2.48368866357524
2016;7;23;23;14.4779813697511;18.241042890513;55.7785644302642;2.45425612781908
2016;7;24;0;15.023777291901;18.7494121335396;57.0850666896726;2.42984657297245
2016;7;24;1;12.8176408220305;16.4524923297255;50.0423863172071;2.3706379864517
2016;7;24;2;11.2624580710754;14.7396942811376;36.8825606763227;2.26784181691822
2016;7;24;3;9.47640965575383;13.3953245179792;-999;2.55590315543671
2016;7;24;4;9.70194675051161;13.8433397384399;31.2094272495259;2.70100264432353
2016;7;24;5;-999;-999;25.3449530711883;-999
2016;7;24;6;8.97783263655122;11.4502767855432;19.8380810976773;1.61251979800892
2016;7;24;7;9.71419591384507;13.0504983306459;16.7364465568819;2.17592526869802
2016;7;24;8;11.0203411644318;16.0175561852685;28.8603832887337;3.25916690951011
2016;7;24;9;9.78180446340056;13.7074605898345;54.659397044178;2.56029978538865
2016;7;24;10;11.8187978189276;16.0156179840578;68.8975934785924;2.7371520637643
2016;7;24;11;11.8129135305987;15.4722876049834;96.7947904345388;2.38663152236287
2016;7;24;12;7.43312664451883;9.92439198299681;108.662021689105;1.62479491479186
2016;7;24;13;6.05447463078226;8.47503010274426;110.065324190596;1.57867817653589
2016;7;24;14;5.90640032544341;8.44547189143828;117.894310784475;1.65597397635753
2016;7;24;15;6.29848763242274;8.93104687828925;127.308422263777;1.71694632824034
2016;7;24;16;5.94301065329331;8.72379185557958;131.078618084547;1.81361619207687
2016;7;24;17;5.8424040088725;8.60259425582881;128.802236377308;1.80018683993437
2016;7;24;18;5.60264499445598;8.37897388478156;120.438931248205;1.81071240911925
2016;7;24;19;5.65137534222051;8.41200272310036;102.915701368581;1.80047193721609
2016;7;24;20;6.15983251752982;8.96361541402337;95.7289023936989;1.82861782004574
2016;7;24;21;7.37906899641509;10.0582311582436;82.8073084331319;1.74734059403775
2016;7;24;22;11.428794486044;13.980311192688;62.4337164690187;1.6640906554315
2016;7;24;23;12.5613444562176;14.908476309509;50.8793700489923;1.53079153820835
2016;7;25;0;19.4986625852692;21.9205806769269;45.0630918139553;1.57956687254029
2016;7;25;1;9.22517118150039;11.4803844063801;73.2699102374549;1.47084251643569
2016;7;25;2;8.961600408369;11.2921509689511;61.4948599574257;1.51997727460559
2016;7;25;3;11.897549700206;13.826780186056;51.4936095540154;1.25823766519607
2016;7;25;4;8.88799771113992;11.708631699103;-999;1.83960804549684
2016;7;25;5;7.59224682904155;10.3970934497507;47.2006848765449;1.82931157741859
2016;7;25;6;-999;-999;36.8785077481749;-999
2016;7;25;7;15.8062883611878;21.3129917024037;24.6219015950715;3.59145348666125
2016;7;25;8;17.188017259407;23.9274786768437;40.0230326234737;4.39545417758552
2016;7;25;9;14.327738934956;20.118256396002;50.5372114875742;3.77655610560896
2016;7;25;10;9.54845215433846;13.3351932616238;74.7711943460016;2.46969987488744
2016;7;25;11;7.2479023554248;10.5898600478557;87.1470748531294;2.17961362053419
2016;7;25;12;6.65107907278612;9.46435927465894;91.580547745674;1.83481193082396
2016;7;25;13;6.29110867433424;9.27489816482429;104.301690725511;1.94601751811772
2016;7;25;14;7.31380509409197;10.2337570640053;101.144403939643;1.90438290087969
2016;7;25;15;6.19951451687058;9.10348726389857;80.2055527973484;1.89396130520078
2016;7;25;16;6.75342878825852;9.52094858928496;66.3901477470538;1.80496715056484
2016;7;25;17;6.50707262949014;9.4734335709354;62.5376580664832;1.93465067676895
2016;7;25;18;6.20496424433489;8.8313280648632;72.3810916275072;1.7129056925726
2016;7;25;19;6.15769883688785;8.74387767358942;82.3645113628908;1.68669718063121
2016;7;25;20;8.31908222933302;10.9552964605525;79.0468438395382;1.71933009745331
2016;7;25;21;15.3615791121862;18.0192225085164;58.1449535574224;1.73330612720911
2016;7;25;22;21.0152008533334;23.5770976385869;47.6449165014423;1.67086050795561
2016;7;25;23;26.6942401092074;29.0602682035658;33.7683129493626;1.54311560338126
2016;7;26;0;25.3657425763087;27.1838213298239;26.5611683981815;1.18574487742332
2016;7;26;1;19.6369280326234;21.7099606650724;22.7193935163026;1.35202494386189
2016;7;26;2;22.0445329258392;24.0738021441525;15.2064132050171;1.32348259165097
2016;7;26;3;22.2531521339434;24.7700833558942;11.0272390193783;1.64153411808196
2016;7;26;4;14.8760356245254;18.0784027152208;9.90605931739508;2.08857309733115
2016;7;26;5;12.6215417384549;17.7107460696967;-999;3.31916202984232
2016;7;26;6;11.2169300549669;16.5617353799587;8.98371957643097;3.48586414239792
2016;7;26;7;-999;-999;8.3236589886577;-999
2016;7;26;8;12.9104919144421;27.6903425292574;11.0661423146542;9.6393690986792
2016;7;26;9;16.6520428336946;31.9921974880345;22.3878213094558;10.0047975177625
2016;7;26;10;13.3871687194501;19.5309701965729;61.6782638422688;4.00696675835361
2016;7;26;11;12.4276468251799;16.8549995761369;90.6341632257304;2.88750464458338
2016;7;26;12;6.5005318465772;9.26836582229654;91.3657925392676;1.80517205424792
2016;7;26;13;6.86855310116081;9.74556373456927;101.201655045027;1.87637670494788
2016;7;26;14;7.8538296508024;11.0201919875061;111.962913805546;2.06509091729579
2016;7;26;15;7.06798461924335;10.2032390755064;102.639444428051;2.04480246179919
2016;7;26;16;7.18905395862429;10.5374644362459;92.5490320785744;2.18382210543625
2016;7;26;17;6.07762269369077;9.10142171125164;91.7947785642286;1.97211159775022
2016;7;26;18;5.8868142452736;8.77415200123229;95.1158293640211;1.88311201970736
2016;7;26;19;5.97713530111249;8.75441779383006;75.4423476338804;1.81133434540733
2016;7;26;20;6.05736048357712;8.88110514301196;72.8042115973124;1.84163681501844
2016;7;26;21;14.2655154672577;17.1373729149329;51.7791898317114;1.8730158144618
2016;7;26;22;20.6784381560331;23.0243235739978;33.4751082790386;1.52997861726042
2016;7;26;23;20.3495125849232;22.3641792280936;16.3560827492252;1.31395884102171
2016;7;27;0;16.4471034645894;17.8882045500881;11.335985374053;0.939881304192911
2016;7;27;1;12.5245568191251;14.5994094261015;10.7445443112641;1.35321192515663
2016;7;27;2;11.4167550443626;13.1394789450505;8.04519522087872;1.12355476158879
2016;7;27;3;12.2543686367884;14.464506802738;7.48665661867995;1.44144471388033
2016;7;27;4;11.5951708616353;13.9557507188556;6.91017072696518;1.53956228135655
2016;7;27;5;12.0644333146144;15.8120097865953;6.36761370113005;2.44415683083694
2016;7;27;6;10.6391417014079;15.3370386816952;-999;3.06395268536521
2016;7;27;7;9.69263163915258;17.5225998032878;6.78428151597613;5.10667902755056
2016;7;27;8;-999;-999;10.3250338455693;-999
2016;7;27;9;9.20078893631142;15.0798324061693;29.4127401066017;3.83429247223469
2016;7;27;10;7.11457157370846;10.6650055898308;69.5233204571609;2.31558118101703
2016;7;27;11;6.13579886437025;9.43615808273298;82.4426527895232;2.15248323498866
2016;7;27;12;6.00323528316834;8.9830938967034;90.4183908434674;1.94345381332543
2016;7;27;13;5.33464773784745;8.39810802372551;100.034921199924;1.9979785441893
2016;7;27;14;5.28921872241532;8.41152217821925;102.496081971052;2.03635586265037
2016;7;27;15;4.98963218273629;8.23680036304072;101.999572294826;2.11779221801236
2016;7;27;16;4.7499524740278;8.1706773822784;104.11426040297;2.23098533503582
2016;7;27;17;4.47650429090415;8.07937753604121;102.516423016332;2.34978187065163
2016;7;27;18;4.58386762926681;8.39242116174754;101.074417457696;2.48392586558759
2016;7;27;19;5.86965454196371;9.83361136930625;86.5064040880591;2.58527937431807
2016;7;27;20;10.030320644115;14.5469100516584;65.7752225397649;2.94570449330891
2016;7;27;21;24.6172425142269;28.0653555631246;41.0320201537554;2.24884778869003
2016;7;27;22;25.7478137775168;29.1353825624203;31.4425923478261;2.2093610223717
2016;7;27;23;22.9884288278762;26.3102257800526;21.7926587268148;2.16646485322378
2016;7;28;0;30.1873106923308;33.5368676195553;13.8910561710416;2.18456981602979
2016;7;28;1;17.7853679582371;21.1216949940027;15.9344978195818;2.17594132510442
2016;7;28;2;14.060542348725;17.1619133233996;13.1529674263726;2.02270376852471
2016;7;28;3;11.977538697008;14.9842525083911;14.9674670543506;1.96096868347004
2016;7;28;4;10.5270629758601;13.7304446954701;14.3504651676364;2.08923483491304
2016;7;28;5;10.4497958847792;14.3221896129281;16.1729097163543;2.52556222751138
2016;7;28;6;10.3919232511141;14.3459974056169;15.4567845397988;2.57883392817204
2016;7;28;7;13.2677145216352;20.6924174659357;-999;4.84236640771066
2016;7;28;8;13.9394745743063;22.559738221424;17.5981698786703;5.62210709621117
2016;7;28;9;-999;-999;30.4092228962289;-999
2016;7;28;10;6.75803161239561;10.2990883821258;59.0317743420821;2.30946537230834
2016;7;28;11;6.36999468653704;9.74431676052904;77.0917367761333;2.20072156185567
2016;7;28;12;6.58665154108042;9.93618869987105;84.9025566232864;2.18455692312339
2016;7;28;13;7.16774125615196;10.4449017695851;99.4789945894871;2.13735311728617
2016;7;28;14;6.3373422399061;9.42740722472832;105.84473713434;2.0153300397873
2016;7;28;15;5.69251163046524;8.81143783391642;104.954582718217;2.03415322997051
2016;7;28;16;6.59872112023376;9.82628846985201;98.6268622150222;2.1050086218483
2016;7;28;17;8.14794703061763;11.510227613682;92.6539973443572;2.19286814177892
2016;7;28;18;13.0478270421304;16.3936408751265;77.2738409575156;2.18212858250324
2016;7;28;19;13.4561834802193;16.6674447719088;71.9078201856421;2.09437386544808
2016;7;28;20;13.716562624373;17.3787007916163;65.9059882988801;2.38843425447303
2016;7;28;21;11.5588081939545;14.4429167155797;49.3401164691435;1.88100592388426
2016;7;28;22;13.3509085469561;16.2118818830974;32.6007321478015;1.86591723335155
2016;7;28;23;17.9362673430682;20.8255520221295;23.2017365947348;1.88438179643797
2016;7;29;0;12.9916022291872;15.5886939384249;20.0594471218569;1.6938145195708
2016;7;29;1;13.3590351916245;16.5352089595569;13.1717598028075;2.07148989990149
2016;7;29;2;11.2623095073998;14.0197377135866;14.5264562162707;1.79838544618983
2016;7;29;3;9.52847404494713;12.0413005846761;13.9960120607254;1.63885705807639
2016;7;29;4;8.81362412222085;11.2975374778789;14.5562275503953;1.61999997620588
2016;7;29;5;8.53703275909074;10.8966325284937;14.4111330025862;1.53892307136274
2016;7;29;6;11.5318270222561;14.0308198392574;9.24471433953433;1.62983475041871
2016;7;29;7;14.9106252308967;17.7933749902672;13.1592892453718;1.88011974368989
2016;7;29;8;17.2893084590198;21.1924336085434;-999;2.54560515766526
2016;7;29;9;13.2524890052596;16.1734276018522;46.780456374111;1.90502637549734
2016;7;29;10;-999;-999;47.9193961467697;-999
2016;7;29;11;12.1114192246382;16.4620920495309;62.9619355305946;2.83749425347339
2016;7;29;12;10.1105045266776;13.6305726455309;76.0607920980489;2.29577664446129
2016;7;29;13;7.00993459312619;9.77780451915166;88.7674059165765;1.80519550091724
2016;7;29;14;5.67653901891023;8.36212201501752;95.0302159641233;1.75152824066202
2016;7;29;15;5.25511905688967;8.53218390138782;100.344308647694;2.13729072232698
2016;7;29;16;5.31642205669596;8.59923884751098;102.611656963687;2.14104212246147
2016;7;29;17;5.52458383800573;9.00645761983688;107.279068039886;2.27086642570264
2016;7;29;18;5.72198422926915;9.0878388928467;111.56125891608;2.19519914512615
2016;7;29;19;5.36427133325148;8.68167889971943;107.762583700478;2.16360211055729
2016;7;29;20;5.50590246470396;8.56686995871426;92.8594032575036;1.99635275367722
2016;7;29;21;7.12690653888281;10.1490570182878;63.7207634435386;1.97103642668307
2016;7;29;22;9.05358253740997;11.8679873145872;36.3395894150189;1.83554537507322
2016;7;29;23;12.2161507253431;15.1603886464293;17.85316959889;1.92022211694271
2016;7;30;0;12.7463158347579;15.260505549894;12.6209195236895;1.639746116514
2016;7;30;1;24.9422856403858;34.3786346215555;5.64459368327771;6.15435521941355
2016;7;30;2;18.6641552618919;28.3338047655629;4.8828376845352;6.30651303926662
2016;7;30;3;13.314858945874;20.4934891519732;4.96502228398295;4.68187859153017
2016;7;30;4;10.9737553608751;14.8970463778881;5.66233936104332;2.558757268941
2016;7;30;5;10.1478331550492;16.3018306701766;3.97621152055859;4.01361658021124
2016;7;30;6;9.94177957947112;18.1188131658477;3.53757594000673;5.33303393421108
2016;7;30;7;9.71398497827718;22.2738324158794;5.29070745257909;8.19149045747382
2016;7;30;8;10.4099505190985;24.2810784753628;10.5766129553264;9.04670322252178
2016;7;30;9;11.0989167417926;18.6851987334557;-999;4.94774772155015
2016;7;30;10;9.51153834025141;14.4568061761957;51.3040576634352;3.22528712940508
2016;7;30;11;-999;-999;70.7153531185155;-999
2016;7;30;12;5.56283315556899;8.26901903039435;78.2427483256343;1.76496536919834
2016;7;30;13;5.01114047373361;7.61962675972388;77.7202720769931;1.701246024388
2016;7;30;14;4.65525395336704;7.41283717362071;78.3866740436026;1.79848654584535
2016;7;30;15;4.54761254598933;7.44521288261998;80.8080047415584;1.88980524046989
2016;7;30;16;4.60673363339879;7.45808473014811;85.0813468582671;1.85964164102845
2016;7;30;17;4.44101521305547;7.54328677668132;81.009211345202;2.02329112962418
2016;7;30;18;4.70117016514188;7.69939268498258;78.4467033924422;1.95543069154883
2016;7;30;19;4.71439581735627;7.72579786985087;81.0041959101671;1.96402633863011
2016;7;30;20;5.12261324280032;8.18709280128374;75.6022286274981;1.99864331037073
2016;7;30;21;6.80185926636993;9.69655219258059;49.8703941638609;1.88790903712589
2016;7;30;22;8.33102128255839;11.1395684392836;35.2319296519865;1.8317250546215
2016;7;30;23;17.5126429894215;21.3939404430863;15.3313632294285;2.5313692074896
2016;7;31;0;22.2740869352493;25.5693078656954;12.5480951205131;2.14913206080872
2016;7;31;1;19.187308701706;22.6580461647655;9.67603874338654;2.26360335587618
2016;7;31;2;13.0023921746387;16.5479432681099;7.11776179534121;2.31239655520845
2016;7;31;3;11.4984315361368;15.1058671092044;7.22720827705516;2.35275740565651
2016;7;31;4;11.4282803065413;16.8354108026112;6.85743055203433;3.52651241035522
2016;7;31;5;10.127944557671;13.6338013573397;6.73043756660675;2.28650806965842
2016;7;31;6;10.7458581017494;14.7254909297872;6.55462494812638;2.59550320949958
2016;7;31;7;9.95435028803921;20.8340989882802;7.0323918823566;7.09573568472832
2016;7;31;8;9.63076096357081;16.0129353460626;13.490229293376;4.16243276933435
2016;7;31;9;10.498223467516;16.7780227644077;30.1180412482834;4.09566408118411
2016;7;31;10;10.6041883423008;15.5693099513936;-999;3.23823569379638
2016;7;31;11;7.83024439007367;11.8598365034438;83.211137280811;2.62808648816554
2016;7;31;12;-999;-999;89.3006726542959;-999
2016;7;31;13;5.6742096482514;9.25113179898539;98.860246498566;2.33285665374753
2016;7;31;14;5.20033112440915;8.76759941265572;102.20330756678;2.32656043694742
2016;7;31;15;5.24057718795668;8.68867842250925;108.692662012241;2.24884008341373
2016;7;31;16;4.99711000323157;8.44793843665202;109.77349111868;2.25061875338667
