year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;6;27;16;4.6389805215173;5.65623590376641;73.7928467750018;5.4099556605339;3.63456001726786;7.10291516899679;0.663450555263932
2016;6;27;17;3.92115831420914;5.11846769193164;72.0781660391137;2.80232034176588;1.73382665967941;7.58001173062167;0.780881168420476
2016;6;27;18;5.02526337204082;6.22810938465914;67.8286844348079;3.40717400212288;2.00598666381836;7.35379641531188;0.784492143166866
2016;6;27;19;4.57232279142966;5.64662140853026;68.251497363008;3.72240032083193;2.091106660525;7.06184789106822;0.700653962094373
2016;6;27;20;4.52271751688304;5.47646801917589;66.2245553445898;4.05098265628815;2.21523999786377;7.14370127720427;0.622032885125092
2016;6;27;21;4.82828799996241;6.03437401556523;61.3588312376821;5.57616366713842;3.03414667574565;6.81476849508226;0.78660526226816
2016;6;27;22;3.75206699327846;5.06495533651269;68.1983074127946;4.17712265982628;2.2409066734314;6.61682270837277;0.856261382852035
2016;6;27;23;4.24371295501192;5.7524625339212;64.117158893476;4.86124666784604;2.55945334116618;7.40343831154454;0.984001425156834
2016;6;28;0;4.00680848206857;6.07947064285251;44.9253857680328;6.29037218084174;3.20626440533137;7.12921108492165;1.351783323482
2016;6;28;1;3.52406855802073;5.95790768706392;31.3543449279702;6.51368067822456;3.30863998095195;7.53430961692048;1.58734173322011
2016;6;28;2;3.27559849622115;5.35347985048512;26.4279675886409;5.80927532672882;2.97469333902995;6.32709330798312;1.35518726399956
2016;6;28;3;2.96181432914944;5.5974005927101;17.065042519884;4.67710700872739;2.40638666470846;5.81003554211645;1.71892053904819
2016;6;28;4;2.75446943825821;5.35711311361228;13.1443935414541;4.66943968860308;2.38464000320435;7.090178577845;1.69743549328793
2016;6;28;5;2.5262026528783;4.89056424581646;8.06881570482884;4.27420099198023;2.18705332914988;6.72513254860537;1.54202871673321
2016;6;28;6;2.18973954719679;3.82816503434741;10.889056330901;3.91865934005578;2.05004000631968;7.39315750178475;1.06857561845022
2016;6;28;7;3.13567605519453;4.5945644457891;47.8990591127111;4.85036399386724;2.67696000035604;7.05138449124386;0.951482125037361
2016;6;28;8;3.68548280232333;5.25628667139682;72.9463149055505;4.9636426586469;2.7826133219401;6.69499590248984;1.02447302548883
2016;6;28;9;3.78934566181647;5.66145602984854;80.0585847292798;5.05058035739263;2.85868001174927;7.14482909073916;1.2209841155523
2016;6;28;10;3.84545415510333;5.27400424887177;85.6698391018912;5.20615300542514;2.97516000747681;6.70488175385236;0.931695589398142
2016;6;28;11;4.6245816149919;5.75259231537246;85.2636044058495;5.3509666961511;2.9889733320872;7.3040248246801;0.735684803020169
2016;6;28;12;4.07717527938119;5.53179347846269;84.9549558211536;4.92629533439477;2.75517333698273;6.99920257863665;0.948697120426063
2016;6;28;13;3.42505604204528;4.89635262928381;85.2499753158815;4.09562633345127;2.29392000516256;6.76126158349358;0.959574709354832
2016;6;28;14;3.04850177439381;4.7891111773451;83.4708700602327;4.13433400153319;2.25994667085012;6.49099369969939;1.1352196262972
2016;6;28;15;4.37718452752297;5.31755139708589;85.2099734234191;4.49037032554944;2.37334667619069;6.61613748180485;0.613304124657408
2016;6;28;16;4.75549012993318;5.76265810511742;89.1620530513021;4.71902999233405;2.60565333493551;7.23634025912588;0.656871582141603
