year;month;day;hour;O3;PM10;PM25
2016;9;10;16;111.324898604375;23.9200359573682;13.0019364739736
2016;9;10;17;113.087875316418;24.1985810318947;13.3418514925639
2016;9;10;18;114.941734656327;25.3836753203392;15.3321208100955
2016;9;10;19;114.238360101104;25.6738330129941;15.6471819337209
2016;9;10;20;114.426272038168;26.6429347600937;16.106127938652
2016;9;10;21;118.035428624508;26.9462533805847;16.1871471936226
2016;9;10;22;119.59636871282;26.922718618234;16.2372206313451
2016;9;10;23;114.674630705052;26.650057167848;16.3331035446167
2016;9;11;0;113.621512838178;26.6063941725731;16.1412160213788
2016;9;11;1;109.913163755017;28.521682458655;16.9386151276271
2016;9;11;2;114.6340653276;33.554540153567;19.570093314743
2016;9;11;3;102.880162287308;31.5784022741636;18.5487644126256
2016;9;11;4;94.1555112385216;28.7461910282453;17.2559910213788
2016;9;11;5;87.1809781203496;25.8731034373919;15.6139213695844
2016;9;11;6;84.3342167129671;24.00380052255;14.7251471936226
2016;9;11;7;78.146205497158;21.5202740685145;12.5700373444875
2016;9;11;8;89.6670918549757;24.0733208628654;13.893390998141
2016;9;11;9;89.0351953716663;26.8081418984095;14.8101868547122
2016;9;11;10;92.7920997401854;27.6762924527486;14.894982843558
2016;9;11;11;96.9914615633258;29.0284520696958;14.8221264925639
2016;9;11;12;96.467649927214;27.4968406170527;14.2602311490059
2016;9;11;13;98.7692742765951;29.2458380543391;15.0645748212496
2016;9;11;14;104.141619374733;28.8697478439649;14.8949828667959
2016;9;11;15;106.198250651475;31.1151407329241;16.3519876090368
2016;9;11;16;107.263938587924;33.1570829266548;17.1800887673378
2016;9;11;17;105.97383449613;33.0905045460701;17.2972925371806
2016;9;11;18;104.89458760083;35.8477767811457;19.7331062812805
2016;9;11;19;114.511139570315;37.8084311795553;21.0524395752907
2016;9;11;20;105.160475949582;37.0198648309708;21.5613373212496
2016;9;11;21;101.967025962018;35.342710109965;20.5346477924347
2016;9;11;22;110.748900030916;34.6687204516729;19.1514740204493
2016;9;11;23;99.4207117802047;42.4795979325612;25.7516729247093
2016;9;12;0;95.894339035495;52.5586286441167;34.8172913324038
2016;9;12;1;97.9837022892634;36.9014171006203;22.440730278492
2016;9;12;2;86.7623541066006;36.922939101696;23.257866534392
2016;9;12;3;76.9671780731222;32.6038633746783;20.0415883705139
2016;9;12;4;81.497840100912;31.9757042802811;19.661955589517
2016;9;12;5;77.64339693993;35.8282675118128;22.8441204293569
2016;9;12;6;77.7210679547262;32.5667032624563;20.0766763602893
2016;9;12;7;80.2425356583222;34.6916359846433;20.7522422029177
2016;9;12;8;79.4439068454472;34.7978516902924;18.928153498141
2016;9;12;9;92.0221978728658;32.0453792802811;16.4466521610896
2016;9;12;10;88.5997695850993;31.6977786713918;16.9183908426285
2016;9;12;11;86.4120934601727;31.162210109965;16.4553022701263
2016;9;12;12;104.299165188621;30.7624305956841;15.8282260421117
2016;9;12;13;110.469251408961;30.3875789031347;15.5132869637489
2016;9;12;14;111.531948968371;28.4996960946083;13.9588154618899
2016;9;12;15;116.772736775418;27.8594602849007;13.6569124767621
2016;9;12;16;116.686370263061;27.7304841194153;13.5666339553833
2016;9;12;17;111.862640858967;30.1480518947601;15.2512235771497
2016;9;12;18;110.714482198009;30.8886196383158;15.5032966573715
2016;9;12;19;117.687997063804;39.7402860664686;23.6250723098119
2016;9;12;20;116.521028401011;46.6902905625025;28.9216542917887
2016;9;12;21;109.55118801715;41.4035059705734;25.7889540111542
2016;9;12;22;87.0402106457401;34.2681669301987;21.5757136118253
2016;9;12;23;81.970283219352;35.4586803616842;22.7121749535243
2016;9;13;0;80.3395843330043;36.2264987163862;23.3219508705139
2016;9;13;1;83.6817506169943;33.0799759337425;21.1568506685257
2016;9;13;2;88.8753385434494;31.3684482233683;19.9670263602893
2016;9;13;3;66.1162903084001;28.7883055070877;18.6420888138135
2016;9;13;4;66.1513387418811;35.0853771560351;23.2643238488515
2016;9;13;5;66.6560565420868;32.2039286986669;21.8147506685257
2016;9;13;6;65.2119270981876;26.8256382292747;17.4103538556417
2016;9;13;7;64.4522611059318;27.1682843238831;17.3232430734316
2016;9;13;8;55.4097728042372;31.7484091784795;20.1540405316035
2016;9;13;9;86.292644317413;27.7515414621989;15.329074837335
2016;9;13;10;75.6185797049951;26.3328035827955;15.138893252182
2016;9;13;11;93.3934134942317;29.6141863322576;16.4225291434288
2016;9;13;12;113.550074965086;29.990586423111;16.5248692317327
2016;9;13;13;111.562621473642;30.0779122955322;16.7615912859281
2016;9;13;14;115.832423254707;29.7273696383158;16.4457993082364
2016;9;13;15;115.783767339526;31.0555299232165;18.263187188975
2016;9;13;16;117.66194651402;32.3657297210058;19.0222088695844
2016;9;13;17;116.340175470218;30.6391831583977;17.3766060167313
2016;9;13;18;116.403046767059;31.4379683274269;18.2748832707723
2016;9;13;19;104.921526103816;40.9473670438131;25.7515512744904
2016;9;13;20;100.87122066885;43.6828078698476;29.051894247818
2016;9;13;21;81.799599398703;44.6317811477661;30.4384795241674
2016;9;13;22;81.2339396630077;33.7737839740117;22.0405078203201
2016;9;13;23;82.0942036183773;33.5418435887019;21.901008690834
2016;9;14;0;80.3187524006436;31.5144558842341;20.5272159749031
2016;9;14;1;74.9326730161169;30.752366228199;20.2452936954816
2016;9;14;2;65.5943532787277;30.7992807683627;20.4845743547122
2016;9;14;3;66.851780043962;31.2945927753449;20.9209813045184
2016;9;14;4;65.7289332845132;31.4701736300469;21.0132091573715
2016;9;14;5;64.8883911891572;42.3608404693921;30.0858937348048
2016;9;14;6;61.7412507562999;39.8533229973776;28.0886801105633
2016;9;14;7;57.1764747465291;33.7905417225911;23.2564890295542
2016;9;14;8;51.8083897878119;38.9265281448364;25.7792931944529
2016;9;14;9;86.1950193064338;37.28974994223;21.8176912469379
2016;9;14;10;81.4193171717434;34.7018548346201;20.7124026043892
2016;9;14;11;100.009078570726;35.1664335942673;21.1378611656448
2016;9;14;12;105.090176148675;34.3489900081634;20.2310391945521
2016;9;14;13;102.142451186559;30.9326413648505;17.6997593608655
2016;9;14;14;102.857363718043;31.0332691328301;18.195353571226
2016;9;14;15;107.937064945528;31.7421890206173;18.5937462203585
2016;9;14;16;103.360338455507;34.6710431524913;21.6538087069193
2016;9;14;17;99.7189439396258;38.6691493865967;24.8208662859281
2016;9;14;18;85.5658287981774;46.3219418120702;31.3331016016006
2016;9;14;19;83.1667854363406;62.4801936477661;44.1009912162145
2016;9;14;20;79.0099524325911;44.7006817566554;30.3722023934682
2016;9;14;21;75.0504200141194;46.1965270128886;31.9860066226959
2016;9;14;22;70.2358701600987;40.7998108369827;27.792868625768
2016;9;14;23;62.080770705191;43.3907920756022;30.3692783265432
2016;9;15;0;52.3116901127391;47.6347734823863;34.0198921796799
2016;9;15;1;52.9589970235034;42.1372615412394;29.8815793221792
2016;9;15;2;48.7689636719449;37.8424942884445;26.8367206778208
2016;9;15;3;49.713387601939;35.9293736005147;25.4116361629486
2016;9;15;4;56.1983491587161;35.1381753498713;24.52858812205
2016;9;15;5;48.3535382686844;34.3386157306671;23.6401796403567
2016;9;15;6;49.5224839938906;36.5194434432983;25.6935583958944
2016;9;15;7;58.827208604043;34.8065224963506;24.5518583100955
2016;9;15;8;68.7890699323198;36.8775729598363;25.1760104944229
2016;9;15;9;76.1324876971733;36.6538391948064;24.7309534123421
2016;9;15;10;66.0354058019888;34.1283524490992;22.5785238184611
2016;9;15;11;65.5161855375562;32.9869209787369;21.8614127645493
2016;9;15;12;86.3873900481572;30.9860097600937;19.7547926926931
2016;9;15;13;102.568353354202;29.0614317043622;18.0736145055771
2016;9;15;14;109.907992843286;28.8333620933215;18.2935236861865
2016;9;15;15;105.310194082693;27.075229516538;16.6445095845858
2016;9;15;16;104.949954934012;28.5641068179766;17.0846932915052
2016;9;15;17;110.622886959275;31.8967394810994;19.2427271378517
2016;9;15;18;107.698683194605;29.4534695815086;17.6999516016006
2016;9;15;19;106.899982082987;30.0645968261401;18.0719087301572
2016;9;15;20;99.3575037181087;46.2423573700587;31.0710381452878
2016;9;15;21;95.9260953133981;43.681568879509;30.0791930734317
2016;9;15;22;95.3789339237531;28.9428291371346;19.1445295009295
2016;9;15;23;101.285728962989;27.2978799550056;18.4325355408986
2016;9;16;0;100.170028919082;27.0722875863393;18.401102565066
2016;9;16;1;103.424452275415;24.3411825177193;16.2961879432996
2016;9;16;2;105.695018073584;25.7871709196727;17.1520671796799
2016;9;16;3;101.782607464461;26.2752056524913;18.014403498141
2016;9;16;4;104.831106526223;22.3052790803274;15.3413801926931
2016;9;16;5;105.81470189264;18.730486975193;12.6547114972115
2016;9;16;6;95.9481206993982;22.4419968829473;15.0371623212496
2016;9;16;7;89.5296076813636;24.4071414621989;16.640367156442
2016;9;16;8;86.1274296585946;24.0527280307134;16.4085184541702
2016;9;16;9;87.207495850974;20.7519909964561;14.3710995567004
2016;9;16;10;85.3226494472152;18.1083666519006;12.0732010841211
2016;9;16;11;77.5127312426561;20.2758784964562;14.1840853853862
2016;9;16;12;74.1618097131985;18.1921315567017;12.7369490320682
2016;9;16;13;76.8410736637085;17.8200668836435;12.2827542757034
2016;9;16;14;86.6898125525828;23.6653349940936;15.5763966806094
2016;9;16;15;85.2600571128826;24.3761749727249;16.5600790576299
2016;9;16;16;76.0636136312555;10.6803923147281;6.51248400766849
2016;9;16;17;83.3694600173736;2.53368168549339;0.983321837574243
2016;9;16;18;74.9181297196227;7.01471314252416;3.43448665417632
2016;9;16;19;67.4005385922601;13.7922327184955;7.07998365597725
2016;9;16;20;70.6003510718543;13.7578596368392;6.82535202010075
2016;9;16;21;63.9863887855668;9.27884105367462;4.49187816968759
2016;9;16;22;59.8257396962701;14.4637447763364;7.70632880626122
2016;9;16;23;63.0639496495126;6.88186625998815;3.85213136406541
2016;9;17;0;61.2532903560904;9.26784782550732;4.74163652625879
2016;9;17;1;61.9663268528579;6.68352471288443;3.03182749680479
2016;9;17;2;70.0748736782138;3.22547698386808;1.18142284907699
2016;9;17;3;76.6585303521634;4.26363451358477;1.82433733286858
2016;9;17;4;64.8560612410172;2.30855399311533;0.723816831256449
2016;9;17;5;77.4261382248912;5.20517600946874;2.22066115423441
2016;9;17;6;78.594855953737;8.99518631605704;4.1836398369352
2016;9;17;7;71.1008037959694;5.30690152273973;2.24100732836624
2016;9;17;8;73.1702946662489;6.99752668475509;3.25319864406784
2016;9;17;9;80.1111021524048;1.89143300191959;0.616725325548649
2016;9;17;10;84.3912459278035;2.64082633303801;1.14779683176478
2016;9;17;11;87.4169589190483;3.04463167257309;1.25744682450294
2016;9;17;12;83.8579968676532;3.16803383229971;1.57543183205525
2016;9;17;13;76.1113440183122;5.84092160095771;2.80229350801706
2016;9;17;14;75.8320513816042;3.95659998523394;1.87197417886655
2016;9;17;15;77.2128298505999;3.57493584293127;1.60247883240382
2016;9;17;16;75.1833796848596;3.97409617582162;1.78985850336949
2016;9;17;17;64.1808827580175;7.60911832742691;4.0754518326362
2016;9;17;18;67.2283671283874;6.17040697814623;2.97261649082104
2016;9;17;19;71.9994940363739;9.21907537202041;4.93730085889498
2016;9;17;20;67.2951131214895;10.5565256849766;6.31511400418282
2016;9;17;21;82.7669827715036;5.7029651328524;3.09920132543246
2016;9;17;22;94.813626837235;3.72357585991224;1.88610682624578
2016;9;17;23;86.7805488610056;5.28925049527486;2.86455033135811
2016;9;18;0;88.0865819365354;10.6071561625322;6.71886966050863
2016;9;18;1;85.0141210396351;4.76374620166222;2.33116401870648
2016;9;18;2;78.752885540515;7.37175879907608;4.09092467445135
2016;9;18;3;72.5172466501322;6.95541198257605;3.59152982647816
2016;9;18;4;70.8814823937296;11.4149215714256;5.83046098129352
2016;9;18;5;59.9500819036699;14.3634128683289;7.74909233228763
2016;9;18;6;56.4914006087096;5.99111003470023;3.23492364261548
2016;9;18;7;40.879961631463;11.6182179502805;7.05110919803778
2016;9;18;8;47.1971228236285;16.9426265301228;8.94695771999756
2016;9;18;9;56.6185757788035;4.91114747932752;2.36564286563396
2016;9;18;10;56.9980646085381;4.42791266386112;2.01561567694942
2016;9;18;11;48.9760888413416;5.40909148434798;2.45287550139427
2016;9;18;12;55.2219922071883;3.69756386995316;1.5615428249677
2016;9;18;13;61.2811839974781;3.54319501402775;1.53656699947715
2016;9;18;14;62.7690470085161;4.80245450915496;2.32019900302092
2016;9;18;15;66.7922631787886;4.95388152716955;2.56849534065326
2016;9;18;16;64.221069373589;4.93143064510822;2.41608184076945
2016;9;18;17;71.1487231811088;4.4245063559254;2.22358517758846
2016;9;18;18;54.6783883537879;12.1263808348099;6.03489733170668
2016;9;18;19;52.537474988799;9.00989552037716;4.37284703230063
2016;9;18;20;50.6902855752707;12.120497085158;6.68548729801178
2016;9;18;21;37.8443498416996;13.7586339172045;7.81573520663579
2016;9;18;22;49.1256443290239;5.10840514614185;2.3480988446037
2016;9;18;23;40.2454591693853;5.77233053661982;2.71956868095795
2016;9;19;0;34.2830874650257;9.78251380719741;4.69643632427057
2016;9;19;1;29.9530472167452;16.5347955499093;8.40272817549705
2016;9;19;2;33.6067134262215;10.6887532403072;5.11883253834248
2016;9;19;3;40.0301230861107;2.86688299822807;1.14316716225147
2016;9;19;4;52.1222351218678;5.09679266459942;2.72894981834491
2016;9;19;5;56.4467643074172;3.46175267345905;1.59102649837335
2016;9;19;6;59.5142707309538;4.03556498375734;2.09212699976762
2016;9;19;7;66.4051423602566;2.29307066393495;0.894018000813326
2016;9;19;8;66.7549141523655;1.32242051022549;0.311167334466179
2016;9;19;9;71.2869915527558;1.19561199457347;0.217111997879545
2016;9;19;10;78.8512422480753;1.15814233226279;0.209923829353849
2016;9;19;11;81.416835815768;3.66195216710965;2.0137881641686
2016;9;19;12;79.0520183650635;3.10393283805847;1.59602166027625
2016;9;19;13;77.5954216517165;2.30948299822807;1.03510099697908
2016;9;19;14;74.4490284659439;2.24089183791081;0.862950497037172
2016;9;19;15;71.5730224286609;2.40207334293127;0.607344164923827
2016;9;19;16;63.7994783655376;2.64330366770029;0.808856493435303
2016;9;19;17;68.1200834838584;2.54746183717251;0.902302677733699
2016;9;19;18;70.4052410267857;8.09250796039005;5.13881318014463
2016;9;19;19;69.8885045234458;5.89913903012276;3.52245029178113
2016;9;19;20;60.2725006555905;4.57624300524195;2.54705269806683
2016;9;19;21;59.9576067682687;3.23538634558916;1.52913517323136
2016;9;19;22;50.5999841793704;4.36799217301607;2.06447083333333
2016;9;19;23;57.1935993661622;2.78404717006286;1.13232399285436
2016;9;20;0;45.5543612421177;2.92571966784795;1.09029149663051
2016;9;20;1;51.7005778341654;1.75579899652998;0.476007833391428
2016;9;20;2;48.9279671791614;1.97287533141375;0.55312833827138
2016;9;20;3;47.7136405086495;1.90877432425221;0.521086164400975
2016;9;20;4;49.1838156751964;1.39612116659284;0.242697001074751
2016;9;20;5;51.5409326673579;1.02885650225182;0.0515405003776152
2016;9;20;6;31.3624914803494;6.86746665928364;3.90183934715986
2016;9;20;7;28.4933487869647;14.1498976653377;9.28870019908348
2016;9;20;8;32.6123191221813;8.9677808062007;5.80377946607272
2016;9;20;9;27.0289634081805;5.56717633672953;2.73601617253423
2016;9;20;10;26.4244517652531;7.12077402790785;3.57471683089336
2016;9;20;11;34.2617501657473;3.16942735311985;1.22284617195328
2016;9;20;12;44.0719541793903;3.60497349571784;1.42984100685517
2016;9;20;13;49.0450944026585;4.27927267272075;2.02706800952752
2016;9;20;14;52.7004758046537;6.14346598907312;3.35090897862116
2016;9;20;15;56.6499578054779;6.61586250738303;3.57142732241154
2016;9;20;16;59.2866057710411;7.29666465603511;4.19935631032785
2016;9;20;17;62.3777213030602;6.87056335252921;3.91889598884583
2016;9;20;18;63.2621804730929;7.39235168290933;4.38478665853341
2016;9;20;19;60.7204214160162;8.06092201358478;4.61456435587406
2016;9;20;20;59.3379204467073;12.611628452158;7.91137435471217
2016;9;20;21;64.4322660439428;12.632995468696;7.91442011833191
2016;9;20;22;60.5990429493514;17.1076788020293;10.9341812071006
2016;9;20;23;72.8623132553326;20.2130161123276;12.2214721587658
