year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;1;5;3;14.6328124503609;19.7278248;27.455177240196;53.59772;14.1785;3.32295
2016;1;5;4;17.0978491740176;25.9076;25.6502590560661;57.908;15.8011;5.74569
2016;1;5;5;22.2216779855654;31.398864;24.0191552156862;51.26708;26.5963;5.98533
2016;1;5;6;24.4217668606255;41.5894416;22.3530158624387;54.52436;27.2521;11.1967
2016;1;5;7;26.6620860862871;49.1076168;21.3275125165441;55.88624;26.4478;14.6389
2016;1;5;8;27.5440512076985;49.815248;21.9913396611519;55.47908;25.833;14.5252
2016;1;5;9;22.834251659984;44.96546;25.4346870980392;55.43696;25.9456;14.4339
2016;1;5;10;26.9751695698476;59.6924488;24.1593765955882;62.6114;29.3456;21.3381
2016;1;5;11;26.160043491259;59.2765888;-999;64.32428;31.7704;21.5985
2016;1;5;12;24.7853847955092;50.54372;44.5192735603553;68.9996;-999;16.7995
2016;1;5;13;28.1941496070569;58.10568;44.7884492205882;81.80408;24.9855;19.5082
2016;1;5;14;31.8112609340818;59.6079384;45.5330532711397;111.55484;37.581;18.1289
2016;1;5;15;-999;-999;45.1058025110294;110.909;41.0431;-999
2016;1;5;16;27.1925944821171;37.7338936;44.3368622794117;86.71808;29.757;6.875
2016;1;5;17;27.2927276240577;36.2989376;44.723076125;80.372;17.9081;5.87382
2016;1;5;18;36.2758073064956;51.8884296;31.5863223511029;105.89672;19.3671;10.1825
2016;1;5;19;34.2528447621492;53.1117272;29.9524907095588;99.38216;13.1785;12.2997
2016;1;5;20;31.2421578906175;46.3782368;28.226106260723;97.06556;19.6245;9.8717
2016;1;5;21;34.4502934909383;54.3702056;21.6516960723039;102.19016;29.8172;12.9917
2016;1;5;22;28.2696906264635;41.4919296;28.1316746966911;110.03852;28.2987;8.6235
2016;1;5;23;19.9471936044908;25.9089384;38.521829463848;75.65456;19.7608;3.88823
2016;1;6;0;16.5927581119487;21.8501448;40.8856266807598;58.56788;13.4681;3.42885
2016;1;6;1;16.1446015647153;21.4589496;39.5527733382353;65.30708;14.845;3.466
2016;1;6;2;12.1303433052125;15.0510728;36.8292156204044;66.83744;27.6762;1.90489
2016;1;6;3;16.0281475785084;25.1783632;29.9996721636029;54.55244;32.7313;5.96774
2016;1;6;4;20.797803765838;35.589968;25.3562098786764;54.21548;21.1422;9.6474
2016;1;6;5;14.9796282444266;21.8392464;25.0316959240196;57.17792;15.6712;4.47382
2016;1;6;6;14.6117764638332;21.9518632;23.4703608431372;54.6086;13.4116;4.78718
2016;1;6;7;18.8742267361668;33.21622;18.9588143382352;57.50084;12.3864;9.3538
2016;1;6;8;10.9402191352045;16.9152728;23.7325956712622;55.91432;11.2629;3.89691
2016;1;6;9;10.7328874976744;16.9477768;25.9678729803921;57.26216;11.806;4.05333
2016;1;6;10;9.49222013664795;14.4711632;28.233753015625;52.4324;12.557;3.24725
2016;1;6;11;11.8467391204491;20.7046656;28.6184686966911;56.88308;12.2803;5.77711
2016;1;6;12;11.9301638049719;20.9568584;-999;54.79112;12.9029;5.88718
2016;1;6;13;21.7735419842823;43.3825152;26.136464625;66.48644;-999;14.0933
2016;1;6;14;22.8731782627105;47.4269688;25.1727561207107;79.20668;12.6236;16.0139
2016;1;6;15;19.5550861029671;33.9783432;24.3059597071078;74.2646;11.9312;9.4068
2016;1;6;16;-999;-999;19.5829949448529;72.70616;11.8444;-999
2016;1;6;17;21.1144975101844;32.6604016;18.535080245098;72.56576;8.4629;7.5302
2016;1;6;18;24.0431394957498;43.2557496;16.8878871544117;64.6472;8.3628;12.5304
2016;1;6;19;20.7653630902967;36.4712088;20.4202074522058;62.87816;9.8822;10.2433
2016;1;6;20;22.8204305218926;42.0586464;19.5215190257352;51.61808;7.9667;12.5471
2016;1;6;21;18.9992031518845;38.1178232;19.643765935049;58.8206;5.5683;12.4691
2016;1;6;22;16.7482783826784;31.0724856;21.729734039522;36.2162;5.2757;9.3422
2016;1;6;23;14.3519769090617;19.7278248;27.4521199375;24.2822;5.8727;3.50611
2016;1;7;0;18.4441207262229;40.8888848;31.2584456335784;23.159;8.5489;14.6384
2016;1;7;1;11.8736221164395;15.3682736;34.4899852720588;16.51808;7.8688;2.2792
2016;1;7;2;17.9114324663994;26.2955448;29.5705350726102;21.83924;8.4643;5.46809
2016;1;7;3;15.0180329186848;18.4056768;33.3482728645833;23.07476;9.5435;2.20941
2016;1;7;4;12.3582736378508;17.1317112;38.5116471819852;13.37312;8.7924;3.11322
2016;1;7;5;11.4761364824379;24.1244688;40.2467909828431;8.12216;6.9891;8.2492
2016;1;7;6;14.5059921122694;28.658012;32.2081572025122;12.03932;5.5668;9.2299
2016;1;7;7;15.5782070601443;31.114932;33.0163341911764;21.22148;5.5605;10.133
2016;1;7;8;16.8083070562951;35.1670336;33.9249976715686;16.29344;11.4827;11.9735
2016;1;7;9;14.744304896231;28.7046648;33.3444641372548;24.2822;12.1307;9.1049
2016;1;7;10;16.5521284952686;34.3249888;33.9016205845588;26.9498;8.188;11.5914
2016;1;7;11;15.6139318678428;33.1546536;40.4779871243872;32.7764;6.725;11.44
2016;1;7;12;14.4048903974338;31.3910248;42.4461278367034;29.11196;5.726;11.0783
2016;1;7;13;15.1683105988773;32.2672944;-999;31.42856;6.1376;11.1519
2016;1;7;14;14.5128900317562;31.5267768;44.9263280827205;28.45208;-999;11.0964
2016;1;7;15;16.6968895878107;35.288828;47.934967747549;30.40364;5.4131;12.1256
2016;1;7;16;25.5013403252606;53.6706048;43.5860667224264;30.22112;4.14887;18.3719
2016;1;7;17;-999;-999;40.3792291372549;29.67356;4.19392;-999
2016;1;7;18;38.1422055698476;74.8746848;33.1482595940563;30.26324;3.43288;23.9568
2016;1;7;19;38.1088852516439;73.1420304;27.4256617003676;35.94944;3.19939;22.8485
2016;1;7;20;61.6885564073777;150.30232;11.1841662291666;38.49068;3.86365;57.7936
2016;1;7;21;67.3264203624699;164.963536;6.93771485049019;47.96768;3.90355;63.6786
2016;1;7;22;68.332573947073;207.849696;5.59722040441176;53.56964;4.61843;90.9926
2016;1;7;23;66.3241551756215;191.842432;5.29384064031862;80.21756;4.17508;81.8626
2016;1;8;0;46.2008542582197;85.42338;15.5289287573529;76.32848;2.6072;25.5808
2016;1;8;1;22.4864033552526;26.712552;34.4768495294117;40.03508;2.62897;2.75628
2016;1;8;2;22.5173700888532;26.6383664;30.339997974571;46.63388;1.79366;2.6877
2016;1;8;3;21.6226489988773;26.0833128;29.3761686697303;65.279;2.06225;2.90923
2016;1;8;4;33.7154954848436;55.2833768;18.0057838511029;63.18704;2.42689;14.0665
2016;1;8;5;34.017682101684;51.4848064;14.3132811384803;69.79988;2.26855;11.392
2016;1;8;6;51.5036497963112;122.107968;6.81857015165441;69.12596;3.76908;46.0479
2016;1;8;7;48.0616266110666;113.297472;8.99553913786764;65.39132;3.4883;42.5466
2016;1;8;8;54.2790074931836;147.264152;9.70311186550245;54.63668;3.62093;60.6446
2016;1;8;9;43.6325959069768;116.515368;18.2331571691176;46.28288;3.17021;47.5339
2016;1;8;10;35.7809424545309;88.0565864;26.5990441194852;44.55596;3.05493;34.094
2016;1;8;11;55.1062196503609;142.321632;19.1779575379901;53.02208;4.15884;56.8816
2016;1;8;12;74.3519010681636;201.454056;11.8810490410539;54.63668;5.593;82.8956
2016;1;8;13;75.0680332317562;196.47712;13.4600534999999;71.5268;6.1675;79.1826
2016;1;8;14;90.2088331098637;221.633304;-999;84.05048;6.6345;85.7146
2016;1;8;15;72.0712177898958;145.466872;21.846954216299;100.5896;-999;47.8684
2016;1;8;16;74.3018793456295;140.476552;24.9152993455882;67.41308;5.2639;43.1589
2016;1;8;17;90.7397343319968;242.504696;12.3640992892156;87.20948;5.9141;98.9806
2016;1;8;18;-999;-999;23.0498202303921;89.87708;4.91733;-999
2016;1;8;19;38.4582260510024;53.0253048;40.2286037316176;56.02664;3.99776;9.5006
2016;1;8;20;46.6674331631115;65.3466152;31.8593770729166;50.59316;3.93755;12.1825
2016;1;8;21;37.7860501080994;49.9762384;40.3283071384804;36.20216;4.36092;7.9504
2016;1;8;22;59.044484266239;102.95164;24.5036532931985;37.35344;7.8747;28.6361
2016;1;8;23;48.4407249995188;64.9737752;26.3388614908088;33.85748;5.1039;10.7828
2016;1;9;0;38.9551569975942;56.038808;28.2491424632352;45.60896;4.19468;11.1419
2016;1;9;1;25.9816695307137;31.7309784;33.4291238161764;38.78552;3.61614;3.74968
2016;1;9;2;24.1060511955092;28.8323864;34.0043108679534;53.21864;4.82203;3.0825
2016;1;9;3;19.8712749382518;23.205944;40.2669578167892;53.02208;4.73923;2.17486
2016;1;9;4;17.1373536699278;20.1909112;43.0587122159926;49.80692;6.5329;1.99152
2016;1;9;5;20.552482512911;24.8462488;35.5166332720588;48.41696;5.6296;2.80038
2016;1;9;6;20.2098740388132;25.5684112;34.642228375;45.00524;6.2314;3.49482
2016;1;9;7;23.7293988484362;31.191412;31.1788464705882;48.09404;6.8717;4.8667
2016;1;9;8;35.8573319910184;50.8548024;22.4673341810661;51.239;6.9958;9.7813
2016;1;9;9;39.8575621196472;69.2025456;23.1101447745098;55.64756;8.3435;19.1387
2016;1;9;10;50.914827393745;110.59008;18.2998682444852;59.41028;9.4197;38.92
2016;1;9;11;58.3584427201283;131.780776;15.082641206495;82.70264;9.5158;47.8858
2016;1;9;12;56.6485765388934;104.769952;27.2636242861519;107.10416;10.8107;31.3846
2016;1;9;13;50.7652271165998;87.0525952;38.8946819338235;113.28176;11.2703;23.6665
2016;1;9;14;38.7207779964715;61.6226128;59.9749999601715;88.7258;10.8509;14.9365
2016;1;9;15;43.9547895262229;59.8987536;-999;77.32532;8.6568;10.3986
2016;1;9;16;64.4241054056135;91.9283864;40.6163828547794;92.08136;-999;17.9382
2016;1;9;17;84.1086714739374;152.390224;16.4690486715686;115.28948;7.1063;44.533
2016;1;9;18;93.2165747040898;237.956048;5.71519809773284;126.76016;6.8916;94.3986
2016;1;9;19;-999;-999;7.52484697794117;115.14908;6.2695;-999
2016;1;9;20;66.3393806447474;107.121712;11.0285365257352;99.1856;5.2853;26.5981
2016;1;9;21;62.234368776263;104.588312;14.3188596556372;89.02064;5.4648;27.6231
2016;1;9;22;29.921198182518;40.3238888;37.1156875836397;73.04312;6.4749;6.7846
2016;1;9;23;30.5678442489174;40.9992072;33.5197319479166;68.40992;7.1521;6.8033
2016;1;10;0;32.4851868093023;46.5539496;30.3417785499387;73.46432;7.7934;9.1756
2016;1;10;1;26.6462784307939;32.9032256;29.0748756617647;83.41868;6.4531;4.08076
2016;1;10;2;22.2980969610265;27.1668432;30.1240945704656;73.82936;6.3474;3.17538
2016;1;10;3;18.3466622376905;23.4241032;32.3442591237745;55.28252;6.8059;3.31149
2016;1;10;4;18.5697613587811;22.9910352;29.931497921875;46.1846;5.6562;2.88354
2016;1;10;5;15.3676291624699;19.6800248;33.4960981360294;45.974;4.78689;2.81253
