year;month;day;hour;NO2;NOx;O3;PM10;PM25;NO
2016;11;11;4;0.656237280095331;2.52934914636127;53.8121116604803;3.08149450852871;2.07495016735991;1.22206000094457
2016;11;11;5;0.555468973278588;2.53504827939888;51.0582097850579;3.13501698979139;2.1189616742293;1.29791916401877
2016;11;11;6;0.47959332065483;2.45691998556455;51.6128260815499;2.90182150542736;1.90326565462947;1.28960583218746
2016;11;11;7;0.465253331006567;2.32467332725525;48.651597871017;2.86604949754477;1.82264399394989;1.2127074975534
2016;11;11;8;0.562446664838493;2.50631332972447;49.8232147512743;2.66117350717187;1.61831433623234;1.26778333217197
2016;11;11;9;0.921386205987786;3.06414482365641;55.4090638637199;2.52865448979139;1.51760334404707;1.39975749801795
2016;11;11;10;2.07292667120149;4.77840667008559;62.7325851659037;-999;-999;1.76450499927222
2016;11;11;11;1.52322666621556;3.93393999653359;69.1398579215106;2.49992850587964;1.61210249306758;1.5722591647001
2016;11;11;12;1.99625762431783;4.61472542170064;71.7205999529598;2.66984549405575;1.85687516420881;1.70423333379788
2016;11;11;13;2.91420666569322;5.3711266675214;71.9876777750826;3.15385149444342;2.23698651159604;1.60239500119233
2016;11;11;14;3.18507333176633;5.41095999444425;72.8231498718808;3.19504350361824;2.3953221659104;1.45171583073189
2016;11;11;15;2.24416947600023;4.43162710229795;73.2261055469757;3.88446750193834;2.82393865733941;1.42261916626406
2016;11;11;16;2.37406666429241;4.53303333202749;69.3832453659741;4.1317549954772;3.00051334467729;1.40807083403015
2016;11;11;17;2.51109333786815;4.57446000180443;68.3316117284485;3.83771997544765;2.82420299042066;1.34572083155258
2016;11;11;18;3.04326665728837;5.43963999024183;65.2782868679293;3.81048450142145;2.82988617057403;1.56290666641891
2016;11;11;19;2.3549466640075;4.73219999774446;62.7954318962366;3.34192549922466;2.42836384203037;1.55043666692991
2016;11;11;20;1.62033898128827;4.07353219993711;60.9110911659361;3.25371499612331;2.34443800365527;1.59408166533497
2016;11;11;21;1.61849123034446;3.7787157875243;59.1229546645096;3.4339300180912;2.59634765065908;1.39560083028283
2016;11;11;22;1.18511032869086;3.41522756871931;59.9636890418933;3.45276449689865;2.58683165973425;1.44651999964385
2016;11;11;23;0.818271172122733;2.74161354000609;62.8271278438878;2.90453150122762;2.04005816124678;1.25843083009701
2016;11;12;0;0.813410160050857;2.75619659722781;64.1422333934668;2.74247349909544;1.80903082766136;1.26778333108804
2016;11;12;1;0.530744826137094;2.55977240947033;65.7750898611088;2.27418550310135;1.54720866805315;1.3249374980644
2016;11;12;2;0.223066673433284;2.1988000037988;66.0960464296048;3.36618000032306;2.29355381461581;1.28856666473107
2016;11;12;3;0.868366686016817;2.75806001842419;69.3124276605325;3.08000398733616;2.19680782180031;1.23245166606276
2016;11;12;4;0.371246664838493;2.28005999658108;71.3144711114803;3.59300698106885;2.44158051499923;1.24492166562919
2016;11;12;5;0.178453336586058;2.19402000075976;74.6547295236554;4.1392649118375;2.81709288635496;1.31454583170743
2016;11;12;6;0.515267811217853;2.43536950350131;78.4552364821075;3.52498599909544;2.08737384266059;1.25323499831216
2016;11;12;7;1.28400689380087;3.38061378995961;78.4805118494034;2.82187649767399;1.83282083175778;1.36754333280685
2016;11;12;8;2.02218305241688;3.86774915230092;74.3409412494929;2.80791999644637;1.86506951493621;1.20439416525755
2016;11;12;9;1.80343728608327;3.86612880665387;76.1031154007072;2.60697350555658;1.71321000535687;1.35195583025186
2016;11;12;10;1.4923321992369;3.48372880397378;75.6544059246726;3.52986399767399;2.32196966811617;1.2968799966398
2016;11;12;11;2.07079322263275;4.7637966101212;71.9090928774829;3.5205145146668;2.5311894988656;1.75515249851346
2016;11;12;12;1.50092000182817;3.71405999705593;71.1924324882511;3.70343950659037;2.5614556555748;1.44340249688756
2016;11;12;13;1.79047456847237;4.4235254157127;70.7234595354533;3.54991800439358;2.47078932993015;1.71670333320946
2016;11;12;14;1.4488344847972;3.78279310285881;71.687469279846;3.45533900413513;2.47078933938344;1.50990916477752
2016;11;12;15;3.8450644020714;6.15242711067624;66.5510227547084;3.04341899315119;1.78629817952315;1.50367416445234
2016;11;12;16;1.79826897325403;3.86191035057491;71.7484930323033;1.81998950093687;1.0103476687779;1.34779916522658
