year;month;day;hour;PM25
2016;12;29;11;16.808780841800157
2016;12;29;12;16.808780841800157
2016;12;29;13;16.808780841800157
2016;12;29;14;16.808780841800157
2016;12;29;15;16.808780841800157
2016;12;29;16;16.808780841800157
2016;12;29;17;16.808780841800157
2016;12;29;18;16.808780841800157
2016;12;29;19;16.808780841800157
2016;12;29;20;16.808780841800157
2016;12;29;21;16.808780841800157
2016;12;29;22;16.808780841800157
2016;12;29;23;16.808780841800157
2016;12;3;0;20.613875771885162
2016;12;3;1;20.613875771885162
2016;12;3;2;20.613875771885162
2016;12;3;3;20.613875771885162
2016;12;3;4;20.613875771885162
2016;12;3;5;20.613875771885162
2016;12;3;6;20.613875771885162
2016;12;3;7;20.613875771885162
2016;12;3;8;20.613875771885162
2016;12;3;9;20.613875771885162
2016;12;3;10;20.613875771885162
2016;12;3;11;20.613875771885162
2016;12;3;12;20.613875771885162
2016;12;3;13;20.613875771885162
2016;12;3;14;20.613875771885162
2016;12;3;15;20.613875771885162
2016;12;3;16;20.613875771885162
2016;12;3;17;20.613875771885162
2016;12;3;18;20.613875771885162
2016;12;3;19;20.613875771885162
2016;12;3;20;20.613875771885162
2016;12;3;21;20.613875771885162
2016;12;3;22;20.613875771885162
2016;12;3;23;20.613875771885162
2016;12;30;0;50.644049346879576
2016;12;30;1;50.644049346879576
2016;12;30;2;50.644049346879576
2016;12;30;3;50.644049346879576
2016;12;30;4;50.644049346879576
2016;12;30;5;50.644049346879576
2016;12;30;6;50.644049346879576
2016;12;30;7;50.644049346879576
2016;12;30;8;50.644049346879576
2016;12;30;9;50.644049346879576
2016;12;30;10;50.644049346879576
2016;12;30;11;50.644049346879576
2016;12;30;12;50.644049346879576
2016;12;30;13;50.644049346879576
2016;12;30;14;50.644049346879576
2016;12;30;15;50.644049346879576
2016;12;30;16;50.644049346879576
2016;12;30;17;50.644049346879576
2016;12;30;18;50.644049346879576
2016;12;30;19;50.644049346879576
2016;12;30;20;50.644049346879576
2016;12;30;21;50.644049346879576
2016;12;30;22;50.644049346879576
2016;12;30;23;50.644049346879576
2016;12;31;0;92.67053701015918
2016;12;31;1;92.67053701015918
2016;12;31;2;92.67053701015918
2016;12;31;3;92.67053701015918
2016;12;31;4;92.67053701015918
2016;12;31;5;92.67053701015918
2016;12;31;6;92.67053701015918
2016;12;31;7;92.67053701015918
2016;12;31;8;92.67053701015918
2016;12;31;9;92.67053701015918
2016;12;31;10;92.67053701015918
2016;12;31;11;92.67053701015918
2016;12;31;12;92.67053701015918
2016;12;31;13;92.67053701015918
2016;12;31;14;92.67053701015918
2016;12;31;15;92.67053701015918
2016;12;31;16;92.67053701015918
2016;12;31;17;92.67053701015918
2016;12;31;18;92.67053701015918
2016;12;31;19;92.67053701015918
2016;12;31;20;92.67053701015918
2016;12;31;21;92.67053701015918
2016;12;31;22;92.67053701015918
2016;12;31;23;92.67053701015918
2016;12;4;0;39.727272727272592
2016;12;4;1;39.727272727272592
2016;12;4;2;39.727272727272592
2016;12;4;3;39.727272727272592
2016;12;4;4;39.727272727272592
2016;12;4;5;39.727272727272592
2016;12;4;6;39.727272727272592
2016;12;4;7;39.727272727272592
2016;12;4;8;39.727272727272592
2016;12;4;9;39.727272727272592
2016;12;4;10;39.727272727272592
2016;12;4;11;39.727272727272592
2016;12;4;12;39.727272727272592
2016;12;4;13;39.727272727272592
2016;12;4;14;39.727272727272592
2016;12;4;15;39.727272727272592
2016;12;4;16;39.727272727272592
2016;12;4;17;39.727272727272592
2016;12;4;18;39.727272727272592
2016;12;4;19;39.727272727272592
2016;12;4;20;39.727272727272592
2016;12;4;21;39.727272727272592
2016;12;4;22;39.727272727272592
2016;12;4;23;39.727272727272592
2016;12;5;0;85.199485199485707
2016;12;5;1;85.199485199485707
2016;12;5;2;85.199485199485707
2016;12;5;3;85.199485199485707
2016;12;5;4;85.199485199485707
2016;12;5;5;85.199485199485707
2016;12;5;6;85.199485199485707
2016;12;5;7;85.199485199485707
2016;12;5;8;85.199485199485707
2016;12;5;9;85.199485199485707
2016;12;5;10;85.199485199485707
2016;12;5;11;85.199485199485707
2016;12;5;12;85.199485199485707
2016;12;5;13;85.199485199485707
2016;12;5;14;85.199485199485707
2016;12;5;15;85.199485199485707
2016;12;5;16;85.199485199485707
2016;12;5;17;85.199485199485707
2016;12;5;18;85.199485199485707
2016;12;5;19;85.199485199485707
2016;12;5;20;85.199485199485707
2016;12;5;21;85.199485199485707
2016;12;5;22;85.199485199485707
2016;12;5;23;85.199485199485707
2016;12;6;0;94.904805077062861
2016;12;6;1;94.904805077062861
2016;12;6;2;94.904805077062861
2016;12;6;3;94.904805077062861
2016;12;6;4;94.904805077062861
2016;12;6;5;94.904805077062861
2016;12;6;6;94.904805077062861
2016;12;6;7;94.904805077062861
2016;12;6;8;94.904805077062861
2016;12;6;9;94.904805077062861
2016;12;6;10;94.904805077062861
2016;12;6;11;94.904805077062861
2016;12;6;12;94.904805077062861
2016;12;6;13;94.904805077062861
2016;12;6;14;94.904805077062861
2016;12;6;15;94.904805077062861
2016;12;6;16;94.904805077062861
2016;12;6;17;94.904805077062861
2016;12;6;18;94.904805077062861
2016;12;6;19;94.904805077062861
2016;12;6;20;94.904805077062861
2016;12;6;21;94.904805077062861
2016;12;6;22;94.904805077062861
2016;12;6;23;94.904805077062861
2016;12;7;0;55.77935039012872
2016;12;7;1;55.77935039012872
2016;12;7;2;55.77935039012872
2016;12;7;3;55.77935039012872
2016;12;7;4;55.77935039012872
2016;12;7;5;55.77935039012872
2016;12;7;6;55.77935039012872
2016;12;7;7;55.77935039012872
2016;12;7;8;55.77935039012872
2016;12;7;9;55.77935039012872
2016;12;7;10;55.77935039012872
2016;12;7;11;55.77935039012872
2016;12;7;12;55.77935039012872
2016;12;7;13;55.77935039012872
2016;12;7;14;55.77935039012872
2016;12;7;15;55.77935039012872
2016;12;7;16;55.77935039012872
2016;12;7;17;55.77935039012872
2016;12;7;18;55.77935039012872
2016;12;7;19;55.77935039012872
2016;12;7;20;55.77935039012872
2016;12;7;21;55.77935039012872
2016;12;7;22;55.77935039012872
2016;12;7;23;55.77935039012872
2016;12;8;0;57.990961380443558
2016;12;8;1;57.990961380443558
2016;12;8;2;57.990961380443558
2016;12;8;3;57.990961380443558
2016;12;8;4;57.990961380443558
2016;12;8;5;57.990961380443558
2016;12;8;6;57.990961380443558
2016;12;8;7;57.990961380443558
2016;12;8;8;57.990961380443558
2016;12;8;9;57.990961380443558
2016;12;8;10;57.990961380443558
2016;12;8;11;57.990961380443558
2016;12;8;12;57.990961380443558
2016;12;8;13;57.990961380443558
2016;12;8;14;57.990961380443558
2016;12;8;15;57.990961380443558
2016;12;8;16;57.990961380443558
2016;12;8;17;57.990961380443558
2016;12;8;18;57.990961380443558
2016;12;8;19;57.990961380443558
2016;12;8;20;57.990961380443558
2016;12;8;21;57.990961380443558
2016;12;8;22;57.990961380443558
2016;12;8;23;57.990961380443558
2016;12;9;0;120.28276237085377
2016;12;9;1;120.28276237085377
2016;12;9;2;120.28276237085377
2016;12;9;3;120.28276237085377
2016;12;9;4;120.28276237085377
2016;12;9;5;120.28276237085377
2016;12;9;6;120.28276237085377
2016;12;9;7;120.28276237085377
2016;12;9;8;120.28276237085377
2016;12;9;9;120.28276237085377
2016;12;9;10;120.28276237085377
2016;12;9;11;120.28276237085377
2016;12;9;12;120.28276237085377
2016;12;9;13;120.28276237085377
2016;12;9;14;120.28276237085377
2016;12;9;15;120.28276237085377
2016;12;9;16;120.28276237085377
2016;12;9;17;120.28276237085377
2016;12;9;18;120.28276237085377
2016;12;9;19;120.28276237085377
2016;12;9;20;120.28276237085377
2016;12;9;21;120.28276237085377
2016;12;9;22;120.28276237085377
2016;12;9;23;120.28276237085377
2016;2;1;0;15.042797304680267
2016;2;1;1;15.042797304680267
2016;2;1;2;15.042797304680267
2016;2;1;3;15.042797304680267
2016;2;1;4;15.042797304680267
2016;2;1;5;15.042797304680267
2016;2;1;6;15.042797304680267
2016;2;1;7;15.042797304680267
2016;2;1;8;15.042797304680267
2016;2;1;9;15.042797304680267
2016;2;1;10;15.042797304680267
2016;2;1;11;15.042797304680267
2016;2;1;12;15.042797304680267
2016;2;1;13;15.042797304680267
2016;2;1;14;15.042797304680267
2016;2;1;15;15.042797304680267
2016;2;1;16;15.042797304680267
2016;2;1;17;15.042797304680267
