year;month;day;hour;PM10;PM25
2016;4;20;23;8.56876601209641;5.8294900149107
2016;4;21;0;7.97669501152039;5.10334750759602
2016;4;21;1;7.4201090239048;4.61792498874664
2016;4;21;2;7.3674100417614;4.64137750506401
2016;4;21;3;6.69108099193573;3.83558500337601
2016;4;21;4;5.05544901094437;2.57387001097202
2016;4;21;5;4.78893400230408;2.27931246834993
2016;4;21;6;4.86549098329544;2.24376498818398
2016;4;21;7;4.56303799452782;1.96735000914335
2016;4;21;8;4.47787399294376;1.84035252475738
2016;4;21;9;4.12906399078369;1.70922499859333
2016;4;21;10;4.21045302476883;1.53989500182867
2016;4;21;11;2.86096600129604;0.76522499859333
2016;4;21;12;2.98871200187206;0.88160250365734
2016;4;21;13;2.79543200259209;0.826289989590645
2016;4;21;14;3.18848501296043;1.07482750928402
2016;4;21;15;3.5656829880476;1.30831999760866
2016;4;21;16;4.432875999856;2.01572999817133
2016;4;21;17;4.41218900158405;2.11042503094673
2016;4;21;18;3.98274499351978;2.01115752714872
2016;4;21;19;3.83778500936031;1.89123999732733
2016;4;21;20;3.26021002736092;1.2297025321424
2016;4;21;21;3.03491800100803;1.04252499613166
2016;4;21;22;3.08731499423981;1.08057998973131
2016;4;21;23;3.75971799380779;1.6741200144887
2016;4;22;0;4.4383120090723;2.1710475153327
2016;4;22;1;4.40418600201607;2.233292501688
2016;4;22;2;4.15911298732758;2.24656749254465
2016;4;22;3;4.02291101641655;2.03136503249407
2016;4;22;4;4.13495300676823;2.12178252714872
2016;4;22;5;4.36432196803093;2.2712000182867
2016;4;22;6;5.47824902534485;3.68793749296665
2016;4;22;7;6.18719402966499;4.41540750253201
2016;4;22;8;4.69169001584053;2.79674249887466
2016;4;22;9;4.21362399294376;2.05260498058796
2016;4;22;10;3.72634700403214;1.42425501012802
2016;4;22;11;4.31116999351978;2.00245499676466
2016;4;22;12;4.99278397710323;2.46324502152205
2016;4;22;13;4.41037701051235;2.19110752081871
2016;4;22;14;3.96885298876762;2.02266249507666
2016;4;22;15;4.36673800172806;2.17016249155998
2016;4;22;16;3.55375402822495;1.73282500070334
2016;4;22;17;3.80954798948765;1.82191500014067
2016;4;22;18;3.47629100489616;1.745657502532
2016;4;22;19;3.48353901238441;1.76129249465466
2016;4;22;20;3.09607300748825;1.47130751097202
2016;4;22;21;3.16160699179172;1.54196000689268
2016;4;22;22;5.13185501008034;3.08657999324799
2016;4;22;23;6.7277739821434;4.45611751997471
2016;4;23;0;5.49833200259209;3.78602499437332
2016;4;23;1;4.65092002502084;2.96194249342382
2016;4;23;2;6.63234202275276;4.34888503432274
2016;4;23;3;7.00787899942398;4.55671250140667
2016;4;23;4;6.94189197955132;4.00388248705864
2016;4;23;5;6.08043700547218;3.71227498733997
2016;4;23;6;5.91614899654388;4.07320751941204
2016;4;23;7;5.5532960149765;3.56167749381065
2016;4;23;8;5.72860702419281;3.81434499549866
2016;4;23;9;6.71493901238442;4.18339001631737
2016;4;23;10;7.3412869910717;4.57101999127865
2016;4;23;11;8.19473900518417;5.329759999156
2016;4;23;12;8.26253795132637;5.73774502503872
2016;4;23;13;9.3076089879036;6.39692243444919
2016;4;23;14;12.0787610092163;8.83450745892525
2016;4;23;15;14.086155060482;9.93957747411728
2016;4;23;16;12.3952569809914;9.16888998818397
2016;4;23;17;10.7496590023041;8.51339998030662
2016;4;23;18;10.5953369550705;8.41310000562668
2016;4;23;19;8.99534098329544;7.11421500647068
2016;4;23;20;9.7222550028801;7.57279248058796
2016;4;23;21;5.17428598401547;3.30694501167536
2016;4;23;22;3.00804002304077;1.35124249535799
2016;4;23;23;3.7536779851675;2.12074999648333
2016;4;24;0;4.17889399726391;2.53448747819662
2016;4;24;1;4.69304902174473;2.98082251322269
2016;4;24;2;4.48723601641655;2.67741500717401
2016;4;24;3;3.76560699899197;1.99699750196934
2016;4;24;4;3.11796800100803;1.524259999156
2016;4;24;5;3.56130401382446;1.6266250140667
2016;4;24;6;15.8774681126118;9.44737000745535
2016;4;24;7;14.9991010043561;8.33890754605085
2016;4;24;8;1.59377398934364;-0.178037504307926
2016;4;24;9;0.46867299938798;-0.948872502408922
2016;4;24;10;8.40417603225708;4.13412502945215
2016;4;24;11;19.8061860083163;11.6119324722886
2016;4;24;12;0.935564995139837;-0.72614750161767
2016;4;24;13;1.38765899510384;-0.689715002074837
2016;4;24;14;1.32091699260175;-0.783230002127588
2016;4;24;15;1.04428499765992;-0.816565001547337
2016;4;24;16;1.14787100327611;-0.718920000597835
2016;4;24;17;1.33888599121571;-0.527760005310178
2016;4;24;18;1.59800200871229;-0.252524997889996
2016;4;24;19;2.52106500144005;0.485859983682632
2016;4;24;20;3.04941399078369;0.905054998874664
2016;4;24;21;3.79520299956799;1.404490000844
2016;4;24;22;4.72385300316811;2.05909502011537
2016;4;24;23;4.59399302260876;1.9944900149107
2016;4;25;0;3.98757699251175;1.99581749254465
2016;4;25;1;3.49199498271942;1.68533000731468
2016;4;25;2;2.62072500720024;1.01066500365734
2016;4;25;3;1.93654400266409;0.380544989168644
2016;4;25;4;1.74024400446415;0.16253999838233
2016;4;25;5;1.76938698747158;0.140709992825984
2016;4;25;6;1.58320399942398;-0.0175574933886528
2016;4;25;7;1.45953498955965;-0.173907500773668
2016;4;25;8;1.48082600525618;-0.172875
2016;4;25;9;2.17436899366379;0.309597488254309
2016;4;25;10;2.85552998487949;0.961252498030663
2016;4;25;11;3.76107702491283;1.26923249620199
2016;4;25;12;3.0385419939518;1.07010751378536
2016;4;25;13;2.72944502232075;0.8577074842453
2016;4;25;14;2.49569698603153;0.661237499296665
2016;4;25;15;2.08860098725557;0.296322502672672
2016;4;25;16;2.67689698963165;0.749442496061325
2016;4;25;17;3.13548401310444;1.04916250914335
2016;4;25;18;3.06949699323177;1.02984000647068
2016;4;25;19;2.91910100345612;1.02910250014067
2016;4;25;20;2.73910899870396;0.909627512097358
2016;4;25;21;3.09244899654388;1.21745999634266
2016;4;25;22;3.49350501008034;1.40286748832464
2016;4;25;23;3.61355002160072;1.39578749859333
2016;4;26;0;3.85696199467182;1.61128501462936
2016;4;26;1;4.07576100561619;1.95038751828671
2016;4;26;2;4.01324700043202;1.783860001266
2016;4;26;3;4.30256299452782;2.21042999535799
2016;4;26;4;4.11426604089737;2.0492124838233
2016;4;26;5;3.81030299596787;1.91808500689268
